Date,510300.SH,588000.SH,510050.SH,510500.SH,513050.SH,159915.SZ,513330.SH,510180.SH,513180.SH,159920.SZ,159941.SZ,512100.SH,513060.SH,560050.SH,159781.SZ,159792.SZ,159901.SZ,513500.SH,510900.SH,513980.SH,513550.SH,517300.SH,515800.SH,517080.SH,513120.SH,159636.SZ,513700.SH,513090.SH,510210.SH,513030.SH,159866.SZ,517100.SH,513970.SH,513360.SH,159628.SZ,159912.SZ
2020/1/16,-0.144508671,0,-0.328299409,0.13362285,-1.177240026,0.487276665,0,-0.196739741,0,0.127713921,-0.199600798,0.132100396,0,0,0,0,-0.148011101,-0.560485754,0.078926598,0,0,0,-0.1953125,0,0,0,0,0,-0.432459934,-0.08984726,0,0,0,0,0,-0.610997963
2020/1/17,0.120598167,0,0.197628458,-0.567139283,-0.397088021,0.107758621,0,0.281610814,0,0.06377551,1.85,-0.527704485,0,0,0,0,0.166759311,0.32879286,0.078864353,0,0,0,-0.293542074,0,0,0,0,0,-0.153295861,0,0,0,0,0,0,0.068306011
2020/1/20,0.722717417,0,0.525969757,1.677570877,0.598006645,2.529601722,0,0.645885987,0,0,0.245459008,1.458885942,0,0,0,0,1.405845357,0.093632959,0.157604413,0,0,0,0.981354269,0,0,0,0,0,0.946775844,0,0,0,0,0,0,0.750853242
2020/1/21,-1.81774695,0,-1.667756704,-1.171423857,-2.047556143,-0.682414698,0,-1.785714286,0,-2.294455067,-1.371204701,-1.045751634,0,0,0,0,-2.006566946,0,-2.753737215,0,0,0,-1.457725948,0,0,0,0,0,-1.495564005,-0.899280576,0,0,0,0,0,-1.490514905
2020/1/22,0.341047503,0,-0.033255737,0.767946578,1.01146325,1.374207188,0,0.3125,0,0.978473581,0.645481629,0.660501982,0,0,0,0,1.079672375,0.795135641,1.537216828,0,0,0,0.295857988,0,0,0,0,0,0.231600618,1.179673321,0,0,0,0,0,1.375515818
2020/1/23,-2.98616169,0,-2.694610778,-3.727634195,-2.937249666,-3.38894682,0,-2.74709714,0,-1.679586563,-0.296003947,-3.543307087,0,0,0,0,-3.812154696,-0.324825986,-2.071713147,0,0,0,-2.753195674,0,0,0,0,0,-2.464698331,-0.986547085,0,0,0,0,0,-1.96743555
2020/2/3,-8.433433433,0,-7.452991453,-8.122526243,-2.613480055,-7.825148408,0,-9.289458358,0,-3.810775296,-2.226620485,-9.931972789,0,0,0,0,-9.994256175,-1.536312849,-4.556550041,0,0,0,-10.01011122,0,0,0,0,0,-7.738878652,-2.807971014,0,0,0,0,0,-7.958477509
2020/2/4,3.033615742,0,2.881418545,1.685708934,4.59039548,6.323185012,0,4.012841091,0,1.297814208,3.542510121,1.359516616,0,0,0,0,5.552010211,0.661938534,1.534526854,0,0,0,4.157303371,0,0,0,0,0,2.139800285,1.211556384,0,0,0,0,0,3.308270677
2020/2/5,0.981432361,0,0.574506284,2.155093019,2.228224173,3.028634361,0,1.203703704,0,-0.067430883,1.661779081,3.427719821,0,0,0,0,2.176541717,0.610615312,0.419815281,0,0,0,1.186623517,0,0,0,0,0,1.675977654,1.657458564,0,0,0,0,0,0.072780204
2020/2/6,2.364066194,0,1.463762942,2.975117202,0.990752972,3.153393907,0,1.311375419,0,2.294197031,1.875,2.737752161,0,0,0,0,2.149901381,1.774042951,2.341137124,0,0,0,1.812366738,0,0,0,0,0,1.648351648,1.449275362,0,0,0,0,0,1.818181818
2020/2/7,-0.230946882,0,-0.035186488,0.963053756,-0.784826684,0.518134715,0,0.180614088,0,-0.197889182,2.312411515,0.981767181,0,0,0,0,-0.251013709,0.229357798,-0.571895425,0,0,0,0.314136126,0,0,0,0,0,0.432432432,-0.625,0,0,0,0,0,0.142857143
2020/2/10,0.33436214,0,-0.070397747,0.971210545,-0.131839156,1.082474227,0,-0.030048077,0,-0.264375413,1.568265683,1.388888889,0,0,0,0,0.81300813,0.183066362,-0.328677075,0,0,0,0.521920668,0,0,0,0,0,0.888051668,-0.449236298,0,0,0,0,0,1.426533524
2020/2/11,1.076647014,0,1.091933779,-0.446581931,-0.528052805,-0.713921469,0,1.172227232,0,0.994035785,2.452316076,-0.273972603,0,0,0,0,1.19047619,1.370488808,1.566364386,0,0,0,0.62305296,0,0,0,0,0,0,0.180505415,0,0,0,0,0,0.421940928
2020/2/12,0.710119199,0,0.452961672,2.035886818,0.862641009,3.03030303,0,0.564468212,0,0.590551181,2.039007092,2.335164835,0,0,0,0,0.929791271,1.757548445,0.487012987,0,0,0,0.92879257,0,0,0,0,0,0.960256068,0.720720721,0,0,0,0,0,0.910364146
2020/2/13,-0.528834047,0,-0.485605272,-0.896178559,0.592105263,-0.897308076,0,-0.413589365,0,-0.260926288,4.908774978,-0.536912752,0,0,0,0,-0.601616845,4.030115146,-0.403877221,0,0,0,-0.306748466,0,0,0,0,0,-0.317040951,0.805008945,0,0,0,0,0,-0.138792505
2020/2/14,0.683544304,0,0.557685605,0.119433544,-0.327011118,-0.050301811,0,0.56363097,0,0.457815566,-6.045548654,0.4048583,0,0,0,0,0.680915453,-4.299702001,0.405515004,0,0,0,0.615384615,0,0,0,0,0,0.503578055,-0.443655723,0,0,0,0,0,0.20847811
2020/2/17,2.187578577,0,1.871750433,3.39127471,1.443569554,4.227478611,0,2.09439528,0,0.5859375,0.705156457,3.76344086,0,0,0,0,2.573736615,0.622775801,0.888529887,0,0,0,2.140672783,0,0,0,0,0,2.136075949,1.158645276,0,0,0,0,0,3.19001387
2020/2/18,-0.61515748,0,-0.884654644,0.807647931,-1.034928849,0.917431193,0,-0.548974285,0,-1.229773463,-2.27571116,2.590673575,0,0,0,0,-0.421245421,-1.414677277,-1.200960769,0,0,0,0,0,0,0,0,0,0.206558224,-0.881057269,0,0,0,0,0,0.067204301
2020/2/19,0.024758604,0,0,-0.80117724,-1.176470588,-1.722488038,0,-0.087158629,0,0.262123198,-1.164352888,-0.757575758,0,0,0,0,-0.183924959,-0.313901345,0.729335494,0,0,0,-0.099800399,0,0,0,0,0,0,-0.8,0,0,0,0,0,-0.067159167
2020/2/20,2.252475248,0,1.853759011,1.879017636,0.925925926,2.482960078,0,2.035475429,0,-0.130718954,1.314000906,1.526717557,0,0,0,0,3.408881518,0.674763833,0.241351569,0,0,0,2.197802198,0,0,0,0,0,1.623292966,0.716845878,0,0,0,0,0,2.150537634
2020/2/21,0.338900992,0,-0.303336704,1.585503964,-0.589777195,1.90023753,0,-0.199487033,0,-0.85078534,-2.236135957,2.255639098,0,0,0,0,0.534568781,-0.983020554,-0.802568218,0,0,0,0.391006843,0,0,0,0,0,0.304259635,-1.067615658,0,0,0,0,0,1.381578947
2020/2/24,-0.796139928,0,-1.149425287,0.923713967,-2.43902439,1.538461538,0,-1.027984009,0,-1.782178218,-3.934126258,1.960784314,0,0,0,0,0.407656859,-2.166064982,-2.022653722,0,0,0,0.29211295,0,0,0,0,0,-0.202224469,-1.798561151,0,0,0,0,0,0.843608047
2020/2/25,-0.194552529,0,-0.85499316,0.662774183,0.405405405,0.780532599,0,-0.490478938,0,-0.201612903,1.761904762,0.480769231,0,0,0,0,0.706090026,-0.046125461,-0.330305533,0,0,0,0,0,0,0,0,0,-0.7852077,-0.732600733,0,0,0,0,0,0.321750322
2020/2/26,-0.828460039,0,-0.172473267,-2.539583007,-1.816958277,-4.23690205,0,-0.695853871,0,-0.606060606,-2.901263453,-3.229665072,0,0,0,0,-2.716914987,-2.630364559,-0.662800331,0,0,0,-1.45631068,0,0,0,0,0,-0.434005617,-1.383763838,0,0,0,0,0,-1.860166774
2020/2/27,0.024570025,0,0.138217001,-0.032169857,-0.205620288,0.428163654,0,0.175182482,0,-0.135501355,-0.048192771,0,0,0,0,0,0.288288288,-0.568720379,0.166805671,0,0,0,0,0,0,0,0,0,0.41025641,0.467726848,0,0,0,0,0,0.261437908
2020/2/28,-3.389830508,0,-2.898550725,-4.971842317,-1.717032967,-5.495026054,0,-3.147770329,0,-1.96743555,-4.339440694,-6.180469716,0,0,0,0,-4.275961193,-3.241182078,-1.915070774,0,0,0,-3.743842365,0,0,0,0,0,-3.013278856,-2.886405959,0,0,0,0,0,-3.129074316
2020/3/2,3.635901348,0,3.02061123,3.657297663,0.978336827,2.957393484,0,3.189888655,0,0.692041522,3.427419355,5.401844532,0,0,0,0,3.791291291,1.921182266,1.188455008,0,0,0,2.763561924,0,0,0,0,0,3.106898368,1.150527325,0,0,0,0,0,2.220726783
2020/3/3,-0.07360157,0,0.275957227,0.68605031,0.069204152,1.850048685,0,0.554097404,0,0.206185567,-1.1208577,0.75,0,0,0,0,0.759493671,-0.483325278,0.419463087,0,0,0,0.498007968,0,0,0,0,0,0.919305414,-1.042654028,0,0,0,0,0,-0.658327847
2020/3/4,0.712005892,0,1.100791194,0.324464633,-0.760719225,-0.191204589,0,0.667053364,0,-0.891632373,-1.084277969,0.496277916,0,0,0,0,0.035893754,-1.214181642,-0.250626566,0,0,0,0.594648167,0,0,0,0,0,0.784412955,-2.777777778,0,0,0,0,0,0.530152419
2020/3/5,2.389078498,0,2.211636611,1.277490298,2.43902439,1.58045977,0,2.391241717,0,1.868512111,-0.348779273,1.728395062,0,0,0,0,2.888410477,1.376597837,1.842546064,0,0,0,1.97044335,0,0,0,0,0,1.757469244,0.492610837,0,0,0,0,0,2.175346078
2020/3/6,-1.880952381,0,-1.764314248,-0.574804407,-1.496598639,-0.471475719,0,-1.744513225,0,-2.105978261,-2.55,-0.606796117,0,0,0,0,-1.621621622,-2.182347236,-2.138157895,0,0,0,-0.869565217,0,0,0,0,0,-1.233654083,-2.843137255,0,0,0,0,0,-0.516129032
2020/3/9,-3.178840087,0,-3.049813623,-3.69359242,-3.936464088,-4.642349597,0,-3.207331042,0,-3.608605135,-6.157003592,-4.029304029,0,0,0,0,-3.75753279,-5.453644026,-3.781512605,0,0,0,-3.021442495,0,0,0,0,0,-2.89782663,-3.834510595,0,0,0,0,0,-2.853437095
2020/3/10,2.205513784,0,1.747640685,2.217775554,2.731847592,2.483854943,0,2.071005917,0,1.439884809,3.553854565,2.671755725,0,0,0,0,2.596685083,3.041426324,2.183406114,0,0,0,1.306532663,0,0,0,0,0,1.749421147,2.308499475,0,0,0,0,0,0.734312417
2020/3/11,-1.642962236,0,-1.271040879,-1.468189233,-1.749475157,-1.8904508,0,-1.420289855,0,-1.419446416,-2.798310454,-1.36307311,0,0,0,0,-1.884760366,-1.832061069,-1.794871795,0,0,0,-1.091269841,0,0,0,0,0,-1.112515803,-2.769230769,0,0,0,0,0,-1.060304838
2020/3/12,-1.570680628,0,-1.322199026,-1.291390728,-2.492877493,-2.618577075,0,-1.61717142,0,-3.09575234,-2.715915263,-2.261306533,0,0,0,0,-2.341748994,-3.576982893,-3.133159269,0,0,0,-1.805416249,0,0,0,0,0,-1.789823575,-4.324894515,0,0,0,0,0,-2.478231748
2020/3/13,-1.494427558,0,-1.410437236,-0.721234485,-0.292184076,-0.963977676,0,-1.046025105,0,-1.783060921,-1.451702959,-0.642673522,0,0,0,0,-1.367553391,-1.989247312,-1.796945193,0,0,0,-0.612870276,0,0,0,0,0,-1.067430357,-3.638368247,0,0,0,0,0,-0.137362637
2020/3/16,-4.19130882,0,-3.898426323,-4.848792026,-3.882783883,-6.147540984,0,-4.077318031,0,-2.798789713,-3.739376771,-4.915912031,0,0,0,0,-5.754985755,-2.41360395,-3.385178408,0,0,0,-4.9331963,0,0,0,0,0,-2.736842105,-6.178489703,0,0,0,0,0,-3.920220083
2020/3/17,-0.885668277,0,-0.446594715,0.1953125,-0.457317073,0.545851528,0,-0.125944584,0,0.389105058,0.706297822,-0.136054422,0,0,0,0,-0.624748085,-0.84317032,-0.378787879,0,0,0,-0.432432432,0,0,0,0,0,-0.622294372,-1.707317073,0,0,0,0,0,-3.006442377
2020/3/18,-1.678851882,0,-2.130841121,-1.50629098,-1.91424196,-1.302931596,0,-1.954602774,0,-2.868217054,-2.746931619,-1.498637602,0,0,0,0,-1.703508416,-3.344671202,-2.946768061,0,0,0,-1.845819761,0,0,0,0,0,-1.579090662,-4.838709677,0,0,0,0,0,-1.47601476
2020/3/19,-0.963921785,0,-2.062643239,0.899604174,1.405152225,0.385038504,0,-1.575562701,0,-1.835594573,0.540865385,0.968188105,0,0,0,0,-0.969671962,-0.293255132,-1.860920666,0,0,0,-0.663716814,0,0,0,0,0,-1.078838174,-4.43285528,0,0,0,0,0,-1.123595506
2020/3/20,1.334816463,0,2.340093604,0.731098431,4.080061586,1.205479452,0,1.829467494,0,3.577235772,6.037059175,1.369863014,0,0,0,0,1.6875,3.411764706,4.491017964,0,0,0,1.44766147,0,0,0,0,0,1.53803132,2.455661664,0,0,0,0,0,1.287878788
2020/3/23,-3.23819978,0,-2.705792683,-4.00070809,-2.292899408,-4.656199242,0,-2.823227462,0,-3.06122449,-4.453213078,-4.459459459,0,0,0,0,-4.38434747,-6.029579067,-1.910219675,0,0,0,-3.293084523,0,0,0,0,0,-2.561277885,-5.459387483,0,0,0,0,0,-2.243829469
2020/3/24,2.410663642,0,2.898550725,1.419878296,3.40651022,2.555366269,0,2.37702212,0,2.834008097,5.958702065,1.555869873,0,0,0,0,2.614098993,3.934624697,3.992210321,0,0,0,2.156640182,0,0,0,0,0,1.639344262,4.225352113,0,0,0,0,0,0.382555471
2020/3/25,2.63085018,0,2.283974115,2.418181818,3.074670571,2.990033223,0,2.160593357,0,2.913385827,4.677060134,2.367688022,0,0,0,0,3.842138233,3.96039604,2.621722846,0,0,0,2.666666667,0,0,0,0,0,2.085650723,8.513513514,0,0,0,0,0,3.125
2020/3/26,-0.620615219,0,-0.372162263,-0.958636606,0.426136364,-0.376344086,0,-0.315656566,0,0.229533282,-3.404255319,-0.816326531,0,0,0,0,-0.784234868,-1.176470588,0.182481752,0,0,0,-0.649350649,0,0,0,0,-1.079489696,-0.408608009,-1.867995019,0,0,0,0,0,-0.88691796
2020/3/27,0.461580234,0,0.560328726,-0.430184621,0,-1.241230437,0,0.664977834,0,0,-0.77092511,-0.548696845,0,0,0,0,-0.222942846,0.22675737,-0.182149362,0,0,0,0,0,0,0,0,0.396825397,0.519693654,2.157360406,0,0,0,0,0,0.447427293
2020/3/30,-0.918918919,0,-0.44576523,-1.926192619,0,-2.131147541,0,-0.66058509,0,-0.152671756,-2.108768036,-2.75862069,0,0,0,0,-1.584399756,-1.583710407,-0.182481752,0,0,0,-1.089324619,0,0,0,0,-0.988142292,-0.680272109,0.124223602,0,0,0,0,0,-2.524127691
2020/3/31,0.081833061,0,-0.186567164,0,1.131541726,0.223338917,0,-0.126662445,0,0.229357798,1.473922902,0,0,0,0,0,0.92879257,1.379310345,0.365630713,0,0,0,-0.220264317,0,0,0,0,0.798403194,-0.465753425,1.612903226,0,0,0,0,0,0.913937548
2020/4/1,0.109021532,0,-0.14953271,-0.367107195,-3.076923077,-0.167130919,0,-0.317057705,0,-1.754385965,-1.620111732,-0.283687943,0,0,0,0,0.061349693,-2.210884354,-1.092896175,0,0,0,-0.331125828,0,0,0,0,-0.792079208,-0.302780072,-1.587301587,0,0,0,0,0,0.075471698
2020/4/2,1.361285053,0,1.310370648,2.966101695,1.948051948,2.901785714,0,1.526717557,0,0.931677019,1.76036343,2.560455192,0,0,0,0,1.757612916,1.043478261,1.289134438,0,0,0,2.104097453,0,0,0,0,0.998003992,1.187189398,0.744416873,0,0,0,0,0,1.432880845
2020/4/3,-0.698361536,0,-0.44345898,-1.198783324,-0.920028309,-0.542299349,0,-0.689223058,0,-0.538461538,-1.506696429,-0.693481276,0,0,0,0,-0.803374172,-1.032702238,-0.636363636,0,0,0,-0.759219089,0,0,0,0,-0.494071146,0,-2.093596059,0,0,0,0,0,-0.29739777
2020/4/7,2.245063565,0,1.818856719,2.969938428,2.428571429,3.271537623,0,1.892744479,0,3.866976025,4.702549575,3.631284916,0,0,0,0,2.915569953,4.927536232,3.110704483,0,0,0,2.404371585,0,0,0,0,2.383316783,1.418826739,7.547169811,0,0,0,0,0,2.460850112
2020/4/8,-0.396825397,0,-0.473933649,0.298979951,-1.394700139,-0.211193242,0,-0.309597523,0,-0.744601638,-0.757575758,0.134770889,0,0,0,0,-0.49183553,-0.773480663,-1.064773736,0,0,0,-0.106723586,0,0,0,0,-0.872938894,0.053806833,-1.169590643,0,0,0,0,0,-0.218340611
2020/4/9,0.292164675,0,0.32967033,0.929335437,-0.282885431,1.64021164,0,0.248447205,0,1.27531883,1.363140676,1.211305518,0,0,0,0,0.336101226,2.951002227,0.986547085,0,0,0,0.427350427,0,0,0,0,0.978473581,0.242000538,1.656804734,0,0,0,0,0,0.802334063
2020/4/10,-0.31779661,0,-0.036509675,-1.806810285,-0.567375887,-2.290473712,0,-0.464684015,0,-0.296296296,-1.45239376,-1.595744681,0,0,0,0,-0.551724138,-0.108166577,-0.177619893,0,0,0,-0.744680851,0,0,0,0,-0.968992248,-0.536480687,0.349243306,0,0,0,0,0,-0.868306802
2020/4/13,-0.557917109,0,-0.438276114,-1.026185421,-0.998573466,-1.278636121,0,-0.529100529,0,-0.14858841,-0.982532751,-1.756756757,0,0,0,0,-0.455716267,-0.866269626,-0.533807829,0,0,0,-0.750267953,0,0,0,0,-0.489236791,-0.566343042,-1.044083527,0,0,0,0,0,-1.459854015
2020/4/14,1.656425327,0,1.65077036,2.145155524,2.089337176,3.022126282,0,1.689612015,0,1.339285714,3.197353914,1.925722146,0,0,0,0,1.910828025,1.966138722,1.431127013,0,0,0,1.835853132,0,0,0,0,3.244837758,1.247626797,3.516998828,0,0,0,0,0,1.777777778
2020/4/15,-0.578186597,0,-0.721761097,-0.192509625,0.282286521,-0.523834468,0,-0.584615385,0,-0.954478708,2.884615385,-0.809716599,0,0,0,0,-0.8203125,0.803427959,-0.970017637,0,0,0,-0.530222694,0,0,0,0,-1.238095238,-0.562550228,-0.453001133,0,0,0,0,0,0.145560408
2020/4/16,0.052868094,0,0.072700836,0.78905839,1.900070373,1.737756714,0,0.340451872,0,-0.370644922,0.46728972,1.088435374,0,0,0,0,0.059078377,-0.584484591,-0.445235975,0,0,0,0.533049041,0,0,0,0,0.289296046,0.350215517,-1.820250284,0,0,0,0,0,0.290697674
2020/4/17,0.898282695,0,1.452960407,0.121781489,2.209944751,0.569358178,0,0.925354719,0,1.041666667,3.204134367,0.134589502,0,0,0,0,0.80692777,2.191341529,1.341681574,0,0,0,0.530222694,0,0,0,0,0.480769231,0.77852349,1.158748552,0,0,0,0,0,0.579710145
2020/4/20,0.418957842,0,0.358037952,1.077324066,0,1.338136902,0,0.336185819,0,0.147275405,-1.301952929,1.88172043,0,0,0,0,0.449043342,0,0,0,0,0,0.52742616,0,0,0,0,-0.28708134,0.586041556,0.343642612,0,0,0,0,0,0.720461095
2020/4/21,-1.043024772,0,-1.141633964,-0.636066701,-0.945945946,-1.015744033,0,-1.096558026,0,-1.764705882,-1.014713343,-0.791556728,0,0,0,0,-1.127308066,-2.039748954,-1.676963813,0,0,0,-0.944386149,0,0,0,0,-1.919385797,-1.032838983,-1.826484018,0,0,0,0,0,-0.715307582
2020/4/22,0.895915679,0,0.685673042,0.934256055,1.02319236,0.923550539,0,0.554357869,0,0.299401198,-0.461301896,0.930851064,0,0,0,0,1.258108905,-1.121195942,0.359066427,0,0,0,0.741525424,0,0,0,0,-0.097847358,0.883061279,-0.930232558,0,0,0,0,0,0.648414986
2020/4/23,-0.182815356,0,-0.107526882,-0.514226945,-0.742741391,-0.813421454,0,-0.061255743,0,0.074626866,1.029866117,-0.527009223,0,0,0,0,-0.09706853,1.025917927,0.268336315,0,0,0,-0.210304942,0,0,0,0,-0.293829579,-0.371352785,0.58685446,0,0,0,0,0,-0.143163923
2020/4/24,-0.83725798,0,-0.789379261,-1.481736733,-1.224489796,-1.076371092,0,-0.888752682,0,0,-0.560652396,-1.589403974,0,0,0,0,-0.816167897,-0.641368252,-0.089206066,0,0,0,-0.948366702,0,0,0,0,-0.68762279,-0.985090522,-1.283547258,0,0,0,0,0,-1.075268817
2020/4/27,0.448548813,0,0.904159132,-0.349772648,1.239669421,0.466321244,0,0.371057514,0,1.416853095,3.382880574,-0.807537012,0,0,0,0,0.803291536,2.097902098,1.785714286,0,0,0,0.106382979,0,0,0,0,0,0.376445281,1.418439716,0,0,0,0,0,0.289855072
2020/4/28,0.630417652,0,0.716845878,-0.772200772,1.292517007,0.618875709,0,0.770178681,0,0.955882353,1.041150223,-1.356852103,0,0,0,0,1.10787172,0.948366702,0.877192982,0,0,0,0.531349628,0,0,0,0,2.077151335,-0.241092955,1.282051282,0,0,0,0,0,0.722543353
2020/4/29,0.522056904,0,0.676156584,0.194552529,-0.134318334,0.051255766,0,0.305716906,0,0.291332848,2.894995093,0,0,0,0,0,-0.096116878,0.782881002,0.52173913,0,0,0,0.21141649,0,0,0,0,0.775193798,0.429645542,1.956271577,0,0,0,0,0,0.430416069
2020/4/30,1.48013503,0,0.81300813,2.506619594,1.479488904,2.100409836,0,1.432490094,0,1.525054466,3.290414878,2.475928473,0,0,0,0,1.654800847,2.071465562,1.643598616,0,0,0,1.687763713,0,0,0,0,1.634615385,1.604278075,3.386004515,0,0,0,0,0,1.857142857
2020/5/6,0.255885363,0,-0.140252454,1.549853625,-0.463883366,1.806322127,0,0.390625,0,-2.646638054,-0.461680517,1.879194631,0,0,0,0,1.078932425,-1.217656012,-2.893617021,0,0,0,0.726141079,0,0,0,0,-2.270577105,0.394736842,-2.401746725,0,0,0,0,0,0.771388499
2020/5/7,-0.178662583,0,-0.175561798,-0.118704426,-0.599201065,-0.197141449,0,-0.628554325,0,-0.881704629,-1.066790353,-0.131752306,0,0,0,0,-0.31835206,-1.232665639,-0.613496933,0,0,0,-0.308959835,0,0,0,0,-1.355275895,-0.235910878,-1.565995526,0,0,0,0,0,0.487125957
2020/5/8,1.073894145,0,0.703482237,1.273344652,0.401875419,0.839506173,0,1.024096386,0,0.518902891,0.093764651,1.319261214,0,0,0,0,1.333834304,0.936037441,0.705467372,0,0,0,1.033057851,0,0,0,0,0.686947988,1.050972149,1.363636364,0,0,0,0,0,1.038781163
2020/5/11,-0.177080698,0,0,-0.385582565,1.200800534,-0.881488737,0,0.119260584,0,1.401179941,-0.702576112,-0.260416667,0,0,0,0,-0.389321468,1.081916538,1.050788091,0,0,0,-0.204498978,0,0,0,0,0.487329435,-0.07800312,0.33632287,0,0,0,0,0,-0.479780672
2020/5/12,-0.025342119,0,-0.10478519,0.252440256,0.395517469,0.938735178,0,-0.446694461,0,-1.454545455,-1.41509434,0.261096606,0,0,0,0,0.390843104,-1.427115189,-1.29982669,0,0,0,0.102459016,0,0,0,0,-0.09699321,-0.2081707,-1.56424581,0,0,0,0,0,0.550964187
2020/5/13,0.228136882,0,0,0.520396173,0.459619173,0.734214391,0,0.239306013,0,0.590405904,-1.435406699,0.78125,0,0,0,0,0.574712644,-1.13753878,0.526777875,0,0,0,0.409416581,0,0,0,0,-0.194174757,0.078226858,-0.454029512,0,0,0,0,0,0.410958904
2020/5/14,-0.834597876,0,-1.013986014,-0.517702071,-0.065359477,-1.068999028,0,-1.133989854,0,-1.834189288,-1.893203883,-0.775193798,0,0,0,0,-1.013824885,-1.516736402,-1.834061135,0,0,0,-0.815494393,0,0,0,0,-1.167315175,-0.677436165,-2.166476625,0,0,0,0,0,-0.818553888
2020/5/15,-0.484570263,0,-0.67114094,0.184656706,-0.71942446,0.294695481,0,-0.301841232,0,0.074738416,0.989609104,0.520833333,0,0,0,0,-0.279329609,1.327668614,0.088967972,0,0,0,-0.411099692,0,0,0,0,-0.196850394,-0.131164743,0.116550117,0,0,0,0,0,0.206327373
2020/5/18,0.307534598,0,0.746799431,-0.519436997,0.988142292,-0.146914789,0,0.544959128,0,0.448095594,0.734933856,-0.647668394,0,0,0,0,0.130718954,1.467505241,0.533333333,0,0,0,0.309597523,0,0,0,0,-0.295857988,0.60415025,1.746216531,0,0,0,0,0,-0.13726836
2020/5/19,0.740929995,0,0.670667137,1.128516086,3.196347032,1.078960275,0,0.662451069,0,2.527881041,1.848249027,1.564537158,0,0,0,0,1.044386423,2.582644628,2.122015915,0,0,0,0.720164609,0,0,0,0,1.879327399,0.757180157,5.034324943,0,0,0,0,0,0.412371134
