fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,516079,,39.79,0.36,0.771,16779.39,2023-08-28,15:14:33,1.31,0.7704,22:05:02,0.05,0.7706,2023-08-28,中国A50互联互通,1.26,2023-08-28,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,197454,,15.20,0.00,0.770,2673.67,2023-08-28,15:14:12,1.32,0.7692,22:05:02,0.08,0.7694,2023-08-28,中国A50互联互通,1.26,2023-08-28,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,239107,,19.08,0.06,0.798,438.86,2023-08-28,15:14:36,0.76,0.7973,22:05:02,0.10,0.7972,2023-08-28,科创创业50,0.76,2023-08-28,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,61922,,4.76,0.00,0.768,1169.54,2023-08-28,15:14:39,0.66,0.7676,22:05:02,0.01,0.7679,2023-08-28,500质量,0.71,2023-08-28,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,42321,,2.50,0.01,0.591,2128.07,2023-08-28,15:14:18,-0.17,0.5920,22:05:02,-0.15,0.5919,2023-08-28,CS稀金属,0.01,2023-08-28,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,45790,,2.77,0.00,0.606,1209.68,2023-08-28,15:14:42,1.51,0.6050,22:05:02,0.20,0.6048,2023-08-28,光伏产业,1.40,2023-08-28,0,0,-,-
159610,500增强,000905,0.60,0.50,0.10,100.0,景顺长城,http://www.igwfmc.com/main/jjcp/product/159610/detail.html,Y,,,59557,,4.74,0.02,0.796,1911.33,2023-08-28,15:14:42,0.89,0.7946,22:05:02,0.06,0.7955,2023-08-28,中证500,1.13,2023-08-28,0,0,-,-
159611,电力ETF,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159611&fromSearch=1,Y,,,277436,,24.66,-0.13,0.889,10046.45,2023-08-28,15:14:21,0.68,0.8845,22:05:02,0.51,0.8845,2023-08-28,电力指数,-0.18,2023-08-28,0,0,-,-
159613,嘉实信安,399994,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159613/fundManager.shtml,Y,,,10959,,0.90,0.01,0.823,574.49,2023-08-28,15:14:45,1.60,0.8220,22:05:02,0.13,0.8219,2023-08-28,信息安全,1.23,2023-08-28,0,0,-,-
159616,农牧ETF,-,0.60,0.50,0.10,100.0,建信基金,https://www.ccbfund.cn/fund_info/info.jspx?fundCode=159616,Y,,,11756,,0.88,0.00,0.752,414.73,2023-08-28,15:14:48,0.40,0.7493,22:05:02,0.36,0.7493,2023-08-28,农牧主题,0.11,2023-08-28,0,0,-,-
