name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.11,10009,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,45629.47,10137,13892,12444,13896,20810,85.5
酒ETF,512690,0.814,9749,9985,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,63277.87,10599,9576,9867,13169,10000,126.68
证券ETF,512880,1.027,9562,10002,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,213444.57,11539,11818,11552,8080,14185,329.09
豆粕ETF,159985,2.206,10073,9998,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,8669.18,10986,10975,13727,22060,10000,5.06
沪深300ETF,510300,3.95,9765,9991,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,480835.08,10170,10188,9630,8635,12336,718.71
医疗ETF,512170,0.416,9905,10026,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,77897.65,9976,8189,8031,5647,10000,226.83
科创50ETF,588000,0.983,9801,10013,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,220279.48,9461,9801,8137,10000,10000,671.92
黄金ETF,518880,4.415,10043,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,33009.9,10103,11076,11637,10152,16623,104.07
房地产ETF,512200,0.677,9971,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,33898.78,11080,9403,9549,6908,8955,44.15
中概互联网ETF,513050,1.079,9917,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,77138.67,10652,10365,10726,5614,7620,345.76
恒生科技指数ETF,513180,0.583,9798,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,175707.4,10836,10619,10877,10000,10000,185.95
上证50ETF,510050,2.642,9763,9986,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,253904.67,10353,9974,9680,8261,11191,576.21
半导体ETF,512480,0.85,9770,10006,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,106425.45,9465,10316,8088,7213,10000,247.29
医药ETF,512010,0.421,9859,10008,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,92871.0,9953,8808,8609,5712,9456,185.87
通信ETF,515880,1.135,9852,10006,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,23363.01,9037,13791,11774,8881,10000,32.82
光伏ETF,515790,1.142,9769,10012,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,43882.08,9322,8311,6507,10000,10000,164.95
消费ETF,159928,0.957,9805,10007,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,18141.95,10301,9167,9123,8746,18201,108.93
银行ETF,512800,1.123,9799,9994,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,15972.36,10535,10417,10861,10535,12036,77.45
创业板50ETF,159949,0.931,9749,9994,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,47349.74,10000,9048,7978,8581,16835,175.15
恒生科技ETF,513130,0.58,9781,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,156886.82,10821,10603,10801,10000,10000,91.5
标普500ETF,513500,1.522,10007,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,12666.21,10201,12127,11592,13755,16790,71.88
煤炭ETF,515220,2.09,9771,10034,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,11173.08,9762,9817,8852,20339,10000,38.25
