name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
黄金ETF,518880,4.59,10072,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,78391.26,10020,11515,11994,11603,16636,120.91
纳指ETF,513100,1.049,9695,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,53455.6,9589,13129,12370,11632,21175,92.22
医疗ETF,512170,0.392,10077,10005,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,66212.49,9538,7717,8184,5511,10000,270.03
创新药ETF,159992,0.814,10012,10010,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,38886.61,9831,8687,9240,6295,10000,85.4
沪深300ETF,510300,3.582,10036,9996,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,605978.31,9454,9239,9865,7822,11883,1200.4
豆粕ETF,159985,2.238,10027,9995,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,5312.44,9933,11134,12774,19788,10000,9.25
通信ETF,515880,1.001,10204,10033,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,12219.83,9158,12163,11708,8937,10000,25.79
科创50ETF,588000,0.892,10011,10017,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,297298.86,9706,8893,8780,10000,10000,946.73
煤炭ETF,515220,2.202,9844,10018,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,8053.91,9616,10343,9389,20614,10000,26.93
医药ETF,512010,0.412,10098,10029,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,66784.15,9694,8619,9279,6131,11312,205.11
半导体ETF,512480,0.801,9950,10006,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,101889.6,9926,9721,9756,8161,10000,268.12
光伏ETF,515790,0.898,9803,9993,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,43087.95,9173,6536,5900,10000,10000,136.18
酒ETF,512690,0.742,10095,10016,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,55311.31,9333,8729,10723,10264,10000,134.54
证券ETF,512880,0.943,9989,10001,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,113854.18,9926,10852,11628,7761,12573,316.75
恒生医疗ETF,513060,0.458,9871,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,108417.77,9745,7646,9935,10000,10000,131.11
恒生科技指数ETF,513180,0.512,10000,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,198616.63,9534,9326,12580,10000,10000,215.86
芯片ETF,159995,0.932,10011,10009,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,40451.97,9904,9320,9348,8412,10000,266.56
上证50ETF,510050,2.47,10037,9997,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,230786.34,9467,9324,10305,7554,10545,643.34
军工ETF,512660,0.957,10127,10014,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,26178.51,9580,8894,8022,9045,15118,97.39
