fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159531,中证2000,-,0.60,0.50,0.10,400.0,南方基金,https://www.nffund.com/main/jjcp/fundproduct/159531.shtml,Y,,,17661,,1.74,0.00,0.983,2599.90,2023-09-26,15:14:24,-0.20,0.9840,15:37:50,-0.11,0.9869,2023-09-25,中证2000,-0.29,2023-09-26,0,0,-,-
159532,2000E,-,0.60,0.50,0.10,200.0,易方达,https://www.efunds.com.cn/fund/159532.shtml,Y,,,54156,,5.38,-0.22,0.994,7078.65,2023-09-26,15:14:24,-0.30,0.9947,15:37:50,-0.07,0.9976,2023-09-25,中证2000,-0.29,2023-09-26,0,0,-,-
159535,2000指数,-,0.60,0.50,0.10,300.0,嘉实基金,https://www.efunds.com.cn/fund/159532.shtml,Y,,,37998,,3.79,-0.60,0.998,8270.95,2023-09-26,15:14:18,0.10,0.9970,15:37:50,0.10,0.9999,2023-09-25,中证2000,-0.29,2023-09-26,0,0,-,-
159536,CSI2000,-,0.60,0.50,0.10,400.0,汇添富,https://www.99fund.com/main/products/pofund/159536/fundgk.shtml,Y,,,86126,,8.58,-1.20,0.996,10557.31,2023-09-26,15:14:27,0.00,0.9953,15:37:50,0.07,0.9982,2023-09-25,中证2000,-0.29,2023-09-26,0,0,-,-
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,533499,,40.28,-0.12,0.755,5572.41,2023-09-26,15:14:12,-0.53,0.7562,15:37:50,-0.16,0.7613,2023-09-25,中国A50互联互通,-0.67,2023-09-26,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,190654,,14.38,0.00,0.754,365.81,2023-09-26,15:14:15,-0.53,0.7543,15:37:50,-0.04,0.7594,2023-09-25,中国A50互联互通,-0.67,2023-09-26,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,242907,,18.97,0.00,0.781,244.55,2023-09-26,15:14:30,-0.38,0.7810,15:37:50,0.00,0.7842,2023-09-25,科创创业50,-0.41,2023-09-26,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,62922,,4.90,0.01,0.778,102.63,2023-09-26,15:14:18,-0.13,0.7773,15:37:50,0.09,0.7793,2023-09-25,500质量,-0.26,2023-09-26,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,43521,,2.52,0.00,0.578,983.32,2023-09-26,15:14:33,-1.37,0.5771,15:37:50,0.16,0.5859,2023-09-25,CS稀金属,-1.51,2023-09-26,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,48690,,2.76,0.00,0.567,535.97,2023-09-26,15:14:36,-0.53,0.5671,15:37:50,-0.02,0.5697,2023-09-25,光伏产业,-0.45,2023-09-26,0,0,-,-
