name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.101,10055,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,38359.67,10516,13780,13186,14310,21141,62.11
沪深300ETF,510300,3.91,10067,10001,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,150820.02,10172,10085,8896,8540,12075,670.98
通信ETF,515880,1.279,10183,10003,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,20354.9,11054,15541,13917,9675,10000,19.35
科创50ETF,588000,1.046,10067,9999,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,196940.58,9712,10429,9072,10000,10000,560.59
豆粕ETF,159985,2.017,10045,10000,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,6373.06,11421,10035,13089,19951,10000,5.53
光伏ETF,515790,1.218,9943,10012,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,62682.1,10656,8865,7081,10000,10000,167.47
医疗ETF,512170,0.419,10048,9998,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,42989.13,9677,8248,7138,5777,10000,190.7
酒ETF,512690,0.769,10013,9995,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,50350.32,10185,9047,8631,12129,10000,122.16
游戏ETF,159869,1.331,9881,9982,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,64300.26,8565,17444,16999,10000,10000,14.37
创业板ETF,159915,2.161,10075,10000,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,103910.7,10360,9482,7913,8048,14255,336.25
创业板50ETF,159949,0.94,10097,9990,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,46767.1,10503,9135,7593,8672,16123,175.46
中概互联网ETF,513050,1.022,10089,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,85246.18,9961,9817,8720,5052,6680,384.27
人工智能ETF,159819,0.92,10222,9993,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,22295.42,10268,13670,12058,10000,10000,25.32
半导体ETF,512480,0.921,10256,9987,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,123741.24,10077,11177,9228,7235,10000,194.83
军工ETF,512660,1.112,10054,9986,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,24898.89,10672,10335,9360,10956,15444,109.42
标普500ETF,513500,1.499,10047,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,15503.57,10402,11944,12187,14718,17370,61.88
电力ETF,159611,0.945,9937,9993,行业，电力,0.60%,广发基金,2022-01-07,电力指数,19615.56,10000,10950,10000,10000,10000,20.28
煤炭ETF,515220,2.122,9911,9992,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,14563.27,10453,9967,8962,20186,10000,38.64
新能源车ETF,515030,1.551,10111,9990,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,28704.59,10487,9243,6409,13629,10000,116.54
黄金ETF,518880,4.374,10009,10012,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,33471.97,9998,10973,11922,11141,16394,101.12
恒生科技指数ETF,513180,0.545,10130,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,188100.93,10264,9927,8862,10000,10000,196.92
基建50ETF,516970,1.233,10000,10026,主题，基建,0.60%,广发基金,2021-07-05,基建工程指数,12383.37,9992,11556,10547,10000,10000,59.37
5GETF,515050,1.082,10295,10019,主题，新兴产业，5G,0.60%,华夏基金,2019-10-16,5G通信指数,7989.48,11063,13696,11774,7561,10000,89.74
恒生互联网ETF,513330,0.419,10096,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,168534.9,9882,9050,8011,10000,10000,294.43
证券ETF,512880,0.895,10056,9993,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,55567.16,10034,10299,9572,6724,12046,321.48
传媒ETF,512980,0.855,9907,9996,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,15673.03,8953,14274,13880,8097,10491,48.01
上证50ETF,510050,2.569,10067,10001,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,84448.11,10055,9698,8667,7938,11135,539.98
恒生科技ETF,513130,0.545,10168,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,130882.95,10283,9963,8862,10000,10000,112.17
汽车ETF,516110,1.101,10319,10019,行业，汽车,0.60%,国泰基金,2021-05-07,800汽车指数,19279.6,11409,11316,8893,10000,10000,9.78
医药ETF,512010,0.427,10095,10005,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,46268.56,9977,8933,7736,6247,8841,145.47
