name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.204,10109,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,47602.54,10561,15069,14368,14309,24642,92.22
黄金ETF,518880,4.598,10152,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,55922.95,10132,11535,11718,12297,16732,120.91
港股创新药ETF,513120,0.803,10269,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,144198.48,9002,8186,8470,10000,10000,40.66
酒ETF,512690,0.662,9822,10005,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,53267.19,8862,7788,7844,7644,10000,134.54
豆粕ETF,159985,2.235,9828,9979,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,6816.61,9625,11119,11708,19761,10000,9.25
游戏ETF,159869,1.158,9923,9991,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,51745.55,10386,15177,15039,10000,10000,60.62
半导体ETF,512480,0.821,9964,10000,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,74119.46,9415,9964,9340,7764,10000,268.12
煤炭ETF,515220,2.386,10068,10005,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,10220.27,10572,11207,10463,19646,10000,26.93
科创50ETF,588000,0.902,9945,10009,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,259781.24,9626,8993,8749,6461,10000,946.73
恒生医疗ETF,513060,0.457,10201,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,123150.24,9085,7629,7554,10000,10000,131.11
恒生科技指数ETF,513180,0.5,10040,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,237643.01,9225,9107,8913,10000,10000,215.86
沪深300ETF,510300,3.419,9953,10003,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,262543.78,9367,8818,8671,7213,11263,1200.4
德国ETF,513030,1.292,10141,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,2813.16,11100,12507,12270,11724,13515,5.06
证券ETF,512880,0.921,9957,9991,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,90418.3,9495,10598,10268,7892,11884,316.75
标普500ETF,513500,1.593,10108,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,18271.44,10529,12693,12123,14066,18741,75.86
医疗ETF,512170,0.392,9949,10016,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,40450.05,9400,7717,7824,5422,10000,270.03
创新药ETF,159992,0.841,10060,10006,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,20955.44,9568,8975,8899,6586,10000,85.4
光伏ETF,515790,0.807,9988,10015,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,28551.39,8495,5873,5878,10000,10000,136.18
教育ETF,513360,0.637,9845,10000,跨境，教育,0.65%,博时基金,2021-06-17,中国教育人民币指数,11113.83,10778,12087,13027,10000,10000,3.86
纳指ETF,159941,0.911,10122,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,44998.24,10593,15183,14369,14557,23848,157.21
日经ETF,513520,1.282,10167,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,4178.44,10755,12495,12049,10381,10000,5.05
创业板ETF,159915,1.812,9945,9996,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,123059.89,9254,7951,7861,6967,14090,397.92
通信ETF,515880,1.043,10010,10021,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,19543.01,9693,12673,12285,9812,10000,25.79
恒生互联网ETF,513330,0.352,9972,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,197767.5,9003,7603,7554,10000,10000,289.22
红利ETF,510880,2.995,10027,10006,策略，红利,0.60%,华泰柏瑞基金,2007-01-18,红利指数,20026.68,10057,10982,10580,12105,14067,161.7
恒生ETF,159920,0.969,10062,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,49323.94,9282,8636,8691,6956,6838,156.62
上证50ETF,510050,2.28,9952,9997,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,229112.8,9326,8745,8648,6940,10003,643.34
消费ETF,159928,0.823,9868,9996,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,11120.29,9196,7883,7921,6857,17363,104.58
军工ETF,512660,0.959,9958,10009,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,21752.18,9533,8913,8702,8798,14619,97.39
