name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
豆粕ETF,159985,2.32,10211,9980,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,18089.91,10455,11542,13257,21343,10000,5.06
沪深300ETF,510300,3.787,9955,10018,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,347628.12,9653,9767,9320,8400,12403,718.71
酒ETF,512690,0.803,9853,9993,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,58103.28,9975,9447,9988,11367,10000,126.68
纳指ETF,513100,1.142,10053,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,37967.86,10354,14293,13341,12269,20977,85.5
科创50ETF,588000,0.929,10043,9981,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,294686.86,9538,9262,8602,10000,10000,671.92
黄金ETF,518880,4.548,9904,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,105316.14,10287,11410,12096,11131,17123,104.07
煤炭ETF,515220,2.309,9940,10004,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,24072.38,11155,10845,8763,21886,10000,38.25
证券ETF,512880,0.957,9958,10024,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,93242.57,9410,11013,10368,8096,13671,329.09
能源化工ETF,159981,1.716,10041,10000,商品，化工,0.60%,建信基金,2020-01-17,易盛能化A,5042.73,10937,11349,11092,19747,10000,4.28
半导体ETF,512480,0.829,10134,9986,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,120345.95,9822,10061,8800,8323,10000,247.29
医疗ETF,512170,0.407,10201,9984,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,51338.62,9807,8012,8340,5983,10000,226.83
中概互联网ETF,513050,1.034,9990,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,64768.69,9709,9933,10078,5160,8022,345.76
恒生科技指数ETF,513180,0.562,10036,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,181132.85,9791,10237,10664,10000,10000,185.95
纳指ETF,159941,0.862,10070,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,56286.28,10361,14367,13364,12770,20164,170.26
上证50ETF,510050,2.596,9954,10017,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,163951.51,9901,9800,9443,8098,11334,576.21
恒生医疗ETF,513060,0.477,10171,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,116905.71,9855,7963,9578,10000,10000,98.11
房地产ETF,512200,0.636,10032,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,17808.81,9550,8833,8164,6709,8630,44.15
芯片ETF,159995,0.963,10116,9984,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,45801.25,9678,9630,8309,8295,10000,249.82
游戏ETF,159869,1.048,9877,9981,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,32406.67,8438,13735,13488,10000,10000,80.38
新能源ETF,516160,0.72,9904,10023,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,14915.72,8696,7295,6112,10000,10000,64.43
创新药ETF,159992,0.812,10240,10020,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,31431.49,9951,8666,9113,6246,10000,77.31
创业板ETF,159915,1.954,9969,10008,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,132331.94,9248,8574,8038,7866,14985,390.03
消费ETF,159928,0.929,9915,10010,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,14341.71,9820,8898,8890,8242,19274,108.93
光伏ETF,515790,0.991,9950,10006,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,33906.93,8739,7213,6035,10000,10000,164.95
创业板50ETF,159949,0.838,9929,10011,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,50354.63,9119,8144,7695,8232,16827,175.15
标普500ETF,513500,1.548,10072,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,15404.92,10151,12335,12000,14228,16735,71.88
芯片ETF,512760,0.931,10120,9973,行业，半导体，芯片,0.60%,国泰基金,2019-06-12,中华半导体人民币指数,33227.09,9668,9968,8604,8342,10000,195.06
通信ETF,515880,1.064,9806,10024,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,12731.94,9309,12928,11553,9078,10000,32.82
医药ETF,512010,0.417,10146,9995,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,59686.85,9858,8724,8987,6250,10562,185.87
军工ETF,512660,1.03,10010,10028,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,21609.38,9885,9572,8436,9810,14466,103.31
传媒ETF,512980,0.752,9960,10006,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,13554.99,8963,12554,12988,7650,10743,50.19
日经ETF,513520,1.25,10073,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,3911.53,10280,12183,12364,11261,10000,4.36
恒生ETF,159920,1.096,10083,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,49405.23,9812,9768,10233,8089,7585,159.88
十年国债ETF,511260,122.971,9989,10000,债券，国债，利率债,0.40%,国泰基金,2017-08-24,10年国债指数,34965.91,10002,10305,10274,11200,12058,5.88
创业板成长ETF,159967,0.437,9954,9995,策略，动量，成长,0.60%,华夏基金,2019-07-15,创成长指数,10047.83,8955,7762,6860,8693,10000,36.53
有色金属ETF,512400,1.028,10000,10022,行业，资源，有色金属,0.60%,南方基金,2017-09-01,有色金属指数,12612.07,9856,9671,8304,12491,16012,39.87
银行ETF,512800,1.118,9947,10000,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,19596.94,10081,10371,10468,10498,12086,77.45
新能源车ETF,515030,1.31,9917,10005,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,16114.25,8899,7807,6603,12512,10000,116.5
电力ETF,159611,0.893,9900,10014,行业，电力,0.60%,广发基金,2022-01-07,电力指数,7264.7,9728,10348,9490,10000,10000,36.52
中概互联网ETF,159607,0.784,10026,10000,跨境，中概股,0.60%,嘉实基金,2021-12-02,中国互联网30人民币指数,39958.51,9679,9727,10235,10000,10000,19.71
中证1000ETF,512100,2.447,10004,10001,宽基，中小盘,0.60%,南方基金,2016-11-04,中证1000指数,96015.92,9626,9761,8967,9486,15239,98.15
有色ETF,159980,1.595,10038,10032,商品，有色金属,0.70%,大成基金,2019-12-24,上期有色金属指数,6945.19,10398,9981,11138,14934,10000,2.91
科创芯片ETF,588200,1.12,10117,9974,行业，半导体，芯片，科创板,0.60%,嘉实基金,2022-10-26,科创芯片指数,50409.11,9825,10895,10000,10000,10000,63.12
国债ETF,511010,131.985,9995,10000,债券，国债，利率债,0.40%,国泰基金,2013-03-25,5年国债指数,38155.75,9992,10223,10207,10954,11672,12.94
恒生互联网ETF,513330,0.421,10048,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,187958.23,9546,9093,9461,10000,10000,289.87
生物医药ETF,512290,1.087,10207,10002,行业，医药，生物科技,0.60%,国泰基金,2019-05-20,CS生医指数,12660.79,9972,8991,9502,5560,10000,55.69
人工智能ETF,159819,0.759,9883,10006,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,14397.55,8856,11278,11048,10000,10000,38.84
券商ETF,512000,0.917,9946,10024,行业，金融，证券,0.60%,华宝基金,2016-09-14,证券公司指数,56362.05,9405,11022,10350,8129,13728,238.4
恒生科技ETF,513130,0.557,10054,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,168186.37,9772,10183,10569,10000,10000,91.5
旅游ETF,159766,0.848,10047,10008,主题，旅游,0.60%,富国基金,2021-07-23,中证旅游指数,13110.74,9079,7511,8566,10000,10000,29.51
中证500ETF,510500,5.813,10002,10006,宽基，中小盘,0.60%,南方基金,2013-03-15,中证500指数,169115.91,9655,9874,9299,9528,13424,483.95
家电ETF,159996,1.103,9964,9998,行业，家电,0.60%,国泰基金,2020-03-16,家用电器指数,5954.4,9973,10964,9796,9108,10000,30.31
软件ETF,515230,0.819,9891,10018,主题，新兴产业，软件,0.60%,国泰基金,2021-03-02,软件指数,5495.87,8585,10433,10905,10000,10000,14.29
钢铁ETF,515210,1.315,10069,10036,行业，钢铁,0.60%,国泰基金,2020-03-02,中证钢铁指数,7692.91,10015,10257,9293,11734,10000,15.49
港股创新药ETF,513120,0.814,10239,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,74372.57,10343,8298,9963,10000,10000,24.84
上证指数ETF,510210,0.834,9964,9992,宽基，综合,0.60%,富国基金,2011-03-25,上证指数,16587.58,9830,10573,10087,10404,14164,44.24
军工龙头ETF,512710,0.659,10000,10009,行业，军工,0.60%,富国基金,2019-08-26,军工龙头指数,12309.63,10076,8978,7790,9367,10000,58.74
德国ETF,513030,1.212,10066,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,2135.82,9838,11733,13231,10678,11171,4.29
工业母机ETF,159667,0.938,9968,10043,行业，机床,0.60%,国泰基金,2022-10-26,中证机床指数,4632.42,9843,10342,10000,10000,10000,5.75
红利ETF,510880,3.085,10006,10028,策略，红利,0.60%,华泰柏瑞基金,2007-01-18,红利指数,22879.03,10263,11312,10588,12937,14490,159.31
红利低波50ETF,515450,1.4,9950,10000,策略，低波动，红利,0.60%,南方基金,2020-02-26,标普中国A股大盘红利低波50指数,3509.98,10182,12248,12158,14443,10000,2.93
香港证券ETF,513090,1.142,9922,10135,跨境，香港,0.20%,易方达基金,2020-03-26,香港证券港元指数,58038.51,9752,10623,10835,9556,10000,15.32
电池ETF,159755,0.689,9914,10033,主题，新兴产业，新能源车，电池,0.60%,广发基金,2021-06-24,新能电池指数,15538.95,8799,7777,6600,10000,10000,57.06
红利低波100ETF,515100,1.79,9989,10013,策略，低波动，红利,0.60%,景顺长城基金,2020-07-03,红利低波100指数,7749.38,9928,11745,11646,15299,10000,8.54
稀有金属ETF,562800,0.545,10000,10021,主题，稀有金属,0.60%,嘉实基金,2021-09-27,CS稀金属指数,4751.22,9269,8086,6504,10000,10000,10.66
科创板50ETF,588080,0.907,10055,9987,宽基，中小盘，科创板,0.48%,易方达基金,2020-11-16,科创50指数,62360.69,9507,9189,8549,10000,10000,236.83
可转债ETF,511380,11.226,9995,10000,债券，可转债,0.20%,博时基金,2020-04-07,中证转债及可交换债指数,77395.39,9798,10238,9637,10938,10000,31.46
5GETF,515050,0.901,9912,9997,主题，新兴产业，5G,0.60%,华夏基金,2019-10-16,5G通信指数,7786.89,9166,11405,10239,7319,10000,80.87
中概互联ETF,159605,0.787,10038,10000,跨境，中概股,0.60%,广发基金,2021-12-02,中国互联网30人民币指数,99348.77,9716,9789,10355,10000,10000,60.64
中药ETF,159647,1.076,10056,9994,行业，医药,0.60%,鹏华基金,2022-07-28,中证中药指数,5316.8,9573,10287,11386,10000,10000,10.66
稀土ETF基金,516150,1.02,9990,9998,主题，稀土,0.60%,嘉实基金,2021-03-17,稀土产业指数,6046.0,9533,9115,7883,10000,10000,23.28
纳斯达克ETF,513300,1.422,10064,10000,跨境，美国,0.80%,华夏基金,2020-11-05,纳斯达克100指数,24724.54,10380,14149,13440,10000,10000,19.96
游戏ETF,516010,1.041,9867,10000,主题，游戏,0.60%,国泰基金,2021-03-05,动漫游戏指数,9217.75,8470,13608,13398,10000,10000,24.04
中证红利ETF,515080,1.503,10007,10026,策略，红利,0.30%,招商基金,2019-12-27,中证红利指数,17915.68,10169,11096,10613,14264,10000,24.1
