name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.047,10165,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,35671.34,11258,13104,12090,13791,21767,62.11
科创50ETF,588000,1.077,10228,9991,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,262690.66,9773,10738,9301,10000,10000,560.59
沪深300ETF,510300,3.844,10042,10010,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,157397.47,9482,9914,9243,9989,10981,670.98
半导体ETF,512480,0.914,10144,10011,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,146307.24,9892,11092,9251,9541,10000,194.83
医疗ETF,512170,0.433,10117,10000,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,45143.88,9413,8524,7974,7600,10000,190.7
光伏ETF,515790,1.143,10124,10009,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,64935.5,9188,8319,7600,10000,10000,167.47
通信ETF,515880,1.157,10414,10017,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,19998.87,11190,14058,13193,10312,10000,19.35
游戏ETF,159869,1.554,10644,10058,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,76349.36,10052,20367,19352,10000,10000,14.37
电力ETF,159611,0.945,10183,10021,行业，电力,0.60%,广发基金,2022-01-07,电力指数,25530.74,10011,10950,10666,10000,10000,20.28
酒ETF,512690,0.755,9960,10000,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,45278.22,9152,8882,8988,14804,10000,122.16
中概互联网ETF,513050,1.026,10098,10480,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,88570.27,10138,9856,8777,6211,6728,384.27
黄金ETF,518880,4.375,10085,9995,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,55054.47,10016,10976,11299,11565,16423,101.12
银行ETF,512800,1.115,9955,10000,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,33941.26,9409,10343,10173,11062,11887,65.23
创业板ETF,159915,2.086,10072,10000,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,189592.77,9426,9153,8364,10063,12877,336.25
证券ETF,512880,0.892,9978,10011,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,83672.93,9177,10265,9675,9550,10891,321.48
医药ETF,512010,0.428,10118,9977,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,50779.09,9365,8954,8594,7775,8314,145.47
科创芯片ETF,588200,1.303,10164,9992,行业，半导体，芯片，科创板,0.60%,嘉实基金,2022-10-26,科创芯片指数,54539.81,9804,12675,10000,10000,10000,14.89
