name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.142,10088,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,43707.3,10382,14293,13910,14762,22313,62.11
沪深300ETF,510300,3.918,9985,10008,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,160302.84,9847,10105,9265,8892,12121,670.98
通信ETF,515880,1.276,9733,9992,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,29066.14,9891,15504,14068,10511,10000,19.35
酒ETF,512690,0.782,9962,10006,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,61209.47,9422,9200,9030,12613,10000,122.16
科创50ETF,588000,1.025,9971,10005,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,208124.61,9335,10219,9144,10000,10000,560.59
豆粕ETF,159985,2.059,10015,10000,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,9122.32,11112,10244,13344,20386,10000,5.53
光伏ETF,515790,1.199,9917,10023,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,57671.18,9828,8726,6836,10000,10000,167.47
医疗ETF,512170,0.416,9976,10005,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,43814.78,9327,8189,7376,5853,10000,190.7
创业板ETF,159915,2.147,9977,10000,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,103701.9,9724,9421,8011,8312,13914,336.25
创业板50ETF,159949,0.934,9968,9998,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,41472.79,9699,9077,7668,8964,15750,175.46
中概互联网ETF,513050,1.029,9913,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,89370.28,9563,9885,9519,5419,6779,384.27
半导体ETF,512480,0.913,10011,10003,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,141445.09,9702,11080,9807,8236,10000,194.83
游戏ETF,159869,1.272,9860,10009,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,62930.37,7925,16671,16825,10000,10000,14.37
军工ETF,512660,1.1,10009,10003,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,27500.28,10338,10223,9475,11000,15235,109.42
电力ETF,159611,0.93,9915,9974,行业，电力,0.60%,广发基金,2022-01-07,电力指数,22232.3,10209,10776,9989,10000,10000,20.28
标普500ETF,513500,1.528,10046,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,15150.72,10296,12175,12639,14511,17665,61.88
人工智能ETF,159819,0.905,9837,9978,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,24024.17,9273,13447,12517,10000,10000,25.32
煤炭ETF,515220,2.104,10005,9995,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,10744.96,10314,9883,9151,20935,10000,38.64
新能源车ETF,515030,1.513,9980,10003,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,21455.27,9717,9017,6452,14048,10000,116.54
黄金ETF,518880,4.422,10036,10008,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,54900.73,10145,11094,12209,11327,16599,101.12
智能汽车ETF,515250,0.934,10021,10004,主题，智能汽车,0.60%,富国基金,2021-01-08,CS智汽车指数,11224.03,10286,12005,9770,10000,10000,5.46
恒生科技指数ETF,513180,0.559,9964,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,153467.62,9824,10182,9739,10000,10000,196.92
上证50ETF,510050,2.581,9988,10007,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,110348.15,9832,9743,9114,8330,11268,539.98
基建50ETF,516970,1.217,9894,9998,主题，基建,0.60%,广发基金,2021-07-05,基建工程指数,14955.95,9775,11406,10519,10000,10000,59.37
汽车ETF,516110,1.085,10131,10016,行业，汽车,0.60%,国泰基金,2021-05-07,800汽车指数,18191.2,10585,11151,8864,10000,10000,9.78
恒生科技ETF,513130,0.558,9982,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,98242.19,9807,10201,9721,10000,10000,112.17
德国ETF,513030,1.273,10024,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,1910.52,10143,12323,14785,11765,11479,3.68
消费ETF,159928,0.935,9915,9974,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,13022.01,9600,8956,8477,8844,16549,107.59
5GETF,515050,1.078,9854,9973,主题，新兴产业，5G,0.60%,华夏基金,2019-10-16,5G通信指数,9860.34,10084,13646,12140,8173,10000,89.74
恒生互联网ETF,513330,0.433,9931,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,171449.0,9558,9352,8965,10000,10000,294.43
芯片ETF,159995,1.066,9991,10009,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,52317.24,9673,10660,9011,8354,10000,258.68
纳指ETF,159941,0.863,10105,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,39113.09,10398,14383,14033,14957,21246,147.59
传媒ETF,512980,0.846,9860,9989,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,15603.55,8418,14124,14388,8452,10368,48.01
工业母机ETF,159667,1.025,9942,9985,行业，机床,0.60%,国泰基金,2022-10-26,中证机床指数,4629.14,10079,11301,10000,10000,10000,4.07
农业ETF,159825,0.785,10051,10019,行业，农业,0.60%,富国基金,2020-12-29,中证农业指数,9958.21,10370,9149,7866,10000,10000,20.96
恒生ETF,159920,1.121,9947,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,33909.03,9639,9991,10027,7984,7699,167.13
养殖ETF,159865,0.708,10057,9986,行业，畜牧养殖,0.60%,国泰基金,2021-03-08,中证畜牧指数,15395.34,10216,9042,8110,10000,10000,34.86
证券ETF,512880,0.899,10033,9999,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,64583.91,9923,10345,10033,7448,12281,321.48
家电ETF,159996,1.136,10026,10006,行业，家电,0.60%,国泰基金,2020-03-16,家用电器指数,7570.58,9870,11292,10225,10116,10000,29.88
旅游ETF,159766,0.899,9989,9999,主题，旅游,0.60%,富国基金,2021-07-23,中证旅游指数,14490.59,9544,7963,8972,10000,10000,22.99
国防ETF,512670,0.804,10075,10007,行业，军工,0.40%,鹏华基金,2019-08-01,中证国防指数,8210.87,10442,9064,8263,10991,10000,29.56
医药ETF,512010,0.43,10070,10023,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,40857.4,9707,8996,8129,6266,8661,145.47
创业板成长ETF,159967,0.51,9903,9986,策略，动量，成长,0.60%,华夏基金,2019-07-15,创成长指数,9354.73,9307,9059,7544,9665,10000,37.01
恒生医疗ETF,513060,0.495,10081,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,115034.59,9357,8264,8520,10000,10000,79.55
日经ETF,513520,1.268,10048,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,4062.95,9837,12359,13059,11730,10000,0.701
软件ETF,515230,0.951,9835,10014,主题，新兴产业，软件,0.60%,国泰基金,2021-03-02,软件指数,9687.53,8830,12115,13063,10000,10000,10.73
芯片ETF,512760,1.03,9990,10009,行业，半导体，芯片,0.60%,国泰基金,2019-06-12,中华半导体人民币指数,42573.28,9626,11028,9617,8491,10000,161.53
能源化工ETF,159981,1.548,10157,10000,商品，化工,0.60%,建信基金,2020-01-17,易盛能化A,3308.41,10698,10238,11169,18105,10000,4.66
新能源ETF,516160,0.856,9942,10027,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,20976.52,9783,8673,6374,10000,10000,40.2
创新药ETF,159992,0.822,10012,10004,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,19578.6,9592,8773,7844,5876,10000,50.12
房地产ETF,512200,0.603,10067,10002,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,15887.71,9407,8375,8529,6341,8029,40.34
教育ETF,513360,0.546,9945,10000,跨境，教育,0.65%,博时基金,2021-06-17,中国教育人民币指数,6625.98,9254,10361,14560,10000,10000,4.65
科创芯片ETF,588200,1.24,9952,10011,行业，半导体，芯片，科创板,0.60%,嘉实基金,2022-10-26,科创芯片指数,37724.39,9268,12062,10000,10000,10000,14.89
稀有金属ETF,562800,0.612,9984,9984,主题，稀有金属,0.60%,嘉实基金,2021-09-27,CS稀金属指数,4883.89,9745,9080,6733,10000,10000,7.62
游戏ETF,516010,1.259,9859,10010,主题，游戏,0.60%,国泰基金,2021-03-05,动漫游戏指数,21087.61,7943,16458,16609,10000,10000,6.03
云计算ETF,516510,1.151,9812,10010,主题，TMT，互联网,0.20%,易方达基金,2021-04-07,云计算指数,12519.79,8847,14352,15964,10000,10000,6.37
中概互联ETF,159605,0.793,9950,10000,跨境，中概股,0.60%,广发基金,2021-12-02,中国互联网30人民币指数,110569.36,9671,9863,10115,10000,10000,60.42
红利ETF,510880,2.968,9976,10001,策略，红利,0.60%,华泰柏瑞基金,2007-01-18,红利指数,16341.71,9930,10883,10903,12823,13888,143.51
银行ETF,512800,1.084,9972,10025,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,15674.74,9918,10056,10207,10198,12304,65.23
中证500ETF,510500,6.102,9985,9997,宽基，中小盘,0.60%,南方基金,2013-03-15,中证500指数,86748.3,9828,10365,9880,10061,12705,499.19
中证1000ETF,512100,2.62,9992,10001,宽基，中小盘,0.60%,南方基金,2016-11-04,中证1000指数,104442.23,9798,10451,9558,10536,14402,98.99
大数据ETF,515400,0.952,9814,9993,主题，新兴产业,0.60%,富国基金,2021-01-20,中证数据指数,11718.96,8758,12830,13757,10000,10000,10.84
H股ETF,510900,0.801,9950,10000,跨境，香港，中概股,0.75%,易方达基金,2012-10-22,恒生中国企业指数,25278.63,9581,9913,9950,6725,7139,98.41
新能车ETF,515700,1.99,9995,10002,主题，新兴产业，新能源车,0.20%,平安基金,2020-02-10,新能源车指数,13610.26,9788,9137,6585,15249,10000,61.28
有色金属ETF,512400,1.059,10000,9996,行业，资源，有色金属,0.60%,南方基金,2017-09-01,有色金属指数,11504.19,9888,9962,8479,13271,14369,38.99
十年国债ETF,511260,122.638,10014,10007,债券，国债，利率债,0.40%,国泰基金,2017-08-24,10年国债指数,32939.12,10069,10277,10387,11104,11920,4.8
国债ETF,511010,131.932,10006,10000,债券，国债，利率债,0.40%,国泰基金,2013-03-25,5年国债指数,33335.77,10059,10219,10305,10832,11650,5.01
纳斯达克ETF,513300,1.43,10135,10000,跨境，美国,0.80%,华夏基金,2020-11-05,纳斯达克100指数,11473.67,10415,14229,14047,10000,10000,16.81
科技ETF,515000,1.319,9947,9993,主题，新兴产业，科技,0.60%,华宝基金,2019-08-16,科技龙头指数,6561.67,9734,11341,10560,7444,10000,36.12
信息技术ETF,159939,0.6,9917,9993,行业，信息技术,0.60%,广发基金,2015-02-05,全指信息,5861.82,9662,11799,11257,8075,12487,25.58
电池ETF,159755,0.806,10012,10014,主题，新兴产业，新能源车，电池,0.60%,广发基金,2021-06-24,新能电池指数,16559.01,9782,9097,6407,10000,10000,38.03
中药ETF,159647,1.121,9877,10008,行业，医药,0.60%,鹏华基金,2022-07-28,中证中药指数,8492.99,9484,10717,10000,10000,10000,7.82
中韩半导体ETF,513310,1.245,9984,10000,跨境，韩国,0.95%,华泰柏瑞基金,2022-12-22,中韩半导体指数,3520.67,10089,12969,10000,10000,10000,0.494
机器人ETF,562500,0.849,9953,9984,主题，新兴产业，机器人,0.60%,华夏基金,2021-12-29,机器人指数,5469.73,10047,12358,10586,10000,10000,2.59
纳斯达克ETF,159632,1.304,10085,10000,跨境，美国,0.80%,华安基金,2022-08-03,纳斯达克100指数,22259.59,10424,14852,10000,10000,10000,46.1
资源ETF,510410,1.108,10009,9990,行业，资源,0.60%,博时基金,2012-05-11,上证资源指数,1622.59,10184,10747,10250,18016,17099,3.71
稀土ETF基金,516150,1.106,10055,9995,主题，稀土,0.60%,嘉实基金,2021-03-17,稀土产业指数,11235.47,10000,9884,8091,10000,10000,21.05
