name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.157,10009,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,28397.08,10723,14481,13564,13545,24502,92.22
半导体ETF,512480,0.834,9835,10011,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,97436.34,10624,10121,9488,7744,10000,268.12
黄金ETF,518880,4.499,10009,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,46922.57,9840,11287,11442,11683,16474,120.91
豆粕ETF,159985,2.273,10031,9988,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,6164.11,10230,11308,12414,19069,10000,9.25
恒生科技指数ETF,513180,0.545,9873,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,236588.15,10900,9927,11191,10000,10000,215.86
港股创新药ETF,513120,0.872,9887,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,176717.37,11038,8889,9689,10000,10000,40.66
创新药ETF,159992,0.877,10000,10019,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,29754.41,10774,9360,9280,6873,10000,85.4
证券ETF,512880,0.957,9897,10011,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,85684.03,10470,11013,10987,7896,12526,316.75
科创50ETF,588000,0.906,9869,10010,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,234932.47,10260,9033,8523,6371,10000,946.73
医疗ETF,512170,0.413,9952,9973,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,35565.09,10509,8130,8310,5928,10000,270.03
酒ETF,512690,0.747,9947,9985,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,45067.38,10492,8788,10205,8933,10000,134.54
恒生医疗ETF,513060,0.501,9921,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,119217.31,11084,8364,9159,10000,10000,131.11
煤炭ETF,515220,2.311,10132,10012,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,10769.5,10577,10855,10156,18723,10000,26.93
沪深300ETF,510300,3.605,9931,9996,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,295708.47,10172,9298,9550,7429,12249,1200.4
创业板ETF,159915,1.888,9880,9994,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,122450.36,10402,8284,8321,7281,15128,397.92
游戏ETF,159869,1.067,9727,9977,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,28830.75,11184,13984,13893,10000,10000,60.62
