fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,537399,,40.73,-0.08,0.758,4677.44,2023-09-20,15:14:48,-0.52,0.7591,15:37:55,-0.15,0.7624,2023-09-19,中国A50互联互通,-0.43,2023-09-20,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,190854,,14.45,-0.02,0.757,549.75,2023-09-20,15:14:03,-0.26,0.7573,15:37:55,-0.04,0.7606,2023-09-19,中国A50互联互通,-0.43,2023-09-20,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,241907,,18.77,0.00,0.776,258.52,2023-09-20,15:14:27,-0.77,0.7756,15:37:55,0.05,0.7812,2023-09-19,科创创业50,-0.72,2023-09-20,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,62522,,4.88,0.00,0.780,112.17,2023-09-20,15:14:33,-0.38,0.7788,15:37:55,0.16,0.7827,2023-09-19,500质量,-0.50,2023-09-20,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,42481,,2.51,0.01,0.591,1023.70,2023-09-20,15:14:39,-1.17,0.5894,15:37:55,0.27,0.5978,2023-09-19,CS稀金属,-1.40,2023-09-20,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,48890,,2.77,0.02,0.567,837.88,2023-09-20,15:14:51,-1.22,0.5654,15:37:55,0.29,0.5715,2023-09-19,光伏产业,-1.07,2023-09-20,0,0,-,-
159610,500增强,000905,0.60,0.50,0.10,100.0,景顺长城,http://www.igwfmc.com/main/jjcp/product/159610/detail.html,Y,,,59857,,4.75,0.00,0.794,1653.37,2023-09-20,15:14:03,-0.63,0.7918,15:37:55,0.28,0.7970,2023-09-19,中证500,-0.65,2023-09-20,0,0,-,-
159611,电力ETF,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159611&fromSearch=1,Y,,,269756,,23.74,-0.01,0.880,6606.91,2023-09-20,15:14:06,-1.12,0.8823,15:37:55,-0.26,0.8900,2023-09-19,电力指数,-0.87,2023-09-20,0,0,-,-
159613,嘉实信安,399994,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159613/fundManager.shtml,Y,,,11259,,0.91,0.01,0.807,632.76,2023-09-20,15:14:06,-0.37,0.8067,15:37:55,0.03,0.8107,2023-09-19,信息安全,-0.49,2023-09-20,0,0,-,-
159616,农牧ETF,-,0.60,0.50,0.10,100.0,建信基金,https://www.ccbfund.cn/fund_info/info.jspx?fundCode=159616,Y,,,12056,,0.91,0.01,0.754,457.69,2023-09-20,15:14:57,0.13,0.7542,15:37:55,-0.03,0.7534,2023-09-19,农牧主题,0.11,2023-09-20,0,0,-,-
159617,500价值,-,0.60,0.50,0.10,100.0,华夏基金,http://www.chinaamc.com/fund/159617/index.shtml,Y,,,4342,,0.47,-0.01,1.072,50.18,2023-09-20,15:14:12,-0.46,1.0729,15:37:55,-0.08,1.0757,2023-09-19,500价值稳健,-0.26,2023-09-20,0,0,-,-
159618,光伏华安,-,0.60,0.50,0.10,100.0,华安基金,https://www.huaan.com.cn/funds/159618/index.shtml,Y,,,26813,,2.09,0.02,0.778,370.32,2023-09-20,15:14:09,-1.14,0.7781,15:37:55,-0.01,0.7865,2023-09-19,光伏产业,-1.07,2023-09-20,0,0,-,-
159619,基建ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159619,Y,,,31198,,2.94,-0.08,0.943,2997.46,2023-09-20,15:14:12,-0.21,0.9406,15:37:55,0.25,0.9440,2023-09-19,中证基建,-0.36,2023-09-20,0,0,-,-
159620,500创新,-,0.60,0.50,0.10,100.0,华夏基金,https://www.chinaamc.com/fund/159620/index.shtml,Y,,,3214,,0.28,0.05,0.867,142.26,2023-09-20,15:14:15,-0.69,0.8660,15:37:55,0.11,0.8732,2023-09-19,500成长创新,-0.82,2023-09-20,0,0,-,-
159623,成渝ETF,-,0.45,0.40,0.05,100.0,博时基金,https://www.bosera.com/fund/159623.html,Y,,,397427,,32.35,0.01,0.814,575.04,2023-09-20,15:14:15,-0.61,0.8129,15:37:55,0.13,0.8185,2023-09-19,成渝经济圈,-0.68,2023-09-20,0,0,-,-
159625,绿色电力,399438,0.60,0.50,0.10,40.0,嘉实基金,https://www.jsfund.cn/main/fund/159625/fundManager.shtml,Y,,,38731,,4.03,0.00,1.040,2900.66,2023-09-20,15:14:45,-0.86,1.0399,15:37:55,0.01,1.0497,2023-09-19,绿色电力,-0.93,2023-09-20,0,0,-,-
159627,中证100,000903,0.60,0.50,0.10,200.0,华夏基金,https://www.chinaamc.com/fund/159627/index.shtml,Y,,,3512,,0.35,0.00,0.986,0.98,2023-09-20,15:14:03,-0.40,0.9854,15:37:55,0.06,0.9900,2023-09-19,中证100,-0.46,2023-09-20,0,0,-,-
159628,国证2000,399303,0.60,0.50,0.10,300.0,万家基金,https://www.wjasset.com/products/etf/159628/index.html,Y,,,133128,,12.69,0.86,0.953,11541.10,2023-09-20,15:14:18,-0.94,0.9526,15:37:55,0.04,0.9603,2023-09-19,国证2000,-0.80,2023-09-20,0,0,-,-
159629,1000ETF,000852,0.60,0.50,0.10,300.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/159629/index.html,Y,,,290125,1拆0.752079,69.83,3.42,2.407,63210.35,2023-09-20,15:14:18,-0.82,2.4045,15:37:55,0.10,2.4239,2023-09-19,中证1000,-0.80,2023-09-20,0,0,-,-
159630,中证100F,000903,0.20,0.15,0.05,200.0,汇添富,https://www.99fund.com/main/products/pofund/159630/fundgk.shtml,Y,,,2311,,0.24,0.00,1.026,248.45,2023-09-20,15:14:06,-0.39,1.0246,15:37:55,0.14,1.0293,2023-09-19,中证100,-0.46,2023-09-20,0,0,-,-
159631,中证100P,000903,0.60,0.50,0.10,200.0,招商基金,http://www.cmfchina.com/main/159631/fundinfo.shtml,Y,,,24533,,2.22,0.00,0.906,276.11,2023-09-20,15:14:09,-0.33,0.9063,15:37:55,-0.03,0.9105,2023-09-19,中证100,-0.46,2023-09-20,0,0,-,-
159633,ZZ1000,000852,0.60,0.50,0.10,280.0,易方达,https://www.efunds.com.cn/fund/159633.shtml,Y,,,341616,1拆0.753236,81.95,0.82,2.399,53609.64,2023-09-20,15:14:24,-0.87,2.3972,15:37:55,0.08,2.4165,2023-09-19,中证1000,-0.80,2023-09-20,0,0,-,-
159635,基建50,-,0.60,0.50,0.10,100.0,华夏基金,https://www.chinaamc.com/fund/159635/index.shtml,Y,,,15585,,1.56,0.00,1.003,1308.51,2023-09-20,15:14:21,-0.30,1.0026,15:37:55,0.04,1.0062,2023-09-19,中证基建,-0.36,2023-09-20,0,0,-,-
159636,港科技30,-,0.52,0.45,0.07,100.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/ganggutongkj30/index.html,Y,,,294325,,24.13,0.19,0.820,2728.43,2023-09-20,15:14:12,-1.68,0.8146,15:37:55,0.66,0.8300,2023-09-19,港股通科技,-2.01,2023-09-20,0,0,-,-
159637,新能龙头,399976,0.55,0.50,0.05,100.0,西藏东财,https://www.dongcaijijin.com/fund/cpxq?fcode=159637,Y,,,188277,,11.99,-0.01,0.637,3024.51,2023-09-20,15:14:48,-1.24,0.6370,15:37:55,-0.01,0.6457,2023-09-19,CS新能车,-1.34,2023-09-20,0,0,-,-
159638,高端装备,-,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159638/fundManager.shtml,Y,,,188534,,15.06,0.03,0.799,3745.65,2023-09-20,15:14:15,-0.87,0.7987,15:37:55,0.04,0.8048,2023-09-19,高装细分50,-0.76,2023-09-20,0,0,-,-
159639,碳中和NF,-,0.60,0.50,0.10,200.0,南方基金,https://www.nffund.com/main/jjcp/fundproduct/159639.shtml,Y,,,155529,,11.56,0.00,0.743,561.31,2023-09-20,15:14:51,-0.54,0.7420,15:37:55,0.14,0.7472,2023-09-19,SEEE碳中和,-0.70,2023-09-20,0,0,-,-
159640,碳中和ET,-,0.55,0.45,0.10,100.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/tanzhongheltetf/index.html,Y,,,48285,,3.59,0.00,0.743,1113.28,2023-09-20,15:14:18,-0.40,0.7411,15:37:55,0.26,0.7463,2023-09-19,SEEE碳中和,-0.70,2023-09-20,0,0,-,-
159641,双碳ETF,-,0.60,0.50,0.10,100.0,招商基金,http://www.cmfchina.com/main/159641/fundinfo.shtml,Y,,,53872,,4.08,0.00,0.758,378.23,2023-09-20,15:14:54,-0.52,0.7578,15:37:55,0.03,0.7631,2023-09-19,SEEE碳中和,-0.70,2023-09-20,0,0,-,-
159642,DC碳中和,-,0.60,0.50,0.10,100.0,大成基金,https://www.dcfund.com.cn/dcjj/159642/index.jhtml,Y,,,21544,,1.62,0.00,0.754,32.85,2023-09-20,15:14:24,-0.53,0.7545,15:37:55,-0.06,0.7598,2023-09-19,SEEE碳中和,-0.70,2023-09-20,0,0,-,-
159643,疫苗ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159643,Y,,,10439,,0.80,-0.01,0.765,1310.83,2023-09-20,15:14:57,0.53,0.7592,15:37:55,0.76,0.7605,2023-09-19,疫苗生科,-0.17,2023-09-20,0,0,-,-
159645,疫苗龙头,-,0.60,0.50,0.10,100.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/159645/index.html,Y,,,2354,,0.20,-0.01,0.861,351.51,2023-09-20,15:14:27,-0.12,0.8612,15:37:55,-0.03,0.8627,2023-09-19,疫苗生科,-0.17,2023-09-20,0,0,-,-
159646,疫苗,-,0.60,0.50,0.10,100.0,华泰柏瑞,https://www.huatai-pb.com/products/zhishu/159646/index.html,Y,,,2471,,0.19,0.00,0.761,268.31,2023-09-20,15:14:21,-0.26,0.7611,15:37:55,-0.01,0.7624,2023-09-19,疫苗生科,-0.17,2023-09-20,0,0,-,-
159647,中药ETF,-,0.60,0.50,0.10,50.0,鹏华基金,https://www.phfund.com.cn/web/FUND_159647,Y,,,79496,,8.55,-0.05,1.076,3722.55,2023-09-20,15:14:24,-0.19,1.0777,15:37:55,-0.16,1.0806,2023-09-19,中证中药,-0.27,2023-09-20,0,0,-,-
159652,有色基金,000811,0.60,0.50,0.10,100.0,汇添富,https://www.99fund.com/main/products/pofund/159652/fundgk.shtml,Y,,,39832,,3.47,0.00,0.871,277.94,2023-09-20,15:15:00,-0.80,0.8700,15:37:55,0.11,0.8767,2023-09-19,细分有色,-0.76,2023-09-20,0,0,-,-
159653,ESG300,399378,0.56,0.50,0.06,300.0,国联安,https://www.cpicfunds.com/product/159653/index.shtml,Y,,,5597,,0.52,0.39,0.935,20.57,2023-09-20,15:14:03,-0.11,0.9359,15:37:55,-0.10,0.9394,2023-09-19,ESG 300,-0.37,2023-09-20,0,0,-,-
159656,300成长,-,0.60,0.50,0.10,200.0,万家基金,https://www.wjasset.com/products/etf/159656/index.html,Y,,,15424,,1.32,0.00,0.853,113.50,2023-09-20,15:14:06,-0.47,0.8501,15:37:55,0.35,0.8570,2023-09-19,300成长,-0.81,2023-09-20,0,0,-,-
159657,生物疫苗,-,0.60,0.50,0.10,100.0,鹏华基金,https://www.phfund.com.cn/web/FUND_159657,Y,,,30251,,2.44,-0.02,0.806,208.32,2023-09-20,15:14:30,-0.12,0.8064,15:37:55,-0.05,0.8078,2023-09-19,疫苗生科,-0.17,2023-09-20,0,0,-,-
159658,数字经济,-,0.60,0.50,0.10,150.0,华安基金,https://www.huaan.com.cn/funds/159658/index.shtml,Y,,,32189,,3.23,0.03,1.005,1599.83,2023-09-20,15:14:36,-0.69,1.0039,15:37:55,0.11,1.0112,2023-09-19,数字经济,-0.72,2023-09-20,0,0,-,-
159662,交运ETF,399433,0.60,0.50,0.10,50.0,南方基金,https://www.nffund.com/main/jjcp/fundproduct/159662.shtml,Y,,,11561,,1.08,0.04,0.930,1908.24,2023-09-20,15:14:36,-0.43,0.9281,15:37:55,0.20,0.9330,2023-09-19,国证交运,-0.52,2023-09-20,0,0,-,-
159663,机床,-,0.60,0.50,0.10,100.0,华夏基金,https://www.chinaamc.com/fund/159663/index.shtml,Y,,,10352,,0.96,0.00,0.929,1390.78,2023-09-20,15:14:33,-0.96,0.9312,15:37:55,-0.24,0.9375,2023-09-19,中证机床,-0.67,2023-09-20,0,0,-,-
159665,芯片龙头,-,0.52,0.45,0.07,100.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/bandaotiltetf/index.html,Y,,,53658,,5.03,0.06,0.938,1839.08,2023-09-20,15:14:39,-1.16,0.9366,15:37:55,0.15,0.9502,2023-09-19,国证芯片,-1.43,2023-09-20,0,0,-,-
159667,工业母机,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159667,Y,,,43202,,4.00,0.03,0.926,3331.71,2023-09-20,15:14:39,-0.75,0.9235,15:37:55,0.27,0.9297,2023-09-19,中证机床,-0.67,2023-09-20,0,0,-,-
159669,绿电ETF,399438,0.60,0.50,0.10,50.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159669,Y,,,5475,,0.52,0.00,0.956,1183.74,2023-09-20,15:14:12,-1.04,0.9560,15:37:55,0.00,0.9650,2023-09-19,绿色电力,-0.93,2023-09-20,0,0,-,-
159671,稀金属,-,0.52,0.45,0.07,50.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/159671/index.html,Y,,,120505,,8.86,0.02,0.735,3194.67,2023-09-20,15:14:45,-1.34,0.7340,15:37:55,0.14,0.7444,2023-09-19,CS稀金属,-1.40,2023-09-20,0,0,-,-
159672,主要消费,000932,0.60,0.50,0.10,100.0,博时基金,https://www.bosera.com/fund/159672.html,Y,,,11189,,0.99,0.00,0.889,169.28,2023-09-20,15:14:48,-0.22,0.8895,15:37:55,-0.05,0.8909,2023-09-19,中证消费,-0.16,2023-09-20,0,0,-,-
159675,创业增强,399006,0.60,0.50,0.10,150.0,嘉实基金,https://www.jsfund.cn/main/fund/159675/fundManager.shtml,Y,,,22435,,1.79,0.01,0.798,1302.80,2023-09-20,15:14:51,-0.87,0.7979,15:37:55,0.01,0.8041,2023-09-19,创业板指,-0.77,2023-09-20,0,0,-,-
159676,创业板增,399006,0.80,0.70,0.10,200.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/159676/index.html,Y,,,60056,,5.04,0.00,0.839,10056.12,2023-09-20,15:14:15,-0.83,0.8390,15:37:55,0.00,0.8455,2023-09-19,创业板指,-0.77,2023-09-20,0,0,-,-
159677,1000增强,000852,0.60,0.50,0.10,300.0,银华基金,http://www.yhfund.com.cn/main/qxjj/159677/fndFacts.shtml,Y,,,14690,,1.44,0.00,0.983,3797.96,2023-09-20,15:14:45,-0.71,0.9805,15:37:55,0.26,0.9884,2023-09-19,中证1000,-0.80,2023-09-20,0,0,-,-
159678,500指增,399905,0.60,0.50,0.10,150.0,博时基金,https://www.bosera.com/fund/159678.html,Y,,,17264,,1.57,0.00,0.911,445.70,2023-09-20,15:14:18,-0.65,0.9111,15:37:55,-0.02,0.9171,2023-09-19,中证 500,-0.65,2023-09-20,0,0,-,-
159679,1000增,000852,1.10,1.00,0.10,280.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159679,Y,,,41369,,3.74,0.00,0.904,1512.41,2023-09-20,15:14:48,-0.55,0.9027,15:37:55,0.14,0.9100,2023-09-19,中证1000,-0.80,2023-09-20,0,0,-,-
159680,1000指增,000852,0.60,0.50,0.10,300.0,招商基金,http://www.cmfchina.com/main/159680/fundinfo.shtml,Y,,,30944,,3.04,0.06,0.982,2812.82,2023-09-20,15:14:21,-0.71,0.9801,15:37:55,0.19,0.9880,2023-09-19,中证1000,-0.80,2023-09-20,0,0,-,-
159681,创50ETF,399673,0.60,0.50,0.10,200.0,鹏华基金,https://www.phfund.com.cn/web/FUND_159681,Y,,,81777,,6.68,0.00,0.817,2138.38,2023-09-20,15:14:51,-0.61,0.8147,15:37:55,0.28,0.8222,2023-09-19,创业板50,-0.91,2023-09-20,0,0,-,-
159682,创业五零,399673,0.60,0.50,0.10,100.0,景顺长城,http://www.igwfmc.com/main/jjcp/product/159682/detail.html,Y,,,190431,,15.35,0.02,0.806,11515.19,2023-09-20,15:14:36,-0.98,0.8054,15:37:55,0.07,0.8128,2023-09-19,创业板50,-0.91,2023-09-20,0,0,-,-
159683,运输ETF,-,0.60,0.50,0.10,50.0,嘉实基金,https://www.jsfund.cn/main/fund/159683/fundManager.shtml,Y,,,3412,,0.31,-0.22,0.907,684.15,2023-09-20,15:14:54,-0.55,0.9062,15:37:55,0.08,0.9107,2023-09-19,内地运输,-0.49,2023-09-20,0,0,-,-
159685,1000策略,000852,0.60,0.50,0.10,200.0,天弘基金,http://www.thfund.com.cn/fundinfo/159685,Y,,,6144,,0.55,0.00,0.897,1954.58,2023-09-20,15:14:39,-0.88,0.8964,15:37:55,0.07,0.9036,2023-09-19,中证1000,-0.80,2023-09-20,0,0,-,-
159689,消费NF,000932,0.60,0.50,0.10,200.0,南方基金,https://www.nffund.com/main/jjcp/fundproduct/159689.shtml,Y,,,6615,,0.59,0.00,0.889,782.28,2023-09-20,15:14:42,-0.11,0.8897,15:37:55,-0.08,0.8911,2023-09-19,中证消费,-0.16,2023-09-20,0,0,-,-
159701,物联50,-,0.60,0.50,0.10,100.0,招商基金,http://www.cmfchina.com/main/159701/fundinfo.shtml,Y,,,3771,,0.26,0.00,0.695,238.21,2023-09-20,15:14:54,-0.43,0.6935,15:37:55,0.21,0.6973,2023-09-19,CS物联网,-0.54,2023-09-20,0,0,-,-
159703,新材料,-,0.60,0.50,0.10,60.0,天弘基金,http://www.thfund.com.cn/fundinfo/159703,Y,,,8958,,0.62,0.00,0.694,309.67,2023-09-20,15:14:06,-0.86,0.6938,15:37:55,0.02,0.7007,2023-09-19,新材料,-0.98,2023-09-20,0,0,-,-
159706,深100E,399330,0.20,0.15,0.05,250.0,华安基金,https://www.huaan.com.cn/funds/159706/index.shtml,Y,,,8539,,0.57,0.00,0.672,76.33,2023-09-20,15:14:09,-0.44,0.6720,15:37:55,0.00,0.6748,2023-09-19,深证100,-0.41,2023-09-20,0,0,-,-
159707,地产ETF,399965,0.60,0.50,0.10,50.0,华宝基金,https://www.fsfund.com/funds/159707/index.shtml,Y,,,49905,,4.10,-0.01,0.821,2624.77,2023-09-20,15:14:12,0.00,0.8216,15:37:55,-0.07,0.8224,2023-09-19,800地产,-0.10,2023-09-20,0,0,-,-
159708,红利ETF,399324,0.48,0.40,0.08,100.0,西部利得,https://www.westleadfund.com/products/zhishu/159708/index.html,Y,,,25003,,1.89,-0.01,0.754,1644.15,2023-09-20,15:14:15,-0.13,0.7532,15:37:55,0.11,0.7521,2023-09-19,深证红利,0.14,2023-09-20,0,0,-,-
159709,物联基金,399285,0.52,0.45,0.07,100.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/wlETF/index.html,Y,,,12048,,0.90,0.00,0.750,21.53,2023-09-20,15:14:09,-0.53,0.7488,15:37:55,0.16,0.7524,2023-09-19,物联网50,-0.48,2023-09-20,0,0,-,-
159710,智能电车,-,0.60,0.50,0.10,100.0,建信基金,http://www.ccbfund.cn/fund_info/info.jspx?fundCode=159710,Y,,,8134,,0.48,0.01,0.592,64.91,2023-09-20,15:14:24,-0.67,0.5907,15:37:55,0.22,0.5982,2023-09-19,智能电车,-1.25,2023-09-20,0,0,-,-
159713,稀土ETF,-,0.60,0.50,0.10,50.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/159713/index.html,Y,,,45526,,3.19,0.00,0.701,1876.25,2023-09-20,15:14:12,-1.27,0.6996,15:37:55,0.21,0.7082,2023-09-19,稀土产业,-1.22,2023-09-20,0,0,-,-
159715,稀土,-,0.20,0.15,0.05,50.0,易方达,https://www.efunds.com.cn/fund/159715.shtml,Y,,,35103,,2.20,0.00,0.628,1280.15,2023-09-20,15:14:21,-1.10,0.6274,15:37:55,0.10,0.6351,2023-09-19,稀土产业,-1.22,2023-09-20,0,0,-,-
159716,深创100,399088,0.60,0.50,0.10,200.0,华宝基金,https://www.fsfund.com/funds/159716/index.shtml,Y,,,16767,,1.14,0.00,0.681,146.83,2023-09-20,15:14:24,-0.44,0.6792,15:37:55,0.27,0.6825,2023-09-19,深创100,-0.49,2023-09-20,0,0,-,-
159717,ESG,399378,0.60,0.50,0.10,250.0,鹏华基金,https://www.phfund.com.cn/web/FUND_159717,Y,,,6037,,0.51,0.00,0.839,0.66,2023-09-20,15:14:57,0.00,0.8376,15:37:55,0.17,0.8407,2023-09-19,ESG 300,-0.37,2023-09-20,0,0,-,-
159718,港股医药,-,0.60,0.50,0.10,100.0,平安基金,http://www.fund.pingan.com/main/peanutFinance/yingPeanut/fundDetailV2/159718.shtml,Y,,,13983,,1.00,-0.01,0.716,505.82,2023-09-20,15:14:15,-2.05,0.7141,15:37:55,0.27,0.7260,2023-09-19,HKC医药C,-1.90,2023-09-20,0,0,-,-
159719,开放共赢,-,0.30,0.25,0.05,100.0,平安基金,http://www.fund.pingan.com/main/peanutFinance/yingPeanut/fundDetailV2/159719.shtml,Y,,,12120,,1.66,-0.01,1.366,2116.93,2023-09-20,15:15:00,-0.22,1.3614,15:37:55,0.34,1.3652,2023-09-19,富时中国国企开放共赢,-0.29,2023-09-20,0,0,-,-
159720,智能车TK,-,0.60,0.50,0.10,100.0,泰康资产,https://www.tkfunds.com.cn/products/ETF/159720/summary/index.html,Y,,,11781,,0.72,0.00,0.615,554.78,2023-09-20,15:14:03,-1.13,0.6141,15:37:55,0.14,0.6219,2023-09-19,智能电车,-1.25,2023-09-20,0,0,-,-
