fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159531,中证2000,-,0.60,0.50,0.10,400.0,南方基金,https://www.nffund.com/main/jjcp/fundproduct/159531.shtml,Y,,,7261,,0.71,0.00,0.974,2627.16,2023-12-26,15:14:27,-1.42,0.9726,23:50:00,0.13,0.9727,2023-12-26,中证2000,-1.52,2023-12-26,0,0,-,-
159532,2000E,-,0.60,0.50,0.10,200.0,易方达,https://www.efunds.com.cn/fund/159532.shtml,Y,,,8156,,0.81,0.00,0.992,1644.58,2023-12-26,15:14:15,-1.39,0.9915,23:50:00,0.04,0.9916,2023-12-26,中证2000,-1.52,2023-12-26,0,0,-,-
159535,2000指数,-,0.60,0.50,0.10,300.0,嘉实基金,https://www.efunds.com.cn/fund/159532.shtml,Y,,,4698,,0.46,0.00,0.981,1665.48,2023-12-26,15:14:33,-1.70,0.9810,23:50:00,-0.06,0.9816,2023-12-26,中证2000,-1.52,2023-12-26,0,0,-,-
159536,CSI2000,-,0.60,0.50,0.10,400.0,汇添富,https://www.99fund.com/main/products/pofund/159536/fundgk.shtml,Y,,,14526,,1.43,0.00,0.983,3573.42,2023-12-26,15:14:36,-1.50,0.9829,23:50:00,-0.03,0.9833,2023-12-26,中证2000,-1.52,2023-12-26,0,0,-,-
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,550399,,36.77,0.00,0.668,4769.85,2023-12-26,15:14:39,-0.74,0.6688,23:50:00,-0.12,0.6688,2023-12-26,中国A50互联互通,-0.70,2023-12-26,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,190054,,12.66,0.00,0.666,765.88,2023-12-26,15:14:42,-0.89,0.6671,23:50:00,-0.15,0.6670,2023-12-26,中国A50互联互通,-0.70,2023-12-26,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,248607,,18.22,0.01,0.733,117.78,2023-12-26,15:14:33,-1.21,0.7313,23:50:00,0.21,0.7315,2023-12-26,科创创业50,-1.25,2023-12-26,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,58822,,4.34,0.00,0.738,639.63,2023-12-26,15:14:54,-0.27,0.7371,23:50:00,0.07,0.7375,2023-12-26,500质量,-0.60,2023-12-26,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,45521,,2.49,0.00,0.548,870.38,2023-12-26,15:14:48,-0.54,0.5477,23:50:00,-0.04,0.5482,2023-12-26,CS稀金属,-0.60,2023-12-26,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,52490,,2.55,0.00,0.485,817.78,2023-12-26,15:14:39,-0.21,0.4847,23:50:00,0.04,0.4848,2023-12-26,光伏产业,-0.32,2023-12-26,0,0,-,-
159610,500增强,000905,0.60,0.50,0.10,100.0,景顺长城,http://www.igwfmc.com/main/jjcp/product/159610/detail.html,Y,,,58957,,4.37,0.01,0.741,2066.40,2023-12-26,15:14:27,-0.54,0.7379,23:50:00,0.09,0.7403,2023-12-26,中证500,-1.07,2023-12-26,0,0,-,-
159611,电力ETF,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159611&fromSearch=1,Y,,,229916,,19.82,0.16,0.862,3764.83,2023-12-26,15:14:51,-0.46,0.8631,23:50:00,-0.15,0.8633,2023-12-26,电力指数,-0.06,2023-12-26,0,0,-,-
159613,嘉实信安,399994,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159613/fundManager.shtml,Y,,,10459,,0.78,0.01,0.746,488.33,2023-12-26,15:14:54,-2.48,0.7465,23:50:00,-0.08,0.7466,2023-12-26,信息安全,-2.14,2023-12-26,0,0,-,-
159616,农牧ETF,-,0.60,0.50,0.10,100.0,建信基金,https://www.ccbfund.cn/fund_info/info.jspx?fundCode=159616,Y,,,11556,,0.81,0.00,0.704,667.17,2023-12-26,15:15:00,0.43,0.7029,23:50:01,0.17,0.7028,2023-12-26,农牧主题,0.28,2023-12-26,0,0,-,-
159617,500价值,-,0.60,0.50,0.10,100.0,华夏基金,http://www.chinaamc.com/fund/159617/index.shtml,Y,,,5742,,0.58,0.00,1.017,75.20,2023-12-26,15:14:03,-0.49,1.0160,23:50:01,0.11,1.0159,2023-12-26,500价值稳健,-0.70,2023-12-26,0,0,-,-
159618,光伏华安,-,0.60,0.50,0.10,100.0,华安基金,https://www.huaan.com.cn/funds/159618/index.shtml,Y,,,27313,,1.82,0.00,0.666,397.46,2023-12-26,15:14:45,-0.45,0.6666,23:50:01,-0.08,0.6665,2023-12-26,光伏产业,-0.32,2023-12-26,0,0,-,-
159619,基建ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159619,Y,,,31298,,2.53,0.00,0.809,2638.94,2023-12-26,15:14:06,-0.49,0.8076,23:50:01,0.17,0.8076,2023-12-26,中证基建,-0.58,2023-12-26,0,0,-,-
159620,500创新,-,0.60,0.50,0.10,100.0,华夏基金,https://www.chinaamc.com/fund/159620/index.shtml,Y,,,2614,,0.21,0.00,0.803,123.10,2023-12-26,15:14:30,-1.23,0.8037,23:50:01,-0.07,0.8036,2023-12-26,500成长创新,-0.91,2023-12-26,0,0,-,-
159623,成渝ETF,-,0.45,0.40,0.05,100.0,博时基金,https://www.bosera.com/fund/159623.html,Y,,,397727,,30.35,0.00,0.763,833.93,2023-12-26,15:15:00,-0.91,0.7642,23:50:01,-0.17,0.7643,2023-12-26,成渝经济圈,-0.79,2023-12-26,0,0,-,-
159625,绿色电力,399438,0.60,0.50,0.10,40.0,嘉实基金,https://www.jsfund.cn/main/fund/159625/fundManager.shtml,Y,,,25651,,2.61,0.00,1.017,2723.33,2023-12-26,15:14:36,-0.10,1.0175,23:50:01,-0.04,1.0174,2023-12-26,绿色电力,-0.14,2023-12-26,0,0,-,-
159627,中证100,000903,0.60,0.50,0.10,200.0,华夏基金,https://www.chinaamc.com/fund/159627/index.shtml,Y,,,3312,,0.29,0.00,0.880,96.97,2023-12-26,15:14:09,-0.34,0.8792,23:50:01,0.09,0.8792,2023-12-26,中证100,-0.60,2023-12-26,0,0,-,-
159628,国证2000,399303,0.60,0.50,0.10,300.0,万家基金,https://www.wjasset.com/products/etf/159628/index.html,Y,,,218628,,20.20,-0.08,0.924,10872.15,2023-12-26,15:14:03,-1.49,0.9230,23:50:01,-0.01,0.9241,2023-12-26,国证2000,-1.51,2023-12-26,0,0,-,-
159629,1000ETF,000852,0.60,0.50,0.10,300.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/159629/index.html,Y,,,210925,1拆0.752079,47.99,-0.25,2.275,20956.82,2023-12-26,15:14:06,-1.30,2.2722,23:50:01,0.11,2.2726,2023-12-26,中证1000,-1.47,2023-12-26,0,0,-,-
159630,中证100F,000903,0.20,0.15,0.05,200.0,汇添富,https://www.99fund.com/main/products/pofund/159630/fundgk.shtml,Y,,,2511,,0.23,0.00,0.916,198.98,2023-12-26,15:14:48,-0.76,0.9159,23:50:01,-0.01,0.9161,2023-12-26,中证100,-0.60,2023-12-26,0,0,-,-
159631,中证100P,000903,0.60,0.50,0.10,200.0,招商基金,http://www.cmfchina.com/main/159631/fundinfo.shtml,Y,,,23133,,1.89,0.00,0.816,784.69,2023-12-26,15:14:39,-0.37,0.8146,23:50:01,0.10,0.8152,2023-12-26,中证100,-0.60,2023-12-26,0,0,-,-
159633,ZZ1000,000852,0.60,0.50,0.10,280.0,易方达,https://www.efunds.com.cn/fund/159633.shtml,Y,,,120016,1拆0.753236,27.22,-0.16,2.268,13758.35,2023-12-26,15:14:12,-1.43,2.2667,23:50:01,0.03,2.2673,2023-12-26,中证1000,-1.47,2023-12-26,0,0,-,-
159635,基建50,-,0.60,0.50,0.10,100.0,华夏基金,https://www.chinaamc.com/fund/159635/index.shtml,Y,,,12985,,1.11,0.00,0.857,1095.27,2023-12-26,15:14:54,-0.46,0.8574,23:50:01,-0.05,0.8574,2023-12-26,中证基建,-0.58,2023-12-26,0,0,-,-
159636,港科技30,-,0.52,0.45,0.07,100.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/ganggutongkj30/index.html,Y,,,271225,,19.72,0.00,0.727,328.00,2023-12-26,15:14:15,-0.27,0.7290,23:50:01,-0.29,0.7291,2023-12-26,港股通科技,0.00,2023-12-26,0,0,-,-
159637,新能龙头,399976,0.55,0.50,0.05,100.0,西藏东财,https://www.dongcaijijin.com/fund/cpxq?fcode=159637,Y,,,188877,,10.52,-0.02,0.557,2090.71,2023-12-26,15:14:42,-0.89,0.5585,23:50:01,-0.29,0.5586,2023-12-26,CS新能车,-0.72,2023-12-26,0,0,-,-
159638,高端装备,-,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159638/fundManager.shtml,Y,,,149934,,11.14,-0.04,0.743,4850.83,2023-12-26,15:14:57,-1.20,0.7428,23:50:01,0.03,0.7428,2023-12-26,高装细分50,-1.25,2023-12-26,0,0,-,-
159639,碳中和NF,-,0.60,0.50,0.10,200.0,南方基金,https://www.nffund.com/main/jjcp/fundproduct/159639.shtml,Y,,,148129,,9.58,-0.01,0.647,1221.10,2023-12-26,15:15:00,-0.31,0.6474,23:50:01,-0.11,0.6477,2023-12-26,SEEE碳中和,-0.35,2023-12-26,0,0,-,-
159640,碳中和ET,-,0.55,0.45,0.10,100.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/tanzhongheltetf/index.html,Y,,,47485,,3.07,0.00,0.646,497.14,2023-12-26,15:14:09,-0.15,0.6464,23:50:01,-0.08,0.6465,2023-12-26,SEEE碳中和,-0.35,2023-12-26,0,0,-,-
159641,双碳ETF,-,0.60,0.50,0.10,100.0,招商基金,http://www.cmfchina.com/main/159641/fundinfo.shtml,Y,,,51672,,3.44,0.00,0.665,1041.98,2023-12-26,15:14:03,-0.30,0.6650,23:50:01,-0.08,0.6655,2023-12-26,SEEE碳中和,-0.35,2023-12-26,0,0,-,-
159642,DC碳中和,-,0.60,0.50,0.10,100.0,大成基金,https://www.dcfund.com.cn/dcjj/159642/index.jhtml,Y,,,20044,,1.33,0.00,0.663,1022.66,2023-12-26,15:14:06,-0.45,0.6628,23:50:01,0.03,0.6628,2023-12-26,SEEE碳中和,-0.35,2023-12-26,0,0,-,-
159643,疫苗ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159643,Y,,,10739,,0.84,0.01,0.778,1968.95,2023-12-26,15:14:45,0.13,0.7782,23:50:01,-0.03,0.7782,2023-12-26,疫苗生科,0.10,2023-12-26,0,0,-,-
159645,疫苗龙头,-,0.60,0.50,0.10,100.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/159645/index.html,Y,,,1954,,0.17,0.00,0.881,416.83,2023-12-26,15:14:48,0.11,0.8811,23:50:01,-0.01,0.8811,2023-12-26,疫苗生科,0.10,2023-12-26,0,0,-,-
159646,疫苗,-,0.60,0.50,0.10,100.0,华泰柏瑞,https://www.huatai-pb.com/products/zhishu/159646/index.html,Y,,,4071,,0.33,0.16,0.805,1995.67,2023-12-26,15:14:12,2.55,0.7865,23:50:01,2.34,0.7866,2023-12-26,疫苗生科,0.10,2023-12-26,0,0,-,-
159647,中药ETF,-,0.60,0.50,0.10,50.0,鹏华基金,https://www.phfund.com.cn/web/FUND_159647,Y,,,67046,,6.97,0.01,1.040,3364.69,2023-12-26,15:14:15,-1.05,1.0421,23:50:01,-0.24,1.0425,2023-12-26,中证中药,-1.05,2023-12-26,0,0,-,-
159652,有色基金,000811,0.60,0.50,0.10,100.0,汇添富,https://www.99fund.com/main/products/pofund/159652/fundgk.shtml,Y,,,27132,,2.10,0.00,0.775,833.70,2023-12-26,15:14:09,-0.13,0.7752,23:50:01,-0.03,0.7752,2023-12-26,细分有色,-0.24,2023-12-26,0,0,-,-
