name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
黄金ETF,518880,4.62,10024,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,71487.87,10415,11591,12094,11855,16818,120.91
纳指ETF,513100,1.054,9991,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,44284.88,9759,13191,12996,12397,21519,92.22
医疗ETF,512170,0.417,9929,9994,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,86080.99,10000,8209,8563,5575,10000,270.03
创新药ETF,159992,0.877,9966,10013,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,53879.97,10379,9360,9616,6482,10000,85.4
沪深300ETF,510300,3.644,9978,10003,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,430836.81,9681,9399,10270,8006,12444,1200.4
豆粕ETF,159985,2.244,9795,10001,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,7059.17,9829,11164,12794,20090,10000,9.25
半导体ETF,512480,0.854,10000,10000,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,126620.18,10543,10364,10203,8489,10000,268.12
医药ETF,512010,0.438,10000,10024,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,90012.42,10234,9163,9733,6280,12235,205.11
酒ETF,512690,0.761,10013,10005,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,56160.89,9781,8953,11565,10251,10000,134.54
科创50ETF,588000,0.917,9967,9997,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,303969.08,9839,9143,8834,10000,10000,946.73
通信ETF,515880,1.001,9843,10009,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,13123.39,8962,12163,11945,9175,10000,25.79
恒生科技指数ETF,513180,0.521,9849,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,252848.07,9962,9490,13257,10000,10000,215.86
证券ETF,512880,0.945,10021,10012,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,115346.84,9979,10875,11754,8225,12418,316.75
港股创新药ETF,513120,0.884,9877,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,167216.48,10847,9011,11304,10000,10000,40.66
煤炭ETF,515220,2.197,10106,10002,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,10483.09,9666,10319,9479,21147,10000,26.93
恒生医疗ETF,513060,0.492,9899,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,186717.43,10380,8214,10649,10000,10000,131.11
光伏ETF,515790,0.922,9819,10019,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,46572.92,9120,6710,6151,10000,10000,136.18
芯片ETF,159995,0.994,9980,9996,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,59047.27,10507,9940,9822,8750,10000,266.56
