name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.206,10050,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,48937.17,10415,15094,14907,13891,26599,92.22
游戏ETF,159869,1.033,8998,10065,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,46544.87,9298,13539,14190,10000,10000,60.62
黄金ETF,518880,4.627,10048,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,67706.91,10246,11608,11623,11928,16596,120.91
日经ETF,513520,1.305,10023,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,11053.97,10653,12719,12476,10541,10000,5.05
煤炭ETF,515220,2.383,10093,10009,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,9712.55,10582,11193,10920,19073,10000,26.93
标普500ETF,513500,1.597,10057,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,21795.38,10438,12725,12615,14015,20113,75.86
科创50ETF,588000,0.888,9944,10000,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,236506.42,9579,8853,9052,6210,10000,946.73
沪深300ETF,510300,3.406,10018,10001,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,371806.6,9332,8785,8886,6966,11932,1200.4
酒ETF,512690,0.666,9970,10012,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,38099.41,8798,7835,8024,7167,10000,134.54
港股创新药ETF,513120,0.747,9765,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,120110.34,8431,7615,8146,10000,10000,40.66
半导体ETF,512480,0.795,9876,10001,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,75250.26,9320,9648,9453,7504,10000,268.12
豆粕ETF,159985,2.182,9905,9996,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,5688.29,9462,10856,11382,18168,10000,9.25
恒生医疗ETF,513060,0.432,9796,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,100018.25,8521,7212,7592,10000,10000,131.11
德国ETF,513030,1.277,10047,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,3621.5,10484,12362,12386,11381,13672,5.06
恒生科技指数ETF,513180,0.477,9502,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,209068.1,8720,8689,9000,10000,10000,215.86
医疗ETF,512170,0.381,9896,9977,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,45564.24,9093,7500,7987,5009,10000,270.03
光伏ETF,515790,0.834,10146,10014,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,47224.72,8997,6070,6376,7701,10000,136.18
证券ETF,512880,0.89,9966,9988,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,95142.41,9147,10242,10313,7511,12209,316.75
教育ETF,513360,0.59,9593,10000,跨境，教育,0.65%,博时基金,2021-06-17,中国教育人民币指数,11871.7,9768,11195,10747,10000,10000,3.86
创业板ETF,159915,1.78,9961,10007,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,134413.51,9218,7810,7946,6407,14674,397.92
消费ETF,159928,0.824,10024,10002,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,10165.84,9115,7893,8142,6568,18352,104.58
纳指ETF,159941,0.907,10055,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,59613.26,10389,15117,14820,14084,25658,157.21
恒生互联网ETF,513330,0.33,9270,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,221594.57,8354,7127,7466,10000,10000,289.22
红利ETF,510880,2.941,9986,10015,策略，红利,0.60%,华泰柏瑞基金,2007-01-18,红利指数,21535.72,9839,10784,10710,11908,14144,161.7
创新药ETF,159992,0.803,9877,10011,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,21791.05,9084,8570,9002,5781,10000,85.4
芯片ETF,159995,0.927,9904,10012,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,30031.77,9430,9270,9133,7598,10000,266.56
军工ETF,512660,0.933,10186,9983,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,18762.73,9274,8671,8844,8156,15048,97.39
中概互联网ETF,513050,0.908,9400,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,55723.64,9062,8722,8990,4386,8502,348.42
中概互联ETF,159605,0.708,9427,10000,跨境，中概股,0.60%,广发基金,2021-12-02,中国互联网30人民币指数,80969.21,9219,8806,9077,10000,10000,81.62
传媒ETF,512980,0.71,9068,9874,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,17915.93,8842,11853,12326,8096,10519,43.75
上证50ETF,510050,2.307,10035,9999,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,221409.62,9406,8849,8974,6854,10785,643.34
通信ETF,515880,0.995,9861,9986,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,12018.17,9316,12090,12209,9531,10000,25.79
新能源车ETF,515030,1.136,10152,9984,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,15676.66,8994,6770,6570,7078,10000,95.71
恒生ETF,159920,0.966,9827,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,42625.75,9191,8610,8928,6925,7036,156.62
人工智能ETF,159819,0.733,9786,9992,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,22541.67,9385,10892,11039,7675,10000,40.79
创业板50ETF,159949,0.758,9934,9984,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,53936.91,9188,7366,7490,6322,16996,180.13
