fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159531,中证2000,-,0.60,0.50,0.10,400.0,南方基金,https://www.nffund.com/main/jjcp/fundproduct/159531.shtml,Y,,,7261,,0.76,0.00,1.046,3158.93,2023-11-29,15:14:03,-0.57,1.0469,22:50:01,-0.10,1.0470,2023-11-29,中证2000,-0.52,2023-11-29,0,0,-,-
159532,2000E,-,0.60,0.50,0.10,200.0,易方达,https://www.efunds.com.cn/fund/159532.shtml,Y,,,9156,,0.97,0.00,1.063,1613.48,2023-11-29,15:14:06,-0.47,1.0630,22:50:01,-0.04,1.0634,2023-11-29,中证2000,-0.52,2023-11-29,0,0,-,-
159535,2000指数,-,0.60,0.50,0.10,300.0,嘉实基金,https://www.efunds.com.cn/fund/159532.shtml,Y,,,6198,,0.65,0.03,1.053,1943.31,2023-11-29,15:14:51,-0.75,1.0545,22:50:01,-0.10,1.0541,2023-11-29,中证2000,-0.52,2023-11-29,0,0,-,-
159536,CSI2000,-,0.60,0.50,0.10,400.0,汇添富,https://www.99fund.com/main/products/pofund/159536/fundgk.shtml,Y,,,17326,,1.83,0.00,1.059,4884.85,2023-11-29,15:14:42,-0.47,1.0572,22:50:01,0.16,1.0573,2023-11-29,中证2000,-0.52,2023-11-29,0,0,-,-
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,541299,,37.78,0.05,0.698,5761.25,2023-11-29,15:14:57,-0.85,0.6973,22:50:01,0.11,0.6972,2023-11-29,中国A50互联互通,-0.83,2023-11-29,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,189254,,13.19,0.03,0.697,1100.63,2023-11-29,15:14:48,-0.71,0.6955,22:50:01,0.22,0.6955,2023-11-29,中国A50互联互通,-0.83,2023-11-29,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,245807,,18.88,0.00,0.768,214.57,2023-11-29,15:14:15,-0.78,0.7665,22:50:01,0.12,0.7671,2023-11-29,科创创业50,-1.03,2023-11-29,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,60422,,4.61,-0.06,0.763,836.74,2023-11-29,15:14:06,-0.26,0.7632,22:50:01,-0.04,0.7633,2023-11-29,500质量,-0.39,2023-11-29,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,45281,,2.52,0.02,0.557,1134.57,2023-11-29,15:14:09,-0.71,0.5571,22:50:01,-0.04,0.5572,2023-11-29,CS稀金属,-0.64,2023-11-29,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,51690,,2.64,0.02,0.510,1025.84,2023-11-29,15:14:12,-0.97,0.5087,22:50:01,0.26,0.5087,2023-11-29,光伏产业,-1.27,2023-11-29,0,0,-,-
159610,500增强,000905,0.60,0.50,0.10,100.0,景顺长城,http://www.igwfmc.com/main/jjcp/product/159610/detail.html,Y,,,58457,,4.50,-0.01,0.770,1641.90,2023-11-29,15:14:54,-0.39,0.7686,22:50:01,-0.04,0.7703,2023-11-29,中证500,-0.68,2023-11-29,0,0,-,-
159611,电力ETF,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159611&fromSearch=1,Y,,,230476,,19.71,0.83,0.855,2578.72,2023-11-29,15:14:15,-0.70,0.8546,22:50:01,0.02,0.8548,2023-11-29,电力指数,-0.60,2023-11-29,0,0,-,-
159613,嘉实信安,399994,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159613/fundManager.shtml,Y,,,9959,,0.81,0.00,0.811,441.55,2023-11-29,15:14:18,-0.86,0.8116,22:50:01,-0.07,0.8116,2023-11-29,信息安全,-1.01,2023-11-29,0,0,-,-
159616,农牧ETF,-,0.60,0.50,0.10,100.0,建信基金,https://www.ccbfund.cn/fund_info/info.jspx?fundCode=159616,Y,,,11856,,0.87,0.00,0.736,587.61,2023-11-29,15:14:21,-0.54,0.7374,22:50:01,-0.22,0.7376,2023-11-29,农牧主题,-0.40,2023-11-29,0,0,-,-
159617,500价值,-,0.60,0.50,0.10,100.0,华夏基金,http://www.chinaamc.com/fund/159617/index.shtml,Y,,,5742,,0.61,0.00,1.056,87.33,2023-11-29,15:14:24,-0.66,1.0535,22:50:01,0.24,1.0535,2023-11-29,500价值稳健,-0.67,2023-11-29,0,0,-,-
