name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
黄金ETF,518880,4.575,10007,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,72335.68,10031,11478,12132,11565,16673,120.91
纳指ETF,513100,1.086,10065,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,46987.55,9945,13592,13407,12043,21344,85.5
医疗ETF,512170,0.395,10051,10008,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,52886.04,9705,7776,7760,5553,10000,226.83
创新药ETF,159992,0.823,10111,10045,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,32542.96,10061,8783,8907,6365,10000,85.4
豆粕ETF,159985,2.208,9937,9987,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,5830.34,9766,10985,12682,19523,10000,9.25
沪深300ETF,510300,3.549,10014,9987,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,607636.5,9298,9154,9481,7750,11850,718.71
通信ETF,515880,0.99,10020,10007,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,12431.88,8919,12029,11485,8839,10000,32.82
科创50ETF,588000,0.893,10113,9993,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,285277.65,9633,8903,8824,10000,10000,946.73
煤炭ETF,515220,2.208,10105,9995,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,8343.31,9663,10371,9110,20670,10000,38.25
半导体ETF,512480,0.8,10191,9991,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,114077.08,9816,9709,9709,8151,10000,247.29
医药ETF,512010,0.411,10049,10004,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,61668.74,9809,8598,8689,6116,10916,185.87
酒ETF,512690,0.716,10056,10006,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,53098.47,8939,8424,9715,9905,10000,134.54
恒生医疗ETF,513060,0.462,10221,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,98574.71,9872,7713,9487,10000,10000,98.11
恒生科技指数ETF,513180,0.503,10060,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,170957.55,9179,9162,11617,10000,10000,215.86
光伏ETF,515790,0.922,10088,10016,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,37705.6,9418,6710,6098,10000,10000,164.95
中概互联网ETF,513050,0.969,10000,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,53894.31,9509,9308,10625,4663,8560,345.76
军工ETF,512660,0.933,10065,10010,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,24160.43,9219,8671,8099,8819,14533,103.31
标普500ETF,513500,1.455,9986,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,22601.19,9745,11594,11810,13392,16581,71.88
上证50ETF,510050,2.449,10033,9993,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,254303.82,9298,9245,9829,7489,10539,643.34
证券ETF,512880,0.945,10339,10010,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,103633.62,9702,10875,11197,7778,13385,329.09
芯片ETF,159995,0.928,10142,9985,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,46884.38,9758,9280,9271,8375,10000,266.56
新能源ETF,516160,0.667,10045,9988,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,19106.13,9329,6758,6182,10000,10000,64.43
消费ETF,159928,0.847,10059,9992,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,13684.09,9088,8113,8759,7548,16991,108.93
