name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.153,9991,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,20047.17,10950,14431,13533,13370,23218,92.22
半导体ETF,512480,0.844,9965,10005,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,87763.66,10330,10243,9712,7844,10000,268.12
黄金ETF,518880,4.589,9996,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,57967.81,9978,11513,11615,12336,16803,120.91
豆粕ETF,159985,2.227,10013,9996,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,5512.42,9893,11080,12025,18953,10000,9.25
恒生科技指数ETF,513180,0.527,10000,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,216959.45,10038,9599,10604,10000,10000,215.86
港股创新药ETF,513120,0.872,10069,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,163767.38,10175,8889,9397,10000,10000,40.66
煤炭ETF,515220,2.36,9949,9989,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,14618.45,10747,11085,10021,19283,10000,26.93
恒生医疗ETF,513060,0.495,10041,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,117409.83,10270,8264,8715,10000,10000,131.11
证券ETF,512880,0.938,10021,10000,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,70709.47,9905,10794,10492,7727,12358,316.75
科创50ETF,588000,0.907,10011,9982,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,209951.71,10011,9043,8655,6516,10000,946.73
酒ETF,512690,0.739,10054,10006,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,36540.24,9840,8694,9749,9102,10000,134.54
创新药ETF,159992,0.883,10057,9998,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,26549.83,10340,9424,9227,7191,10000,85.4
医疗ETF,512170,0.414,10024,9988,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,36177.54,10172,8150,8280,6140,10000,270.03
沪深300ETF,510300,3.562,10011,9995,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,262815.39,9796,9187,9258,7363,12035,1200.4
创业板ETF,159915,1.874,10037,10001,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,87583.16,9963,8223,8263,7401,15028,397.92
游戏ETF,159869,1.04,9933,9989,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,24275.7,10634,13630,13559,10000,10000,60.62
光伏ETF,515790,0.865,9908,9979,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,31212.16,9311,6295,5986,10000,10000,136.18
军工ETF,512660,0.978,9939,10006,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,18271.12,10145,9089,8602,8724,15023,97.39
创业板50ETF,159949,0.796,10038,9995,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,40907.18,9900,7736,7789,7418,17118,180.13
德国ETF,513030,1.244,10139,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,1253.86,11127,12043,11637,11340,12415,5.06
中概互联ETF,159605,0.761,10133,10000,跨境，中概股,0.60%,广发基金,2021-12-02,中国互联网30人民币指数,72835.78,10215,9465,10599,10000,10000,81.62
芯片ETF,159995,0.973,10000,10016,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,33491.22,10199,9730,9302,8108,10000,266.56
云计算ETF,516510,0.909,9945,9985,主题，TMT，互联网,0.20%,易方达基金,2021-04-07,云计算指数,8303.13,10400,11334,11377,10000,10000,10.52
中概互联网ETF,513050,0.988,10113,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,44668.22,9940,9491,10144,4578,8606,348.42
上证50ETF,510050,2.401,10025,10000,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,181284.38,9782,9209,9344,7148,10746,643.34
恒生互联网ETF,513330,0.374,9973,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,171154.22,9740,8078,9034,10000,10000,289.22
消费ETF,159928,0.892,10056,9982,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,10551.44,10022,8544,9360,7645,20036,104.58
芯片ETF,512760,0.944,9979,9989,行业，半导体，芯片,0.60%,国泰基金,2019-06-12,中华半导体人民币指数,25362.53,10250,10107,9593,7933,10000,180.01
人工智能ETF,159819,0.751,9987,10002,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,11850.9,10416,11159,10884,7758,10000,40.79
通信ETF,515880,1.019,9971,10003,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,7974.27,10170,12382,11988,9155,10000,25.79
房地产ETF,512200,0.562,9965,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,17890.89,9791,7806,6804,6050,7554,46.64
汽车ETF,516110,1.081,9854,10003,行业，汽车,0.60%,国泰基金,2021-05-07,800汽车指数,15956.26,9917,11110,11031,10000,10000,14.91
恒生科技ETF,513130,0.521,9962,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,159474.33,9886,9525,10525,10000,10000,134.26
恒生ETF,159920,1.007,10050,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,52513.93,9563,8975,9636,7052,7087,156.62
教育ETF,513360,0.636,10176,10000,跨境，教育,0.65%,博时基金,2021-06-17,中国教育人民币指数,7652.41,10872,12068,13856,10000,10000,3.86
红利低波100ETF,515100,1.754,10000,10000,策略，低波动，红利,0.60%,景顺长城基金,2020-07-03,红利低波100指数,30498.06,10034,11509,11258,14088,10000,19.71
医药ETF,512010,0.436,10046,9990,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,47235.34,10235,9121,9316,6789,11450,205.11
创业板成长ETF,159967,0.415,10024,9992,策略，动量，成长,0.60%,华夏基金,2019-07-15,创成长指数,7001.09,10147,7371,7505,7671,10000,42.08
日经ETF,513520,1.245,10097,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,4478.97,10836,12135,11401,10065,10000,5.05
纳指ETF,159941,0.871,9989,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,30095.45,10956,14517,13504,13999,22495,157.21
中证1000ETF,512100,2.446,9935,9998,宽基，中小盘,0.60%,南方基金,2016-11-04,中证1000指数,64132.8,10264,9757,9286,9553,16169,121.13
新能源ETF,516160,0.633,9953,10001,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,17305.08,9254,6413,6152,10000,10000,64.58
旅游ETF,159766,0.757,10134,10009,主题，旅游,0.60%,富国基金,2021-07-23,中证旅游指数,6383.31,10080,6705,7237,10000,10000,37.49
传媒ETF,512980,0.754,9960,10009,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,10378.25,10665,12588,12823,8462,11088,43.75
标普500ETF,513500,1.531,9993,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,8526.19,10684,12199,11374,13651,17467,75.86
纳斯达克ETF,513300,1.434,10000,10000,跨境，美国,0.80%,华夏基金,2020-11-05,纳斯达克100指数,7092.94,10972,14269,13528,14128,10000,39.58
