fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159531,中证2000,-,0.60,0.50,0.10,400.0,南方基金,https://www.nffund.com/main/jjcp/fundproduct/159531.shtml,Y,,,15261,,1.52,-0.20,0.999,4098.79,2023-10-09,15:14:42,-0.10,0.9983,15:37:48,0.07,1.0013,2023-09-28,中证2000,-0.30,2023-10-09,0,0,-,-
159532,2000E,-,0.60,0.50,0.10,200.0,易方达,https://www.efunds.com.cn/fund/159532.shtml,Y,,,45956,,4.64,-0.44,1.009,14544.72,2023-10-09,15:14:45,-0.69,1.0103,15:37:48,-0.12,1.0133,2023-09-28,中证2000,-0.30,2023-10-09,0,0,-,-
159535,2000指数,-,0.60,0.50,0.10,300.0,嘉实基金,https://www.efunds.com.cn/fund/159532.shtml,Y,,,25998,,2.62,-0.30,1.009,3954.90,2023-10-09,15:14:48,-0.30,1.0115,15:37:48,-0.24,1.0145,2023-09-28,中证2000,-0.30,2023-10-09,0,0,-,-
159536,CSI2000,-,0.60,0.50,0.10,400.0,汇添富,https://www.99fund.com/main/products/pofund/159536/fundgk.shtml,Y,,,58126,,5.86,-0.60,1.008,8921.55,2023-10-09,15:14:51,-0.20,1.0091,15:37:48,-0.11,1.0121,2023-09-28,中证2000,-0.30,2023-10-09,0,0,-,-
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,528819,,39.66,-0.23,0.750,7818.39,2023-10-09,15:14:54,-0.40,0.7490,15:37:48,0.13,0.7522,2023-09-28,中国A50互联互通,-0.42,2023-10-09,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,188854,,14.09,-0.13,0.746,1081.96,2023-10-09,15:14:24,-0.67,0.7472,15:37:48,-0.17,0.7504,2023-09-28,中国A50互联互通,-0.42,2023-10-09,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,243107,,19.28,0.02,0.793,287.96,2023-10-09,15:14:39,0.63,0.7941,15:37:48,-0.13,0.7891,2023-09-28,科创创业50,0.63,2023-10-09,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,62922,,4.92,-0.01,0.782,564.90,2023-10-09,15:14:45,-0.38,0.7829,15:37:48,-0.11,0.7854,2023-09-28,500质量,-0.32,2023-10-09,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,43601,,2.52,0.00,0.579,1086.85,2023-10-09,15:14:42,-0.86,0.5794,15:37:48,-0.07,0.5825,2023-09-28,CS稀金属,-0.53,2023-10-09,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,46490,,2.72,-0.01,0.586,621.17,2023-10-09,15:14:57,-0.34,0.5849,15:37:48,0.19,0.5878,2023-09-28,光伏产业,-0.50,2023-10-09,0,0,-,-
