name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.11,9982,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,37318.0,10642,13892,13840,14598,22570,62.11
沪深300ETF,510300,3.907,9931,9996,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,142540.71,10114,10077,8777,9162,12453,670.98
通信ETF,515880,1.273,9747,10002,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,24385.53,11216,15468,13913,10486,10000,19.35
科创50ETF,588000,1.051,9906,9995,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,242832.58,9555,10479,9203,10000,10000,560.59
医疗ETF,512170,0.422,9906,10000,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,46941.36,9399,8307,7010,6343,10000,190.7
光伏ETF,515790,1.213,9854,9977,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,66588.5,10288,8828,7119,10000,10000,167.47
酒ETF,512690,0.775,9823,10003,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,62712.2,9923,9118,8406,13189,10000,122.16
游戏ETF,159869,1.34,9824,9981,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,90137.32,8810,17562,16564,10000,10000,14.37
豆粕ETF,159985,2.019,10025,10000,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,7736.01,11766,10045,13371,20070,10000,5.53
半导体ETF,512480,0.91,9913,9993,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,131896.62,9660,11044,9286,8489,10000,194.83
创业板ETF,159915,2.156,9917,9988,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,119821.13,9913,9460,7840,9059,14509,336.25
中概互联网ETF,513050,1.012,9892,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,75853.58,10000,9721,8569,5397,6880,384.27
人工智能ETF,159819,0.913,9796,10007,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,24194.83,9967,13566,11690,10000,10000,25.32
标普500ETF,513500,1.515,9993,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,17740.1,10729,12072,12562,14631,18133,61.88
创业板50ETF,159949,0.939,9937,10001,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,50670.56,9968,9125,7524,9863,16359,175.46
军工ETF,512660,1.119,9868,9975,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,39347.15,10361,10400,9309,13057,15805,109.42
电力ETF,159611,0.938,9968,10007,行业，电力,0.60%,广发基金,2022-01-07,电力指数,20909.32,9915,10869,10152,10000,10000,20.28
黄金ETF,518880,4.367,10007,9996,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,46356.36,9982,10956,11489,11155,16337,101.12
新能源车ETF,515030,1.555,9994,9997,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,34496.02,10091,9267,6412,15366,10000,116.54
恒生科技指数ETF,513180,0.547,9892,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,172126.56,10642,9964,8738,10000,10000,196.92
5GETF,515050,1.066,9789,9971,主题，新兴产业，5G,0.60%,华夏基金,2019-10-16,5G通信指数,9540.34,10911,13494,11600,8219,10000,89.74
恒生互联网ETF,513330,0.421,9859,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,174853.91,10194,9093,7899,10000,10000,294.43
传媒ETF,512980,0.854,9850,9985,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,21845.43,9143,14257,13513,8933,10530,48.01
医药ETF,512010,0.428,9907,9974,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,51181.15,9661,8954,7483,6788,9130,145.47
纳指ETF,159941,0.838,10012,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,41191.05,10662,13967,14060,14785,21323,147.59
恒生ETF,159920,1.128,9903,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,49067.7,10330,10053,9511,7774,7883,167.13
证券ETF,512880,0.885,9933,9989,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,69553.89,9844,10184,9152,7207,12074,321.48
创业板成长ETF,159967,0.52,9811,9981,策略，动量，成长,0.60%,华夏基金,2019-07-15,创成长指数,11881.63,9774,9236,7397,10867,10000,37.01
恒生医疗ETF,513060,0.5,9823,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,121246.12,9766,8347,8224,10000,10000,79.55
恒生科技ETF,513130,0.546,9891,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,111201.86,10685,9982,8708,10000,10000,112.17
软件ETF,515230,0.978,9790,9985,主题，新兴产业，软件,0.60%,国泰基金,2021-03-02,软件指数,13276.28,9532,12459,12474,10000,10000,10.73
云计算ETF,516510,1.172,9767,9986,主题，TMT，互联网,0.20%,易方达基金,2021-04-07,云计算指数,11749.29,9840,14613,15103,10000,10000,6.37
教育ETF,513360,0.542,9855,10000,跨境，教育,0.65%,博时基金,2021-06-17,中国教育人民币指数,5449.7,9801,10285,13350,10000,10000,4.65
科创芯片ETF,588200,1.265,9837,9978,行业，半导体，芯片，科创板,0.60%,嘉实基金,2022-10-26,科创芯片指数,43118.14,9357,12305,10000,10000,10000,14.89
煤炭ETF,515220,2.121,10081,10086,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,12809.43,10521,9962,8715,21284,10000,38.64
德国ETF,513030,1.238,9912,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,2352.81,10334,11985,13575,11757,11723,3.68
消费ETF,159928,0.93,9810,9988,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,16743.68,9968,8908,7997,9527,17351,107.59
家电ETF,159996,1.162,9932,9986,行业，家电,0.60%,国泰基金,2020-03-16,家用电器指数,15524.59,10729,11551,10026,10850,10000,29.88
上证50ETF,510050,2.569,9942,10000,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,93212.73,10082,9698,8506,8401,11614,539.98
创新药ETF,159992,0.833,9952,10005,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,24817.86,9487,8890,7352,6575,10000,50.12
日经ETF,513520,1.264,9976,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,5921.37,10335,12320,13004,11758,10000,0.701
基建50ETF,516970,1.231,10016,10015,主题，基建,0.60%,广发基金,2021-07-05,基建工程指数,16743.86,9976,11537,10441,10000,10000,59.37
游戏ETF,516010,1.329,9852,10003,主题，游戏,0.60%,国泰基金,2021-03-05,动漫游戏指数,22310.91,8860,17373,16287,10000,10000,6.03
房地产ETF,512200,0.611,10000,10016,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,12678.96,9668,8486,7884,6418,8125,40.34
芯片ETF,159995,1.071,9926,10016,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,59797.05,9763,10710,8589,8707,10000,258.68
银行ETF,512800,1.073,9935,9988,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,18532.54,9889,9954,9512,10151,12506,65.23
国防ETF,512670,0.821,9903,9977,行业，军工,0.40%,鹏华基金,2019-08-01,中证国防指数,15799.77,10379,9256,8169,13084,10000,29.56
大数据ETF,515400,0.982,9800,10009,主题，新兴产业,0.60%,富国基金,2021-01-20,中证数据指数,11712.37,9665,13235,13111,10000,10000,10.84
