name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.148,9957,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,22746.83,10892,14368,13634,13296,23024,92.22
半导体ETF,512480,0.847,10036,10001,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,85293.68,9918,10279,9803,7814,10000,268.12
黄金ETF,518880,4.589,10000,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,62251.2,9933,11513,11635,12649,16797,120.91
豆粕ETF,159985,2.209,9919,9994,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,6203.38,9844,10990,11825,18704,10000,9.25
恒生科技指数ETF,513180,0.521,9886,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,233138.9,10000,9490,10317,10000,10000,215.86
煤炭ETF,515220,2.382,10093,9996,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,14111.2,10842,11188,9985,19462,10000,26.93
港股创新药ETF,513120,0.871,9989,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,168559.66,9853,8879,9396,10000,10000,40.66
证券ETF,512880,0.945,10075,10016,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,74235.52,10000,10875,10570,7733,12289,316.75
恒生医疗ETF,513060,0.494,9980,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,127280.6,10041,8247,8697,10000,10000,131.11
科创50ETF,588000,0.91,10033,10002,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,211966.25,9924,9073,8742,6542,10000,946.73
医疗ETF,512170,0.415,10024,9999,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,37309.23,9952,8169,8350,6145,10000,270.03
创新药ETF,159992,0.88,9966,10008,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,27062.94,10034,9392,9322,7126,10000,85.4
酒ETF,512690,0.728,9851,10001,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,39948.9,9566,8565,9655,9187,10000,134.54
沪深300ETF,510300,3.548,9961,9994,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,270056.45,9737,9151,9214,7371,11865,1200.4
创业板ETF,159915,1.881,10037,10019,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,90483.06,9817,8254,8305,7403,14881,397.92
游戏ETF,159869,1.125,10817,10035,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,30027.41,11172,14744,14668,10000,10000,60.62
德国ETF,513030,1.24,9968,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,1386.06,11071,12004,11665,11366,12181,5.06
光伏ETF,515790,0.862,9965,10001,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,31780.65,9349,6274,5957,10000,10000,136.18
军工ETF,512660,0.981,10031,10015,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,15286.7,10093,9117,8651,8697,15023,97.39
创业板50ETF,159949,0.799,10038,10010,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,40341.3,9732,7765,7826,7391,16964,180.13
云计算ETF,516510,0.943,10374,10011,主题，TMT，互联网,0.20%,易方达基金,2021-04-07,云计算指数,8055.78,10753,11758,11877,10000,10000,10.52
芯片ETF,159995,0.976,10031,10010,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,35267.45,9819,9760,9394,8106,10000,266.56
教育ETF,513360,0.658,10346,10000,跨境，教育,0.65%,博时基金,2021-06-17,中国教育人民币指数,10095.65,11524,12486,14181,10000,10000,3.86
中概互联ETF,159605,0.761,10000,10000,跨境，中概股,0.60%,广发基金,2021-12-02,中国互联网30人民币指数,78798.96,10453,9465,10382,10000,10000,81.62
中概互联网ETF,513050,0.983,9949,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,49126.8,10020,9443,9980,4646,8548,348.42
