name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
豆粕ETF,159985,2.276,10111,9972,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,18232.5,9913,11323,13118,20616,10000,5.06
纳指ETF,513100,1.124,10009,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,34296.73,10379,14068,13381,11804,20846,85.5
沪深300ETF,510300,3.777,9953,9999,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,369281.38,9805,9742,9617,8205,12089,718.71
酒ETF,512690,0.8,9926,9986,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,56979.51,10000,9412,10000,11635,10000,126.68
黄金ETF,518880,4.594,10077,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,119301.43,10391,11525,12280,11265,17349,104.07
科创50ETF,588000,0.908,9902,10001,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,290817.5,9558,9053,8893,10000,10000,671.92
煤炭ETF,515220,2.315,9940,9997,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,26161.26,11326,10874,9154,21059,10000,38.25
医疗ETF,512170,0.406,9902,9984,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,51699.18,10050,7992,8788,6015,10000,226.83
半导体ETF,512480,0.8,9864,10006,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,124210.83,9975,9709,9009,7805,10000,247.29
证券ETF,512880,0.952,9958,9995,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,78238.6,9324,10955,11083,7715,13296,329.09
能源化工ETF,159981,1.709,9902,10000,商品，化工,0.60%,建信基金,2020-01-17,易盛能化A,4928.34,10755,11303,11281,19487,10000,4.28
恒生科技指数ETF,513180,0.543,9873,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,163264.99,9766,9891,10752,10000,10000,185.95
中概互联网ETF,513050,1.011,9921,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,60673.87,9768,9712,10161,5101,7967,345.76
纳指ETF,159941,0.847,10000,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,45980.3,10367,14117,13360,12863,19986,170.26
芯片ETF,159995,0.934,9863,10009,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,43188.76,9832,9340,8585,7842,10000,249.82
上证50ETF,510050,2.597,9954,9992,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,170438.93,10066,9804,9687,7947,11057,576.21
消费ETF,159928,0.931,9979,9986,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,14008.81,9968,8918,8995,8380,18454,108.93
光伏ETF,515790,0.972,9898,10006,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,36860.83,8975,7074,6484,10000,10000,164.95
创新药ETF,159992,0.816,9939,9988,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,34818.39,10277,8709,9589,6316,10000,77.31
游戏ETF,159869,1.021,9932,10013,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,26366.18,8933,13381,14005,10000,10000,80.38
新能源ETF,516160,0.711,9889,10014,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,14948.83,8899,7204,6487,10000,10000,64.43
恒生医疗ETF,513060,0.473,9834,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,93921.62,10172,7896,9937,10000,10000,98.11
创业板ETF,159915,1.936,9918,9993,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,149084.14,9375,8495,8473,7704,14622,390.03
房地产ETF,512200,0.627,9984,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,16160.18,9500,8708,8185,6372,8228,44.15
医药ETF,512010,0.419,9952,9985,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,57793.19,10072,8766,9501,6377,10480,185.87
标普500ETF,513500,1.528,9987,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,14005.02,10207,12175,12060,14188,16564,71.88
军工ETF,512660,0.998,9901,9991,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,19891.39,9624,9275,8611,9198,13709,103.31
日经ETF,513520,1.232,9935,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,3823.74,10353,12008,12283,11200,10000,4.36
通信ETF,515880,1.04,9971,9991,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,12147.51,9576,12637,12037,8791,10000,32.82
创业板50ETF,159949,0.831,9916,9994,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,56307.68,9233,8076,8155,8045,16423,175.15
