name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.09,10130,9991,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,43377.64,10944,13642,13023,14233,22586,62.11
沪深300ETF,510300,3.877,10021,10013,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,181864.04,10070,9999,8827,9731,12101,670.98
科创50ETF,588000,1.055,9953,10009,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,297763.92,9750,10518,9158,10000,10000,560.59
通信ETF,515880,1.237,9694,9976,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,32657.25,11528,15030,13608,10682,10000,19.35
酒ETF,512690,0.78,10026,10013,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,55573.59,9873,9176,8657,14558,10000,122.16
医疗ETF,512170,0.421,9906,10000,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,48211.1,9294,8287,7386,6477,10000,190.7
游戏ETF,159869,1.448,9931,9993,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,121551.14,10782,18978,17745,10000,10000,14.37
光伏ETF,515790,1.235,10115,10000,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,75436.79,9856,8988,7409,10000,10000,167.47
半导体ETF,512480,0.887,9955,10000,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,155989.09,9548,10765,9088,8587,10000,194.83
中概互联网ETF,513050,1.016,9961,10160,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,83140.96,10252,9760,8418,5436,6865,384.27
标普500ETF,513500,1.489,10102,10020,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,15900.56,10798,11865,12057,14380,18081,61.88
人工智能ETF,159819,0.896,9624,9967,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,39171.87,10323,13314,11591,10000,10000,25.32
创业板ETF,159915,2.126,9944,9986,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,139377.33,9811,9329,7756,9215,14502,336.25
黄金ETF,518880,4.335,9966,10005,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,83017.54,10058,10876,11251,11087,16279,101.12
电力ETF,159611,0.951,10149,10000,行业，电力,0.60%,广发基金,2022-01-07,电力指数,35165.71,10063,11020,10782,10000,10000,20.28
创业板50ETF,159949,0.924,9968,10000,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,50264.23,9788,8980,7416,10033,16383,175.46
新能源车ETF,515030,1.51,9987,9993,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,29444.82,9954,8999,6263,15283,10000,116.54
军工ETF,512660,1.097,10064,10000,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,49907.3,10176,10195,9368,13345,16204,109.42
5GETF,515050,1.019,9714,9990,主题，新兴产业，5G,0.60%,华夏基金,2019-10-16,5G通信指数,16585.9,10992,12899,10969,8152,10000,89.74
豆粕ETF,159985,1.893,9963,10000,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,5540.07,10836,9418,12528,19336,10000,5.53
教育ETF,513360,0.538,10019,9963,跨境，教育,0.65%,博时基金,2021-06-17,中国教育人民币指数,8123.62,10696,10209,13416,10000,10000,4.65
恒生科技指数ETF,513180,0.546,10092,9982,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,168692.3,11053,9945,8465,10000,10000,196.92
科创芯片ETF,588200,1.247,10024,10000,行业，半导体，芯片，科创板,0.60%,嘉实基金,2022-10-26,科创芯片指数,56983.99,9334,12130,10000,10000,10000,14.89
证券ETF,512880,0.866,10000,10000,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,81996.55,9590,9965,8837,8566,11912,321.48
传媒ETF,512980,0.888,9867,10011,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,27336.41,10472,14825,13897,9407,11114,48.01
恒生互联网ETF,513330,0.427,10023,9977,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,197782.7,10729,9222,7792,10000,10000,294.43
纳指ETF,159941,0.822,10136,9976,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,47850.24,10931,13700,13148,14673,21378,147.59
软件ETF,515230,0.994,9650,9990,主题，新兴产业，软件,0.60%,国泰基金,2021-03-02,软件指数,14517.58,10441,12662,12582,10000,10000,10.73
云计算ETF,516510,1.193,9598,9975,主题，TMT，互联网,0.20%,易方达基金,2021-04-07,云计算指数,19594.24,10885,14875,15374,10000,10000,6.37
恒生ETF,159920,1.129,10036,9973,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,76017.6,10522,10062,9432,8087,7802,167.13
消费ETF,159928,0.935,10032,10011,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,20777.3,9894,8956,8231,10221,16696,107.59
创业板成长ETF,159967,0.522,9886,9981,策略，动量，成长,0.60%,华夏基金,2019-07-15,创成长指数,14259.44,9757,9272,7511,11048,10000,37.01
恒生医疗ETF,513060,0.484,9878,10083,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,108639.86,9472,8080,8162,10000,10000,79.55
医药ETF,512010,0.421,9929,9976,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,48966.15,9294,8808,7869,6704,8789,145.47
房地产ETF,512200,0.617,9936,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,20382.57,10065,8569,8161,7200,7880,40.34
游戏ETF,516010,1.433,9938,10007,主题，游戏,0.60%,国泰基金,2021-03-05,动漫游戏指数,25681.87,10791,18732,17391,10000,10000,6.03
银行ETF,512800,1.071,10019,10009,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,18872.61,9871,9935,9571,10807,12198,65.23
日经ETF,513520,1.272,10200,10103,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,7546.15,10725,12398,12810,11627,10000,0.701
恒生科技ETF,513130,0.545,10093,10018,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,117803.16,11077,9963,8450,10000,10000,112.17
德国ETF,513030,1.247,10105,10146,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,1711.77,10479,12072,13224,11933,12002,3.68
大数据ETF,515400,0.992,9594,9970,主题，新兴产业,0.60%,富国基金,2021-01-20,中证数据指数,15767.95,10508,13369,13315,10000,10000,10.84
芯片ETF,512760,1.01,9951,10010,行业，半导体，芯片,0.60%,国泰基金,2019-06-12,中华半导体人民币指数,55053.72,9510,10814,9042,9046,10000,161.53
家电ETF,159996,1.17,10060,10017,行业，家电,0.60%,国泰基金,2020-03-16,家用电器指数,18177.69,10823,11630,10192,11196,10000,29.88
养殖ETF,159865,0.681,10000,10000,行业，畜牧养殖,0.60%,国泰基金,2021-03-08,中证畜牧指数,12951.35,9799,8697,7864,10000,10000,34.86
芯片ETF,159995,1.045,9981,10010,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,68518.96,9605,10450,8615,8916,10000,258.68
创新药ETF,159992,0.813,9975,10000,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,22615.34,9043,8677,7706,6520,10000,50.12
上证50ETF,510050,2.55,10035,9992,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,155962.97,9949,9626,8575,8985,11178,539.98
中证1000ETF,512100,2.607,9985,10019,宽基，中小盘,0.60%,南方基金,2016-11-04,中证1000指数,155245.26,9943,10399,9325,11593,14550,98.99
