name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
豆粕ETF,159985,2.372,10021,10023,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,24775.7,11027,11801,14472,22786,10000,5.06
沪深300ETF,510300,3.839,9951,10004,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,621725.3,9400,9901,9416,8232,12251,718.71
证券ETF,512880,0.968,9807,10003,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,240931.96,9556,11139,10420,7646,13501,329.09
纳指ETF,513100,1.14,10044,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,48666.14,9922,14268,13029,11269,20803,85.5
科创50ETF,588000,0.987,9990,10002,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,647615.96,9724,9840,9164,10000,10000,671.92
酒ETF,512690,0.807,9951,10016,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,78791.27,9472,9494,9596,10902,10000,126.68
黄金ETF,518880,4.494,10038,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,61460.61,10193,11274,11958,10900,16984,104.07
医疗ETF,512170,0.408,9951,10007,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,64115.36,9488,8031,8016,5482,10000,226.83
恒生科技指数ETF,513180,0.576,9931,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,278338.7,9290,10492,10231,10000,10000,185.95
中概互联网ETF,513050,1.057,9934,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,98965.1,9454,10154,9724,4962,7959,345.76
房地产ETF,512200,0.651,9462,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,67319.42,9234,9042,8821,6684,8645,44.15
纳指ETF,159941,0.86,10035,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,53651.62,9919,14333,13070,12442,19884,170.26
半导体ETF,512480,0.844,10096,9998,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,172851.25,9505,10243,9124,7775,10000,247.29
上证50ETF,510050,2.59,9965,10010,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,258420.72,9484,9777,9378,7951,11101,576.21
