name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.216,9975,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,43242.66,10565,15219,15050,14071,27191,92.22
游戏ETF,159869,0.982,10061,10007,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,56189.34,9317,12870,13181,10000,10000,60.62
日经ETF,513520,1.322,9895,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,16501.21,10765,12885,12712,10748,10000,5.05
黄金ETF,518880,4.662,10004,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,98358.68,10255,11696,11764,12100,16597,120.91
沪深300ETF,510300,3.489,10247,10013,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,484796.78,9743,8999,8978,7128,12367,1200.4
煤炭ETF,515220,2.297,9829,9787,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,18440.69,9795,10789,10489,18248,10000,26.93
酒ETF,512690,0.695,10420,9995,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,43464.42,9456,8176,8072,7593,10000,134.54
标普500ETF,513500,1.605,9981,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,15277.31,10463,12789,12598,14129,20485,75.86
科创50ETF,588000,0.894,10241,9996,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,253386.06,9835,8913,8904,6413,10000,946.73
德国ETF,513030,1.293,9992,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,2875.06,10546,12517,12457,11442,13814,5.06
光伏ETF,515790,0.901,10869,10100,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,65460.82,10215,6557,6615,7787,10000,136.18
半导体ETF,512480,0.799,10217,10005,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,84365.07,9433,9697,9512,7795,10000,268.12
港股创新药ETF,513120,0.788,10274,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,98639.07,9016,8033,8243,10000,10000,40.66
