name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
沪深300ETF,510300,3.791,10061,9996,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,438933.99,9746,9778,9120,8284,12123,718.71
豆粕ETF,159985,2.286,10070,10000,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,28685.59,10870,11373,13705,22679,10000,5.06
纳指ETF,513100,1.134,10272,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,56374.67,10053,14193,12670,13468,21276,85.5
酒ETF,512690,0.806,10281,9986,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,75146.99,10138,9482,9890,12259,10000,126.68
证券ETF,512880,0.992,10154,10007,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,159105.4,11034,11415,10655,7780,13740,329.09
科创50ETF,588000,0.929,10076,10018,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,374552.18,9290,9262,8016,10000,10000,671.92
医疗ETF,512170,0.401,10256,9992,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,75750.35,9570,7894,7941,5715,10000,226.83
黄金ETF,518880,4.464,10027,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,54790.56,10025,11199,11863,10912,16993,104.07
房地产ETF,512200,0.633,9906,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,21114.96,10144,8792,8508,6400,8577,44.15
中概互联网ETF,513050,1.052,10273,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,104298.88,10224,10106,10243,5281,7718,345.76
恒生科技指数ETF,513180,0.57,10364,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,298035.9,10289,10383,10556,10000,10000,185.95
上证50ETF,510050,2.553,10071,9992,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,225198.01,9872,9638,9334,7976,10995,576.21
半导体ETF,512480,0.797,10179,10013,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,109080.47,9026,9672,8002,7190,10000,247.29
消费ETF,159928,0.929,10186,9981,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,13530.26,9758,8898,8814,8230,18269,108.93
纳指ETF,159941,0.855,10276,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,64702.63,10047,14250,12629,13720,20406,170.26
