name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
豆粕ETF,159985,2.302,9922,9984,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,18754.96,10141,11453,13306,21474,10000,5.06
纳指ETF,513100,1.124,9842,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,34751.81,10181,14068,13365,12207,20746,85.5
沪深300ETF,510300,3.8,10034,10000,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,359845.45,9739,9801,9649,8468,12564,718.71
酒ETF,512690,0.812,10112,9996,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,56385.88,9915,9553,10253,11982,10000,126.68
黄金ETF,518880,4.524,9947,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,115475.41,10214,11350,12135,11143,17123,104.07
科创50ETF,588000,0.923,9935,10002,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,281000.33,9675,9202,8833,10000,10000,671.92
煤炭ETF,515220,2.324,10065,9998,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,24239.35,11293,10916,9233,21989,10000,38.25
证券ETF,512880,0.955,9979,9986,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,77159.26,9200,10990,10990,8162,13682,329.09
医疗ETF,512170,0.412,10123,9969,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,50935.09,10000,8110,8747,6180,10000,226.83
半导体ETF,512480,0.815,9831,9990,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,118803.93,10025,9891,9006,8045,10000,247.29
能源化工ETF,159981,1.716,10000,10000,商品，化工,0.60%,建信基金,2020-01-17,易盛能化A,5202.38,11007,11349,11143,19611,10000,4.28
恒生科技指数ETF,513180,0.554,9858,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,169264.41,9568,10091,10674,10000,10000,185.95
