name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
黄金ETF,518880,4.551,9961,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,61936.66,10259,11417,11876,11375,16640,120.91
纳指ETF,513100,1.12,10090,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,36676.03,10370,14018,13742,12492,22152,92.22
医疗ETF,512170,0.427,10071,9974,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,53552.99,10240,8406,8307,5839,10000,270.03
创新药ETF,159992,0.9,10078,9978,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,45037.66,10651,9605,9193,6762,10000,85.4
半导体ETF,512480,0.882,10023,9993,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,124312.46,10889,10704,9966,8224,10000,268.12
港股创新药ETF,513120,0.927,10076,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,201139.81,11374,9450,10043,10000,10000,40.66
酒ETF,512690,0.764,9961,9984,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,44660.8,9820,8988,10324,9908,10000,134.54
豆粕ETF,159985,2.366,10064,9999,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,9819.72,10364,11771,12908,20664,10000,9.25
恒生科技指数ETF,513180,0.551,9928,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,252420.25,10535,10036,11774,10000,10000,215.86
证券ETF,512880,0.979,9919,10017,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,137745.94,10338,11266,11545,8227,12899,316.75
沪深300ETF,510300,3.679,9970,9994,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,374479.6,9774,9489,9746,7766,12164,1200.4
恒生医疗ETF,513060,0.518,10058,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,181637.19,10928,8648,9557,10000,10000,131.11
科创50ETF,588000,0.943,10086,9988,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,313455.2,10118,9402,8511,10000,10000,946.73
医药ETF,512010,0.445,10068,9989,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,61474.93,10397,9310,9290,6515,11523,205.11
光伏ETF,515790,0.936,10000,9999,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,47321.74,9258,6812,5742,10000,10000,136.18
创业板ETF,159915,1.971,10020,10000,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,139261.52,10092,8649,8285,7474,15374,397.92
中概互联网ETF,513050,1.007,9970,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,68959.85,10080,9673,10863,4575,8614,348.42
消费ETF,159928,0.906,9978,9996,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,14158.19,9945,8678,9557,7861,20291,104.58
通信ETF,515880,1.052,9981,10001,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,17025.46,9418,12783,11955,9236,10000,25.79
芯片ETF,159995,1.022,10010,9979,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,60952.78,10803,10220,9445,8502,10000,266.56
恒生互联网ETF,513330,0.397,9975,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,222775.86,10025,8575,9851,10000,10000,289.22
煤炭ETF,515220,2.16,9936,10007,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,11031.3,9503,10146,9054,19699,10000,26.93
