fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,482019,,38.37,0.06,0.796,10864.28,2023-07-25,15:14:33,2.98,0.7957,22:05:01,0.04,0.7957,2023-07-25,中国A50互联互通,3.15,2023-07-25,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,198054,,15.73,0.00,0.794,2602.20,2023-07-25,15:14:39,3.12,0.7940,22:05:01,-0.01,0.7941,2023-07-25,中国A50互联互通,3.15,2023-07-25,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,230107,,19.74,0.04,0.858,236.79,2023-07-25,15:14:45,1.42,0.8589,22:05:01,-0.10,0.8589,2023-07-25,科创创业50,1.72,2023-07-25,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,63522,,5.16,0.00,0.813,1439.98,2023-07-25,15:14:42,1.37,0.8151,22:05:01,-0.26,0.8151,2023-07-25,500质量,1.53,2023-07-25,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,34801,,2.33,0.07,0.670,1430.93,2023-07-25,15:14:48,2.13,0.6720,22:05:01,-0.25,0.6717,2023-07-25,CS稀金属,2.84,2023-07-25,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,40190,,2.74,0.03,0.681,1319.53,2023-07-25,15:14:36,1.95,0.6803,22:05:01,0.15,0.6800,2023-07-25,光伏产业,1.76,2023-07-25,0,0,-,-
159610,500增强,000905,0.60,0.50,0.10,100.0,景顺长城,http://www.igwfmc.com/main/jjcp/product/159610/detail.html,Y,,,60857,,5.05,-0.01,0.829,1493.84,2023-07-25,15:14:48,1.47,0.8302,22:05:01,-0.17,0.8304,2023-07-25,中证500,1.69,2023-07-25,0,0,-,-
159611,电力ETF,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159611&fromSearch=1,Y,,,333116,,30.65,-0.26,0.920,20450.20,2023-07-25,15:14:51,-0.65,0.9180,22:05:01,0.22,0.9180,2023-07-25,电力指数,-0.98,2023-07-25,0,0,-,-
159613,嘉实信安,399994,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159613/fundManager.shtml,Y,,,10859,,0.98,0.00,0.903,754.64,2023-07-25,15:14:51,1.57,0.9044,22:05:01,-0.13,0.9042,2023-07-25,信息安全,1.74,2023-07-25,0,0,-,-
159616,农牧ETF,-,0.60,0.50,0.10,100.0,建信基金,https://www.ccbfund.cn/fund_info/info.jspx?fundCode=159616,Y,,,12256,,0.97,-0.01,0.794,516.65,2023-07-25,15:14:39,0.25,0.7952,22:05:01,-0.15,0.7952,2023-07-25,农牧主题,0.29,2023-07-25,0,0,-,-
159617,500价值,-,0.60,0.50,0.10,100.0,华夏基金,http://www.chinaamc.com/fund/159617/index.shtml,Y,,,4642,,0.51,0.00,1.090,309.37,2023-07-25,15:14:54,1.21,1.0927,22:05:01,-0.26,1.0928,2023-07-25,500价值稳健,1.34,2023-07-25,0,0,-,-
159618,光伏华安,-,0.60,0.50,0.10,100.0,华安基金,https://www.huaan.com.cn/funds/159618/index.shtml,Y,,,24713,,2.32,0.03,0.938,393.66,2023-07-25,15:14:54,1.63,0.9375,22:05:01,0.06,0.9374,2023-07-25,光伏产业,1.76,2023-07-25,0,0,-,-
159619,基建ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159619,Y,,,34198,,3.53,0.00,1.033,4449.44,2023-07-25,15:14:57,2.79,1.0317,22:05:01,0.08,1.0322,2023-07-25,中证基建,2.78,2023-07-25,0,0,-,-
159620,500创新,-,0.60,0.50,0.10,100.0,华夏基金,https://www.chinaamc.com/fund/159620/index.shtml,Y,,,3414,,0.32,-0.08,0.928,409.69,2023-07-25,15:14:57,1.31,0.9292,22:05:01,-0.11,0.9290,2023-07-25,500成长创新,1.21,2023-07-25,0,0,-,-
159623,成渝ETF,-,0.45,0.40,0.05,100.0,博时基金,https://www.bosera.com/fund/159623.html,Y,,,384727,,34.09,0.17,0.886,2536.47,2023-07-25,15:14:48,2.90,0.8871,22:05:01,-0.10,0.8869,2023-07-25,成渝经济圈,2.98,2023-07-25,0,0,-,-
159625,绿色电力,399438,0.60,0.50,0.10,40.0,嘉实基金,https://www.jsfund.cn/main/fund/159625/fundManager.shtml,Y,,,47291,,5.10,0.00,1.079,2619.22,2023-07-25,15:15:00,-0.09,1.0789,22:05:01,-0.01,1.0791,2023-07-25,绿色电力,-0.19,2023-07-25,0,0,-,-
159627,中证100,000903,0.60,0.50,0.10,200.0,华夏基金,https://www.chinaamc.com/fund/159627/index.shtml,Y,,,3512,,0.36,0.00,1.039,328.80,2023-07-25,15:14:42,2.87,1.0414,22:05:01,-0.21,1.0412,2023-07-25,中证100,2.98,2023-07-25,0,0,-,-
159628,国证2000,399303,0.60,0.50,0.10,300.0,万家基金,https://www.wjasset.com/products/etf/159628/index.html,Y,,,72228,,7.38,0.00,1.022,7814.51,2023-07-25,15:14:03,1.59,1.0195,22:05:01,0.15,1.0205,2023-07-25,国证2000,1.46,2023-07-25,0,0,-,-
