fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,482799,,38.38,0.06,0.795,6381.15,2023-07-26,15:14:42,-0.13,0.7954,15:37:55,-0.05,0.7957,2023-07-25,中国A50互联互通,-0.04,2023-07-26,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,198054,,15.69,0.00,0.792,1104.11,2023-07-26,15:14:45,-0.25,0.7938,15:37:55,-0.22,0.7941,2023-07-25,中国A50互联互通,-0.04,2023-07-26,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,230107,,19.81,0.00,0.861,255.36,2023-07-26,15:14:48,0.35,0.8604,15:37:55,0.07,0.8589,2023-07-25,科创创业50,0.17,2023-07-26,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,62822,,5.09,-0.06,0.811,288.16,2023-07-26,15:14:51,-0.25,0.8134,15:37:55,-0.29,0.8151,2023-07-25,500质量,-0.21,2023-07-26,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,34561,,2.31,-0.02,0.669,878.04,2023-07-26,15:14:39,-0.15,0.6689,15:37:55,0.01,0.6717,2023-07-25,CS稀金属,-0.41,2023-07-26,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,40190,,2.74,0.00,0.682,1444.51,2023-07-26,15:14:42,0.15,0.6815,15:37:55,0.07,0.6800,2023-07-25,光伏产业,0.22,2023-07-26,0,0,-,-
159610,500增强,000905,0.60,0.50,0.10,100.0,景顺长城,http://www.igwfmc.com/main/jjcp/product/159610/detail.html,Y,,,60957,,5.03,0.01,0.825,1520.43,2023-07-26,15:14:45,-0.48,0.8283,15:37:55,-0.40,0.8304,2023-07-25,中证500,-0.25,2023-07-26,0,0,-,-
159611,电力ETF,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159611&fromSearch=1,Y,,,335436,,30.83,0.21,0.919,18742.98,2023-07-26,15:14:48,-0.11,0.9179,15:37:55,0.12,0.9180,2023-07-25,电力指数,-0.01,2023-07-26,0,0,-,-
159613,嘉实信安,399994,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159613/fundManager.shtml,Y,,,10759,,0.96,-0.01,0.889,650.25,2023-07-26,15:14:51,-1.55,0.8874,15:37:55,0.18,0.9042,2023-07-25,信息安全,-1.86,2023-07-26,0,0,-,-
159616,农牧ETF,-,0.60,0.50,0.10,100.0,建信基金,https://www.ccbfund.cn/fund_info/info.jspx?fundCode=159616,Y,,,12156,,0.98,-0.01,0.803,992.84,2023-07-26,15:14:57,1.13,0.8032,15:37:55,-0.02,0.7952,2023-07-25,农牧主题,1.00,2023-07-26,0,0,-,-
