fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159505,GZ2000,399303,0.60,0.50,0.10,300.0,博时基金,https://www.bosera.com/fund/159505.html,Y,,,7910,,0.76,0.00,0.967,389.65,2023-12-29,15:14:36,1.36,0.9707,23:50:01,-0.36,0.9705,2023-12-29,国证2000,1.72,2023-12-29,0,0,-,-
159508,生物药基,399441,0.60,0.50,0.10,60.0,华安基金,https://www.huaan.com.cn/funds/159508/index.shtml,Y,,,16603,,1.66,-0.01,1.002,227.94,2023-12-29,15:14:33,0.91,1.0033,23:50:01,-0.10,1.0030,2023-12-29,生物医药,0.87,2023-12-29,0,0,-,-
159510,300价值,-,0.60,0.50,0.10,100.0,华夏基金,https://www.chinaamc.com/fund/159510/index.shtml,Y,,,19113,,1.69,-0.01,0.884,170.50,2023-12-29,15:14:33,0.45,0.8859,23:50:01,-0.20,0.8858,2023-12-29,300价值稳健,0.59,2023-12-29,0,0,-,-
159511,通信指数,-,0.60,0.50,0.10,50.0,南方基金,https://www.nffund.com/main/jjcp/fundproduct/159511.shtml,Y,,,6494,,0.55,0.00,0.840,393.75,2023-12-29,15:14:42,2.19,0.8391,23:50:01,0.10,0.8392,2023-12-29,800通信,1.90,2023-12-29,0,0,-,-
159512,汽车ETF,-,0.60,0.50,0.10,200.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159512,Y,,,6926,,0.72,0.02,1.038,1165.01,2023-12-29,15:14:36,0.68,1.0385,23:50:01,-0.04,1.0384,2023-12-29,汽车指数,1.15,2023-12-29,0,0,-,-
159515,国企红利,-,0.60,0.50,0.10,30.0,鹏扬基金,https://www.pyamc.com/front/productDetail_100236_159515.jhtml,Y,,,7239,,0.69,0.00,0.947,20.81,2023-12-29,15:14:36,0.32,0.9486,23:50:01,-0.16,0.9485,2023-12-29,国企红利,0.53,2023-12-29,0,0,-,-
159516,半导设备,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159516,Y,,,95659,,8.70,0.06,0.909,6235.81,2023-12-29,15:14:33,0.00,0.9079,23:50:01,0.11,0.9080,2023-12-29,半导体材料设备,-0.07,2023-12-29,0,0,-,-
159517,800增强,000906,0.60,0.50,0.10,300.0,银华基金,http://www.yhfund.com.cn/main/qxjj/159517/fndFacts.shtml,Y,,,3874,,0.36,0.00,0.932,227.42,2023-12-29,15:14:48,0.43,0.9311,23:50:01,0.06,0.9314,2023-12-29,中证800,0.59,2023-12-29,0,0,-,-
159520,消费龙头,-,0.57,0.50,0.07,100.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/159520/index.html,Y,,,2218,,0.22,0.00,0.988,216.30,2023-12-29,15:14:45,0.20,0.9892,23:50:01,-0.09,0.9889,2023-12-29,消费龙头,0.40,2023-12-29,0,0,-,-
159521,2000基金,399303,0.60,0.50,0.10,300.0,平安基金,http://www.fund.pingan.com/main/peanutFinance/yingPeanut/fundDetailV2/159521.shtml,Y,,,10827,,1.06,0.00,0.979,2832.05,2023-12-29,15:14:36,1.35,0.9806,23:50:01,0.19,0.9771,2023-12-29,国证2000,1.72,2023-12-29,0,0,-,-
