name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
沪深300ETF,510300,3.852,9872,9996,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,400659.53,9817,9935,9150,8255,12678,718.71
酒ETF,512690,0.8,9768,9997,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,62431.22,10191,9412,9501,12277,10000,126.68
豆粕ETF,159985,2.296,10115,10013,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,17547.9,11167,11423,14504,22643,10000,5.06
证券ETF,512880,1.021,9836,9996,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,173142.99,11395,11749,10816,7788,14503,329.09
纳指ETF,513100,1.083,9810,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,54193.37,9567,13554,11534,13328,20296,85.5
科创50ETF,588000,0.95,9958,10030,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,312256.65,9241,9472,8010,10000,10000,671.92
医疗ETF,512170,0.404,9806,10040,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,60455.87,9688,7953,7710,5669,10000,226.83
房地产ETF,512200,0.66,9763,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,29051.38,11018,9167,8871,6522,9103,44.15
黄金ETF,518880,4.421,9982,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,46968.47,10034,11091,11699,10707,17017,104.07
中概互联网ETF,513050,1.035,9727,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,104740.65,9971,9942,10078,5357,7937,345.76
恒生科技指数ETF,513180,0.556,9603,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,261547.54,9911,10128,10091,10000,10000,185.95
上证50ETF,510050,2.58,9885,9991,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,206318.5,9985,9740,9269,7867,11520,576.21
半导体ETF,512480,0.802,9865,9995,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,124619.62,8794,9733,7824,6799,10000,247.29
医药ETF,512010,0.416,9858,10030,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,58838.26,9742,8703,8404,5843,10029,185.87
恒生医疗ETF,513060,0.465,9688,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,134377.57,9470,7763,8516,10000,10000,98.11
创业板50ETF,159949,0.9,9858,9984,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,60277.45,9605,8746,7311,8403,17045,175.15
通信ETF,515880,1.086,9679,10008,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,16099.54,8284,13196,11138,8373,10000,32.82
游戏ETF,159869,1.143,9597,10020,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,47167.36,8860,14980,13871,10000,10000,80.38
银行ETF,512800,1.114,10027,9987,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,23504.08,10248,10334,10569,9973,12461,77.45
消费ETF,159928,0.934,9790,9988,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,14964.82,9905,8946,8729,8321,19061,108.93
创业板ETF,159915,2.065,9862,9994,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,136020.21,9596,9061,7662,7921,15084,390.03
光伏ETF,515790,1.083,9954,10033,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,53739.71,8958,7882,5928,10000,10000,164.95
纳指ETF,159941,0.817,9832,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,80124.22,9567,13617,11507,13482,19278,170.26
创新药ETF,159992,0.794,9778,10010,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,25657.5,9671,8474,8012,5472,10000,77.31
新能源ETF,516160,0.799,9889,10001,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,19631.16,9280,8095,5985,10000,10000,64.43
标普500ETF,513500,1.497,9881,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,19856.83,9842,11928,10895,13535,16432,71.88
人工智能ETF,159819,0.799,9732,9990,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,17713.15,8685,11872,10527,10000,10000,38.84
军工ETF,512660,1.037,9904,10008,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,41758.53,9436,9638,8445,8404,15688,103.31
