name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
黄金ETF,518880,4.599,10020,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,79842.21,10046,11538,12027,11679,16681,120.91
纳指ETF,513100,1.053,10038,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,51063.14,9705,13179,12506,11888,21145,92.22
医疗ETF,512170,0.407,10383,9978,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,75661.26,9951,8012,8012,5661,10000,270.03
创新药ETF,159992,0.854,10491,9999,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,43593.19,10339,9114,9183,6539,10000,85.4
沪深300ETF,510300,3.636,10151,10010,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,600357.71,9650,9378,9938,8000,12185,1200.4
豆粕ETF,159985,2.251,10058,9999,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,5456.6,9925,11199,12660,19763,10000,9.25
通信ETF,515880,1.002,10010,10045,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,12284.7,9142,12175,11530,8954,10000,25.79
科创50ETF,588000,0.906,10157,10018,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,315722.38,9848,9033,8620,10000,10000,946.73
酒ETF,512690,0.751,10121,10003,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,53656.14,9555,8835,10806,10537,10000,134.54
医药ETF,512010,0.426,10340,9983,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,76306.66,10071,8912,9083,6347,11710,205.11
煤炭ETF,515220,2.196,9973,10025,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,8760.67,9708,10315,9450,20723,10000,26.93
半导体ETF,512480,0.817,10200,9979,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,106069.37,10212,9915,9692,8345,10000,268.12
光伏ETF,515790,0.929,10345,10003,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,46954.65,9518,6761,5959,10000,10000,136.18
证券ETF,512880,0.947,10042,10005,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,120796.57,9947,10898,11577,8046,12973,316.75
恒生科技指数ETF,513180,0.525,10254,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,222269.1,9924,9563,12805,10000,10000,215.86
恒生医疗ETF,513060,0.482,10524,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,138938.72,10299,8047,10063,10000,10000,131.11
芯片ETF,159995,0.954,10236,10006,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,42097.47,10225,9540,9262,8602,10000,266.56
中概互联网ETF,513050,0.994,10174,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,71013.06,9910,9549,11639,4779,9144,348.42
消费ETF,159928,0.89,10206,9990,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,13151.43,9663,8525,9769,8014,19454,104.58
军工ETF,512660,0.964,10073,9994,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,26967.62,9747,8959,7993,9052,15277,97.39
上证50ETF,510050,2.494,10097,10009,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,216581.47,9622,9415,10370,7750,10711,643.34
港股创新药ETF,513120,0.857,10659,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,108427.81,10766,8736,10580,10000,10000,40.66
标普500ETF,513500,1.433,10000,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,18342.34,9663,11418,11143,13262,16682,75.86
旅游ETF,159766,0.751,10260,9974,主题，旅游,0.60%,富国基金,2021-07-23,中证旅游指数,13042.79,9226,6652,7872,10000,10000,37.49
汽车ETF,516110,1.09,10264,10071,行业，汽车,0.60%,国泰基金,2021-05-07,800汽车指数,10728.92,10451,11202,11272,10000,10000,14.91
红利ETF,510880,3.015,10037,10006,策略，红利,0.60%,华泰柏瑞基金,2007-01-18,红利指数,21874.86,9751,11056,11110,12817,14307,161.7
创业板ETF,159915,1.881,10284,10002,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,178508.19,9706,8254,8171,7426,15636,397.92
中证1000ETF,512100,2.383,10188,10010,宽基，中小盘,0.60%,南方基金,2016-11-04,中证1000指数,93998.06,9863,9505,9165,9397,16720,121.13
新能源ETF,516160,0.684,10411,9999,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,24547.47,9716,6930,6230,10000,10000,64.58
恒生互联网ETF,513330,0.384,10213,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,209502.55,9576,8294,10549,10000,10000,289.22
日经ETF,513520,1.149,10141,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,3396.13,9599,11199,11444,10436,10000,5.05
房地产ETF,512200,0.574,10123,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,14069.35,9318,7972,8671,6350,7906,46.64
恒生ETF,159920,1.053,10203,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,49716.34,9934,9385,11818,7899,7876,156.62
游戏ETF,159869,0.978,10177,9978,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,22425.41,9006,12818,14446,10000,10000,60.62
教育ETF,513360,0.585,10052,10000,跨境，教育,0.65%,博时基金,2021-06-17,中国教育人民币指数,6334.0,10714,11101,14589,10000,10000,3.86
上证指数ETF,510210,0.807,10075,9989,宽基，综合,0.60%,富国基金,2011-03-25,上证指数,36153.34,9676,10231,10537,10131,14791,61.94
银行ETF,512800,1.099,9982,10018,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,13259.03,9708,10195,11400,9919,11191,68.07
新能源车ETF,515030,1.27,10350,10014,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,19053.74,9883,7569,7024,10522,10000,95.71
芯片ETF,512760,0.921,10222,10001,行业，半导体，芯片,0.60%,国泰基金,2019-06-12,中华半导体人民币指数,34074.52,10233,9861,9564,8426,10000,180.01
沪深300ETF易方达,510310,1.737,10140,10010,宽基，大盘股,0.20%,易方达基金,2013-03-25,沪深300指数,169360.63,9655,9415,10012,8170,12633,307.65
德国ETF,513030,1.118,10045,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,1188.33,9621,10823,11831,10740,11147,5.06
有色金属ETF,512400,0.966,10190,10016,行业，资源，有色金属,0.60%,南方基金,2017-09-01,有色金属指数,7309.49,9738,9087,8928,12166,16373,44.61
纳指ETF,159941,0.795,10038,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,77109.25,9731,13250,12461,12781,20437,157.21
中证500ETF,510500,5.595,10189,10009,宽基，中小盘,0.60%,南方基金,2013-03-15,中证500指数,224513.88,9715,9504,9345,9358,14260,576.92
人工智能ETF,159819,0.721,10070,10011,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,14605.97,9327,10713,10941,7380,10000,40.79
工业母机ETF,159667,0.901,10067,10003,行业，机床,0.60%,国泰基金,2022-10-26,中证机床指数,4320.38,9270,9934,8877,10000,10000,4.56
创业板成长ETF,159967,0.409,10200,10003,策略，动量，成长,0.60%,华夏基金,2019-07-15,创成长指数,14499.07,9359,7265,7076,7710,10000,42.08
恒生科技ETF,513130,0.527,10293,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,165111.38,10057,9634,13012,10000,10000,134.26
十年国债ETF,511260,122.841,10001,10000,债券，国债，利率债,0.40%,国泰基金,2017-08-24,10年国债指数,25441.09,10037,10294,10269,11186,11905,6.76
生物医药ETF,512290,1.136,10412,9996,行业，医药，生物科技,0.60%,国泰基金,2019-05-20,CS生医指数,10694.75,10309,9396,9154,5749,10000,53.23
红利低波ETF,512890,0.938,10043,10017,策略，红利,0.60%,华泰柏瑞基金,2019-01-18,红利低波指数,7897.61,9812,11467,11681,14266,10000,26.4
钢铁ETF,515210,1.273,10063,10007,行业，钢铁,0.60%,国泰基金,2020-03-02,中证钢铁指数,4713.37,9945,9930,9742,11456,10000,14.94
电力ETF,159611,0.863,10082,9982,行业，电力,0.60%,广发基金,2022-01-07,电力指数,5759.35,9863,10000,9729,10000,10000,23.69
家电ETF,159996,1.089,10168,9978,行业，家电,0.60%,国泰基金,2020-03-16,家用电器指数,4710.12,9811,10825,11439,8650,10000,25.07
稀有金属ETF,562800,0.524,10295,9987,主题，稀有金属,0.60%,嘉实基金,2021-09-27,CS稀金属指数,5942.02,10000,7774,7139,10000,10000,11.72
中证红利ETF,515080,1.464,10041,10021,策略，红利,0.30%,招商基金,2019-12-27,中证红利指数,25911.46,9721,10808,11151,13716,10000,36.91
红利ETF易方达,515180,1.253,10040,10019,策略，红利,0.20%,易方达基金,2019-12-20,中证红利指数,5095.52,9752,10835,11100,13094,10000,46.11
新能车ETF,515700,1.675,10340,10018,主题，新兴产业，新能源车,0.20%,平安基金,2020-02-10,新能源车指数,15264.96,9894,7691,7128,11227,10000,42.95
能源化工ETF,159981,1.595,10069,10000,商品，化工,0.60%,建信基金,2020-01-17,易盛能化A,2837.8,9708,10549,11092,18503,10000,3.15
5GETF,515050,0.879,10150,10005,主题，新兴产业，5G,0.60%,华夏基金,2019-10-16,5G通信指数,5789.0,9565,11127,11401,7289,10000,75.03
农业ETF,159825,0.721,10227,9996,行业，农业,0.60%,富国基金,2020-12-29,中证农业指数,7799.86,9704,8403,8413,10000,10000,28.63
券商ETF,512000,0.908,10055,10014,行业，金融，证券,0.60%,华宝基金,2016-09-14,证券公司指数,65616.9,9956,10913,11582,8100,13121,224.38
H股ETF,510900,0.767,10227,10223,跨境，香港，中概股,0.75%,易方达基金,2012-10-22,恒生中国企业指数,33283.71,9859,9493,11836,6830,6867,93.16
软件ETF,515230,0.76,10000,10043,主题，新兴产业，软件,0.60%,国泰基金,2021-03-02,软件指数,5895.49,9190,9682,9744,10000,10000,12.36
深红利ETF,159905,1.851,10126,9997,策略，红利,0.60%,工银瑞信基金,2011-01-11,深证红利指数,4352.77,9696,9546,11038,7696,14108,25.54
红利低波100ETF,515100,1.748,10069,10002,策略，低波动，红利,0.60%,景顺长城基金,2020-07-03,红利低波100指数,5626.25,9815,11470,12072,14889,10000,19.71
恒生科技30ETF,513010,0.536,10268,10000,跨境，香港，科技,0.25%,易方达基金,2021-05-25,恒生科技指数,37824.6,9926,9658,13073,10000,10000,50.98
城投债ETF,511220,9.961,10001,10000,债券，企业债，信用债,0.40%,海富通基金,2014-12-16,沪城投债指数,31318.6,10014,10478,10323,11331,12394,20.91
中药ETF,159647,1.053,10324,9971,行业，医药,0.60%,鹏华基金,2022-07-28,中证中药指数,4189.4,9678,10067,10467,10000,10000,8.28
红利低波50ETF,515450,1.37,10059,10000,策略，低波动，红利,0.60%,南方基金,2020-02-26,标普中国A股大盘红利低波50指数,3300.14,9730,11986,12691,14173,10000,6.44
创业板50ETF,159949,0.804,10308,9989,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,73964.59,9675,7813,7783,7599,17987,180.13
智能汽车ETF,515250,0.865,10046,10029,主题，智能汽车,0.60%,富国基金,2021-01-08,CS智汽车指数,6298.94,10176,11118,10772,10000,10000,9.61
国债ETF,511010,131.85,9995,10000,债券，国债，利率债,0.40%,国泰基金,2013-03-25,5年国债指数,36673.69,10019,10213,10197,10923,11536,17.13
科创板50ETF,588080,0.884,10161,10018,宽基，中小盘，科创板,0.48%,易方达基金,2020-11-16,科创50指数,72211.43,9855,8956,8541,10000,10000,293.8
创新药ETF,515120,0.636,10478,9985,行业，医药,0.60%,广发基金,2021-01-04,CS创新药指数,17070.97,10325,9151,9217,10000,10000,37.72
MSCIA股ETF易方达,512090,1.38,10132,9993,MSCI,0.20%,易方达基金,2018-06-01,MSCI中国A股国际通指数,537.26,9650,9318,9766,9212,15972,4.49
科技ETF,515000,1.165,10184,10000,主题，新兴产业，科技,0.60%,华宝基金,2019-08-16,科技龙头指数,5896.42,9865,10017,10104,6935,10000,31.03
医药龙头ETF,515950,1.114,10411,9983,行业，医药,0.60%,富国基金,2020-04-01,医药50指数,2145.81,9911,9057,9109,7373,10000,11.4
能源ETF,159930,1.209,10000,10019,行业，资源，能源,0.60%,汇添富基金,2013-09-16,中证能源指数,1354.68,9542,11449,10587,19820,15866,2.57
香港证券ETF,513090,1.087,10130,10167,跨境，香港,0.20%,易方达基金,2020-03-26,香港证券港元指数,54695.17,9749,10112,12186,9111,10000,24.36
政金债券ETF,511520,103.242,9998,10000,债券，利率债，政金债,0.20%,富国基金,2022-10-25,中债-7-10年政策性金融债全价(总值)指数,401245.16,10021,10341,10288,10000,10000,50.73
汽车ETF,159512,1.137,10234,10000,,0.60%,广发基金,2023-07-25,汽车指数,1803.19,11555,10000,10000,10000,10000,0.592
中概互联ETF,159605,0.745,10276,10000,跨境，中概股,0.60%,广发基金,2021-12-02,中国互联网30人民币指数,105460.4,9933,9266,13256,10000,10000,81.62
法国CAC40ETF,513080,1.398,10101,10000,跨境，法国,0.65%,华安基金,2020-06-12,法国CAC40指数,421.29,9688,11166,11928,14222,10000,1.26
国证2000ETF,159628,0.956,10116,9997,宽基，中小盘,0.60%,万家基金,2022-07-18,国证2000指数,15498.85,9969,10203,9958,10000,10000,13.62
纳斯达克ETF,513300,1.307,10023,10000,跨境，美国,0.80%,华夏基金,2020-11-05,纳斯达克100指数,20489.78,9710,13005,12412,10000,10000,39.58
短融ETF,511360,108.142,10001,10000,债券，信用债，短期融资券,0.20%,海富通基金,2020-09-25,中证短融指数,1244840.59,10019,10187,10210,10762,10000,260.58
港股通医药ETF,513200,0.858,10606,10215,跨境，香港，医药,0.20%,易方达基金,2022-02-11,HKC医药C港元指数,11102.55,10387,8412,10425,10000,10000,7.44
科创芯片ETF,588200,1.103,10175,10026,行业，半导体，芯片，科创板,0.60%,嘉实基金,2022-10-26,科创芯片指数,46918.61,10213,10730,10415,10000,10000,74.4
军工龙头ETF,512710,0.61,10049,10009,行业，军工,0.60%,富国基金,2019-08-26,军工龙头指数,13547.95,9760,8311,7314,8385,10000,60.12
基建50ETF,516970,1.058,10067,10030,主题，基建,0.60%,广发基金,2021-07-05,基建工程指数,11104.04,9497,9916,10009,10000,10000,54.48
影视ETF,159855,0.794,10089,9979,主题，TMT，影视,0.60%,银华基金,2021-02-26,中证影视指数,298.43,9254,9486,11441,10000,10000,0.701
信息技术ETF,159939,0.522,10116,9998,行业，信息技术,0.60%,广发基金,2015-02-05,全指信息,4378.46,9924,10265,10097,7326,14108,21.25
国防ETF,512670,0.701,10072,10010,行业，军工,0.40%,鹏华基金,2019-08-01,中证国防指数,7193.79,9656,7903,6846,8670,10000,29.95
半导体设备ETF,159516,0.945,10183,10000,,0.60%,国泰基金,2023-07-27,半导体材料设备指数,9017.66,10362,10000,10000,10000,10000,7.97
有色ETF,159980,1.531,10013,9966,商品，有色金属,0.70%,大成基金,2019-12-24,上期有色金属指数,4062.97,9820,9581,10537,14403,10000,5.0
医药卫生ETF,159938,0.704,10383,9991,行业，医药,0.60%,广发基金,2015-01-08,全指医药,6363.28,10000,8934,9026,6995,13073,55.31
电池ETF,159755,0.667,10406,10010,主题，新兴产业，新能源车，电池,0.60%,广发基金,2021-06-24,新能电池指数,11134.09,9896,7528,7058,10000,10000,38.53
日经225ETF,513880,1.102,10138,10000,跨境，日本,0.25%,华安基金,2019-06-25,日经225指数,393.59,9624,11098,11256,10299,10000,1.71
可转债ETF,511380,11.048,10064,10000,债券，可转债,0.20%,博时基金,2020-04-07,中证转债及可交换债指数,62271.5,9825,10076,9785,10812,10000,58.52
科创创业ETF,159781,0.491,10229,9984,宽基，中小盘,0.60%,易方达基金,2021-07-05,科创创业50指数,8947.52,9723,8170,7894,10000,10000,69.27
锂电池ETF,561160,0.51,10429,10009,主题，新兴产业，新能源车,0.60%,富国基金,2022-07-08,CS电池指数,4848.86,9865,7015,6399,10000,10000,9.38
医疗50ETF,159847,0.466,10402,9965,行业，医药,0.20%,易方达基金,2021-07-19,中证医疗指数,2675.55,9957,8118,8175,10000,10000,6.09
资源ETF,510410,1.083,10065,10039,行业，资源,0.60%,博时基金,2012-05-11,上证资源指数,2047.24,9652,10504,10364,17190,17754,4.0
创新药ETF易方达,516080,0.637,10460,9981,行业，医药,0.20%,易方达基金,2021-02-23,CS创新药指数,1170.92,10341,9340,9479,10000,10000,2.99
中韩半导体ETF,513310,1.136,10125,10000,跨境，韩国,0.95%,华泰柏瑞基金,2022-12-22,中韩半导体指数,3671.41,10216,11833,10000,10000,10000,1.22
传媒ETF,512980,0.707,10187,10013,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,9001.82,9182,11803,13728,7545,11012,43.75
智能制造ETF,516800,0.891,10183,10004,主题，智能制造,0.60%,华宝基金,2021-02-19,智能制造指数,538.07,9622,9911,9499,10000,10000,2.02
中药ETF,560080,1.142,10344,9979,行业，医药,0.60%,汇添富基金,2022-10-17,中证中药指数,5109.2,9662,10009,10251,10000,10000,20.78
光伏龙头ETF,516290,0.575,10286,9993,主题，光伏，新兴产业,0.20%,汇添富基金,2021-08-23,光伏产业指数,585.81,9520,6797,6008,10000,10000,2.48
恒生医药ETF,159892,0.58,10584,10000,跨境，香港，生物科技,0.65%,华夏基金,2021-10-19,恒生香港上市生物科技指数,36042.78,10450,8286,10193,10000,10000,20.97
证券ETF龙头,159993,1.001,10081,10006,行业，金融，证券,0.60%,鹏华基金,2020-02-07,证券龙头指数,4819.35,9901,10706,11613,8426,10000,12.47
消费电子ETF,159732,0.672,10166,10004,主题，消费电子,0.60%,华夏基金,2021-08-23,消费电子指数,2199.52,10354,10769,10735,10000,10000,1.96
养殖ETF,159865,0.646,10254,10002,行业，畜牧养殖,0.60%,国泰基金,2021-03-08,中证畜牧指数,12547.59,9685,8250,8303,10000,10000,56.79
恒生高股息ETF,513690,0.719,10098,9963,跨境，香港，策略，红利,0.60%,博时基金,2021-05-20,恒生高股息率指数,4998.83,9612,9638,11079,10000,10000,10.66
恒生科技HKETF,513890,0.756,10272,10000,跨境，香港，科技,0.65%,上投摩根基金,2022-01-21,恒生科技指数,5263.33,9831,9486,12475,10000,10000,3.26
纳斯达克ETF,159632,1.201,10008,10000,跨境，美国,0.80%,华安基金,2022-08-03,纳斯达克100指数,17447.81,9709,13679,12420,10000,10000,60.34
恒生科技ETF基金,513260,0.999,10310,10000,跨境，香港，科技,0.20%,汇添富基金,2022-09-13,恒生科技指数,3800.72,10122,9652,13179,10000,10000,6.41
游戏ETF,516010,0.97,10178,9983,主题，游戏,0.60%,国泰基金,2021-03-05,动漫游戏指数,7734.74,9015,12680,14223,10000,10000,19.74
中证2000ETF添富,159536,0.997,10112,10004,,0.60%,汇添富基金,2023-09-21,中证2000指数,4054.37,10010,10000,10000,10000,10000,12.13
生物医药ETF,159859,0.487,10451,9988,行业，医药，生物科技,0.60%,天弘基金,2021-07-07,生物医药指数,7724.94,10296,8240,8296,10000,10000,33.1
基建ETF,516950,0.969,10083,9986,主题，基建,0.60%,银华基金,2021-05-14,中证基建指数,4687.98,9454,10276,10375,10000,10000,10.0
中概互联网ETF,159607,0.744,10276,10000,跨境，中概股,0.60%,嘉实基金,2021-12-02,中国互联网30人民币指数,38806.5,9920,9231,13215,10000,10000,28.94
医疗服务ETF,516610,0.555,10335,9971,行业，医药，医疗保健,0.60%,大成基金,2021-05-13,医疗保健指数,533.05,9754,8247,7986,10000,10000,0.818
