name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.216,10058,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,49191.44,10474,15219,14957,14130,26027,92.22
游戏ETF,159869,1.119,9672,10030,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,45598.4,10127,14666,15122,10000,10000,60.62
黄金ETF,518880,4.604,10033,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,66166.12,10070,11550,11679,11996,16621,120.91
酒ETF,512690,0.655,9850,10014,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,38415.93,8816,7706,7688,7088,10000,134.54
煤炭ETF,515220,2.363,10042,10008,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,10172.11,10507,11099,10702,19115,10000,26.93
港股创新药ETF,513120,0.776,9961,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,128159.18,8700,7910,8537,10000,10000,40.66
标普500ETF,513500,1.609,10050,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,18043.31,10448,12821,12669,14083,19754,75.86
科创50ETF,588000,0.881,9877,10001,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,222832.85,9453,8784,8845,6279,10000,946.73
沪深300ETF,510300,3.369,9909,10021,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,314912.63,9271,8689,8643,6952,11570,1200.4
半导体ETF,512480,0.8,9901,10021,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,72453.24,9217,9709,9401,7737,10000,268.12
豆粕ETF,159985,2.203,9932,9993,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,5744.97,9533,10960,11656,18910,10000,9.25
德国ETF,513030,1.284,10078,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,3644.02,10542,12430,12478,11234,13733,5.06
日经ETF,513520,1.34,10300,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,9388.2,10885,13060,12750,10789,10000,5.05
恒生医疗ETF,513060,0.446,10000,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,98824.1,8814,7446,7838,10000,10000,131.11
恒生科技指数ETF,513180,0.503,10020,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,208515.06,9212,9162,9162,10000,10000,215.86
医疗ETF,512170,0.385,9974,10020,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,44570.45,9233,7579,7922,5161,10000,270.03
证券ETF,512880,0.893,9728,9998,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,92552.54,9122,10276,10288,7613,12133,316.75
教育ETF,513360,0.613,9761,10000,跨境，教育,0.65%,博时基金,2021-06-17,中国教育人民币指数,13105.1,10320,11632,11501,10000,10000,3.86
光伏ETF,515790,0.794,9900,9997,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,35793.6,8501,5779,5939,7701,10000,136.18
创新药ETF,159992,0.808,9902,9985,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,22159.58,9213,8623,8918,5889,10000,85.4
创业板ETF,159915,1.755,9854,9992,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,119599.29,9074,7701,7718,6529,14516,397.92
红利ETF,510880,2.965,9993,10021,策略，红利,0.60%,华泰柏瑞基金,2007-01-18,红利指数,18562.72,9987,10872,10682,12023,14102,161.7
消费ETF,159928,0.811,9878,9988,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,10334.43,9133,7768,7828,6551,17923,104.58
军工ETF,512660,0.908,9774,9994,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,17938.51,9080,8439,8478,8292,14436,97.39
恒生互联网ETF,513330,0.355,10057,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,218810.86,9079,7667,7768,10000,10000,289.22
纳指ETF,159941,0.914,10033,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,43519.39,10434,15233,14910,14210,24973,157.21
芯片ETF,159995,0.926,9872,10002,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,29301.55,9279,9260,8999,7782,10000,266.56
中概互联网ETF,513050,0.963,10052,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,55770.49,9698,9251,9233,4623,8867,348.42
中概互联ETF,159605,0.748,10067,10000,跨境，中概股,0.60%,广发基金,2021-12-02,中国互联网30人民币指数,80890.73,9973,9303,9257,10000,10000,81.62
恒生ETF,159920,0.981,10041,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,43738.69,9343,8743,8926,7058,7093,156.62
通信ETF,515880,0.995,9745,10004,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,13293.12,9196,12090,12105,9632,10000,25.79
上证50ETF,510050,2.273,9943,10022,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,193765.06,9335,8718,8705,6769,10343,643.34
人工智能ETF,159819,0.738,9672,9982,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,21766.05,9354,10966,10821,7810,10000,40.79
创业板50ETF,159949,0.748,9868,10006,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,48277.45,9034,7269,7283,6459,16734,180.13
旅游ETF,159766,0.684,9813,10014,主题，旅游,0.60%,富国基金,2021-07-23,中证旅游指数,7064.36,9096,6058,6069,10000,10000,37.49
红利低波100ETF,515100,1.712,9983,10019,策略，低波动，红利,0.60%,景顺长城基金,2020-07-03,红利低波100指数,16611.45,9817,11234,11131,14079,10000,19.71
新能源车ETF,515030,1.099,9839,9993,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,14723.48,8654,6549,6185,7240,10000,95.71
传媒ETF,512980,0.773,9638,9985,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,18186.94,9847,12905,13259,8947,11486,43.75
恒生科技ETF,513130,0.498,10040,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,215545.03,9171,9104,9088,10000,10000,134.26
云计算ETF,516510,0.905,9628,9997,主题，TMT，互联网,0.20%,易方达基金,2021-04-07,云计算指数,8917.67,9359,11284,11514,10000,10000,10.52
芯片ETF,512760,0.893,9878,10004,行业，半导体，芯片,0.60%,国泰基金,2019-06-12,中华半导体人民币指数,20768.61,9216,9561,9235,7632,10000,180.01
新能源ETF,516160,0.587,9899,9993,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,14170.94,8607,5947,5800,10000,10000,64.58
上证指数ETF,510210,0.71,9916,9209,宽基，综合,0.60%,富国基金,2011-03-25,上证指数,21251.02,8712,9001,8941,8536,12779,61.94
基建50ETF,516970,0.963,9959,10006,主题，基建,0.60%,广发基金,2021-07-05,基建工程指数,4682.97,9340,9025,8827,10000,10000,54.48
游戏ETF,516010,1.105,9634,9997,主题，游戏,0.60%,国泰基金,2021-03-05,动漫游戏指数,14516.08,10101,14444,14832,10000,10000,19.74
房地产ETF,512200,0.526,9813,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,11749.03,9180,7306,6787,6011,7196,46.64
养殖ETF,159865,0.646,9878,9989,行业，畜牧养殖,0.60%,国泰基金,2021-03-08,中证畜牧指数,9239.41,9863,8250,8303,10000,10000,56.79
5GETF,515050,0.89,9791,9991,主题，新兴产业，5G,0.60%,华夏基金,2019-10-16,5G通信指数,5849.76,9428,11266,11237,7594,10000,75.03
生物医药ETF,512290,1.118,9947,9997,行业，医药，生物科技,0.60%,国泰基金,2019-05-20,CS生医指数,7660.79,9499,9247,9427,5832,10000,53.23
中药ETF,159647,1.049,9915,9984,行业，医药,0.60%,鹏华基金,2022-07-28,中证中药指数,4583.73,9785,10029,9493,10000,10000,8.28
软件ETF,515230,0.762,9646,10012,主题，新兴产业，软件,0.60%,国泰基金,2021-03-02,软件指数,6332.45,9293,9707,9948,10000,10000,12.36
法国CAC40ETF,513080,1.56,10039,10000,跨境，法国,0.65%,华安基金,2020-06-12,法国CAC40指数,1088.46,10512,12460,12571,13879,10000,1.26
农业ETF,159825,0.714,9958,10027,行业，农业,0.60%,富国基金,2020-12-29,中证农业指数,3249.0,9835,8322,8331,10000,10000,28.63
科创芯片ETF,588200,1.109,9849,9999,行业，半导体，芯片，科创板,0.60%,嘉实基金,2022-10-26,科创芯片指数,36732.33,9359,10788,10307,10000,10000,74.4
中证1000ETF,512100,2.322,9822,10007,宽基，中小盘,0.60%,南方基金,2016-11-04,中证1000指数,67252.93,9295,9262,9077,9147,15632,121.13
医药ETF,512010,0.401,9950,10000,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,59635.34,9218,8389,8755,5493,11857,205.11
汽车ETF,516110,0.986,9791,9995,行业，汽车,0.60%,国泰基金,2021-05-07,800汽车指数,7466.81,9147,10134,9753,10000,10000,14.91
中药ETF,560080,1.14,9930,10001,行业，医药,0.60%,汇添富基金,2022-10-17,中证中药指数,5112.26,9794,9991,9360,10000,10000,20.78
纳斯达克ETF,513300,1.516,10060,10000,跨境，美国,0.80%,华夏基金,2020-11-05,纳斯达克100指数,20687.39,10513,15085,14848,14411,10000,39.58
中证500ETF,510500,5.412,9887,10018,宽基，中小盘,0.60%,南方基金,2013-03-15,中证500指数,138007.78,9452,9193,9065,8901,13672,576.92
银行ETF,512800,1.026,9981,9996,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,12000.27,9571,9518,9661,9096,11176,68.07
创业板成长ETF,159967,0.404,9830,9980,策略，动量，成长,0.60%,华夏基金,2019-07-15,创成长指数,8193.88,9461,7176,7214,6745,10000,42.08
恒生科技30ETF,513010,0.514,10059,10000,跨境，香港，科技,0.25%,易方达基金,2021-05-25,恒生科技指数,37214.49,9228,9261,9211,10000,10000,50.98
影视ETF,516620,1.023,9651,10013,主题，TMT，影视,0.60%,国泰基金,2021-11-05,中证影视指数,2231.56,10439,10965,11443,10000,10000,0.727
城投债ETF,511220,10.031,10000,10000,债券，企业债，信用债,0.40%,海富通基金,2014-12-16,沪城投债指数,22894.01,10017,10552,10548,11519,12336,20.91
军工龙头ETF,512710,0.556,9737,10005,行业，军工,0.60%,富国基金,2019-08-26,军工龙头指数,7737.16,8825,7575,7627,7316,10000,60.12
H股ETF,510900,0.7,10014,10032,跨境，香港，中概股,0.75%,易方达基金,2012-10-22,恒生中国企业指数,38816.66,9186,8663,8783,6146,6256,93.16
信息技术ETF,159939,0.513,9809,10012,行业，信息技术,0.60%,广发基金,2015-02-05,全指信息,4672.13,9260,10088,10000,7539,13717,21.25
红利低波50ETF,515450,1.161,9966,10000,策略，低波动，红利,0.60%,南方基金,2020-02-26,标普中国A股大盘红利低波50指数,3025.81,9745,11373,11284,13019,10000,6.44
沪深300ETF易方达,510310,1.61,9902,10014,宽基，大盘股,0.20%,易方达基金,2013-03-25,沪深300指数,81126.79,9269,8726,8689,7083,11997,307.65
国债ETF,511010,132.561,9993,10000,债券，国债，利率债,0.40%,国泰基金,2013-03-25,5年国债指数,40549.5,10009,10268,10303,10986,11428,17.13
十年国债ETF,511260,123.871,9996,10000,债券，国债，利率债,0.40%,国泰基金,2017-08-24,10年国债指数,35788.72,10033,10380,10396,11305,11810,6.76
建材ETF,159745,0.599,9934,9988,行业，建筑材料,0.60%,国泰基金,2021-06-18,建筑材料指数,3262.23,9117,7719,7460,10000,10000,11.64
国防ETF,512670,0.647,9773,10013,行业，军工,0.40%,鹏华基金,2019-08-01,中证国防指数,7789.58,8875,7294,7336,7497,10000,29.95
国证2000ETF,159628,0.947,9875,10015,宽基，中小盘,0.60%,万家基金,2022-07-18,国证2000指数,11763.43,9348,10107,9916,10000,10000,13.62
东南亚科技ETF,513730,1.036,10088,10000,,0.50%,华泰柏瑞基金,2023-12-01,新交所泛东南亚科技指数,4505.55,10000,10000,10000,10000,10000,2.56
电力ETF,159611,0.861,10023,9991,行业，电力,0.60%,广发基金,2022-01-07,电力指数,5407.98,9942,9977,10336,10000,10000,23.69
红利ETF易方达,515180,1.222,9959,10008,策略，红利,0.20%,易方达基金,2019-12-20,中证红利指数,3838.18,9887,10567,10464,12240,10000,46.11
中证红利ETF,515080,1.389,9964,10008,策略，红利,0.30%,招商基金,2019-12-27,中证红利指数,19367.52,9864,10508,10381,12566,10000,36.91
电池ETF,159755,0.56,9894,10014,主题，新兴产业，新能源车，电池,0.60%,广发基金,2021-06-24,新能电池指数,8884.03,8408,6321,5945,10000,10000,38.53
能源化工ETF,159981,1.62,10214,10000,商品，化工,0.60%,建信基金,2020-01-17,易盛能化A,1584.1,9818,10714,11196,15682,10000,3.15
科创100ETF,588190,0.948,9814,9995,,0.60%,银华基金,2023-09-15,科创100指数,27065.16,9107,10000,10000,10000,10000,13.57
短融ETF,511360,108.508,10001,10000,债券，信用债，短期融资券,0.20%,海富通基金,2020-09-25,中证短融指数,1387520.04,10016,10221,10241,10760,10000,260.58
新能车ETF,515700,1.454,9804,9987,主题，新兴产业，新能源车,0.20%,平安基金,2020-02-10,新能源车指数,12260.94,8655,6676,6308,7718,10000,42.95
红利低波ETF,512890,0.908,9967,9994,策略，红利,0.60%,华泰柏瑞基金,2019-01-18,红利低波指数,4624.69,9827,11100,10993,13324,10000,26.4
纳指生物科技ETF,513290,1.112,10174,10000,跨境，美国，生物科技,0.65%,汇添富基金,2022-08-29,纳斯达克生物科技指数,7921.35,11165,10451,10202,10000,10000,1.83
工业母机ETF,159667,0.9,9847,10009,行业，机床,0.60%,国泰基金,2022-10-26,中证机床指数,2973.77,9434,9923,9605,10000,10000,4.56
游戏动漫ETF,516770,1.129,9683,10047,主题，游戏,0.60%,华泰柏瑞基金,2021-03-05,动漫游戏指数,2718.07,10126,14739,15134,10000,10000,1.57
香港证券ETF,513090,1.001,9950,10061,跨境，香港,0.20%,易方达基金,2020-03-26,香港证券港元指数,39461.42,8827,9312,9443,8505,10000,24.36
智能汽车ETF,515250,0.84,9790,10006,主题，智能汽车,0.60%,富国基金,2021-01-08,CS智汽车指数,5155.85,9130,10797,10500,10000,10000,9.61
稀有金属ETF,562800,0.48,9938,10015,主题，稀有金属,0.60%,嘉实基金,2021-09-27,CS稀金属指数,4132.39,9057,7122,6770,10000,10000,11.72
有色金属ETF,512400,0.883,10000,9990,行业，资源，有色金属,0.60%,南方基金,2017-09-01,有色金属指数,4637.05,9265,8307,7998,9047,15094,44.61
稀土ETF基金,516150,0.898,9879,10021,主题，稀土,0.60%,嘉实基金,2021-03-17,稀土产业指数,3108.34,8989,8025,7905,10000,10000,21.42
科创板50ETF,588080,0.856,9862,9998,宽基，中小盘，科创板,0.45%,易方达基金,2020-11-16,科创50指数,52023.66,9386,8673,8726,6145,10000,293.8
中韩半导体ETF,513310,1.223,10041,10000,跨境，韩国,0.95%,华泰柏瑞基金,2022-12-22,中韩半导体指数,2207.26,9855,12740,10000,10000,10000,1.22
中概互联网ETF,159607,0.743,10068,10000,跨境，中概股,0.60%,嘉实基金,2021-12-02,中国互联网30人民币指数,33603.62,9920,9218,9162,10000,10000,28.94
恒生医药ETF,159892,0.533,9981,10000,跨境，香港，生物科技,0.65%,华夏基金,2021-10-19,恒生香港上市生物科技指数,26891.43,8681,7614,7979,10000,10000,20.97
医疗器械ETF,159883,0.552,9964,9986,行业，医药，医疗器械,0.60%,永赢基金,2021-04-30,医疗器械指数,3910.5,9753,8545,8638,10000,10000,22.17
金融科技ETF,159851,1.077,9694,10023,主题，金融科技,0.60%,华宝基金,2021-03-19,金融科技指数,2020.65,9390,11115,11195,10000,10000,3.05
可转债ETF,511380,10.763,9971,9989,债券，可转债,0.20%,博时基金,2020-04-07,中证转债及可交换债指数,88693.77,9763,9816,9812,10553,10000,58.52
钢铁ETF,515210,1.195,9925,9997,行业，钢铁,0.60%,国泰基金,2020-03-02,中证钢铁指数,3217.46,9380,9321,9124,10010,10000,14.94
能源ETF,159930,1.22,10049,9991,行业，资源，能源,0.60%,汇添富基金,2013-09-16,中证能源指数,1091.03,10141,11553,11296,18236,17810,2.57
计算机ETF,512720,0.976,9654,9987,行业，计算机,0.60%,国泰基金,2019-08-16,CS计算机指数,7368.58,9173,9624,9867,7403,10000,17.4
物流ETF,516910,0.884,9899,10055,行业，物流,0.60%,富国基金,2021-06-11,CS物流指数,2517.36,9757,8541,8355,10000,10000,1.14
汽车ETF,159512,1.029,9708,10000,,0.60%,广发基金,2023-07-25,汽车指数,876.11,9204,10000,10000,10000,10000,0.592
大数据ETF,515400,0.751,9665,10023,主题，新兴产业,0.60%,富国基金,2021-01-20,中证数据指数,5814.06,9260,10121,10316,10000,10000,11.96
科技ETF,515000,1.138,9861,10004,主题，新兴产业，科技,0.60%,华宝基金,2019-08-16,科技龙头指数,7017.39,9366,9785,9878,6548,10000,31.03
食品饮料ETF,515170,0.584,9882,10018,行业，食品饮料,0.60%,华夏基金,2021-01-13,细分食品指数,5509.54,8943,7725,7694,10000,10000,34.42
日经ETF,159866,0.988,10154,10000,跨境，日本,0.25%,工银瑞信基金,2021-04-08,日经225指数,3318.48,10774,12586,12228,10000,10000,4.35
传媒ETF,159805,1.065,9655,9977,行业，TMT，传媒,0.60%,鹏华基金,2020-04-17,中证传媒指数,3476.85,9834,12940,13329,9816,10000,2.04
智能制造ETF,516800,0.872,9932,10117,主题，智能制造,0.60%,华宝基金,2021-02-19,智能制造指数,366.74,9376,9700,9593,10000,10000,2.02
科创100ETF基金,588220,0.949,9844,10004,,0.60%,鹏华基金,2023-09-15,科创100指数,103038.15,9143,10000,10000,10000,10000,14.42
光伏50ETF,516880,0.661,9925,10007,主题，光伏，新兴产业,0.60%,银华基金,2021-01-18,光伏产业指数,1717.56,8518,5824,5966,10000,10000,9.98
深红利ETF,159905,1.691,9849,10001,策略，红利,0.60%,工银瑞信基金,2011-01-11,深证红利指数,3797.18,9150,8721,8676,6386,12908,25.54
MSCIA股ETF易方达,512090,1.302,9909,10028,MSCI,0.20%,易方达基金,2018-06-01,MSCI中国A股国际通指数,678.32,9347,8791,8762,8017,15318,4.49
