name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.099,10083,10055,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,43377.64,11034,13755,13273,14351,22934,62.11
沪深300ETF,510300,3.859,9954,10010,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,181864.04,10023,9953,8685,9686,12115,670.98
科创50ETF,588000,1.047,9924,10000,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,297763.92,9677,10439,8964,10000,10000,560.59
通信ETF,515880,1.283,10372,10039,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,32657.25,11957,15589,13722,11079,10000,19.35
酒ETF,512690,0.767,9833,10013,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,55573.59,9709,9024,8447,14315,10000,122.16
医疗ETF,512170,0.419,9952,10024,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,48211.1,9249,8248,7403,6446,10000,190.7
游戏ETF,159869,1.498,10345,10027,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,121551.14,11154,19633,18158,10000,10000,14.37
光伏ETF,515790,1.231,9968,9984,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,75436.79,9824,8959,7199,10000,10000,167.47
半导体ETF,512480,0.885,9977,10000,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,155989.09,9526,10740,8762,8567,10000,194.83
中概互联网ETF,513050,1.003,9872,10111,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,83140.96,10121,9635,8317,5367,6898,384.27
标普500ETF,513500,1.496,10047,10067,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,15900.56,10848,11920,12094,14447,18244,61.88
人工智能ETF,159819,0.904,10089,10044,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,39171.87,10415,13432,11501,10000,10000,25.32
创业板ETF,159915,2.129,10014,10014,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,139377.33,9825,9342,7731,9228,14562,336.25
黄金ETF,518880,4.343,10018,10007,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,83017.54,10077,10896,11334,11107,16358,101.12
电力ETF,159611,0.944,9926,10000,行业，电力,0.60%,广发基金,2022-01-07,电力指数,35165.71,9989,10939,10559,10000,10000,20.28
创业板50ETF,159949,0.923,9989,10022,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,50264.23,9778,8970,7378,10022,16394,175.46
新能源车ETF,515030,1.506,9974,10020,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,29444.82,9927,8975,6170,15243,10000,116.54
军工ETF,512660,1.103,10055,9982,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,49907.3,10232,10251,9215,13418,16438,109.42
5GETF,515050,1.046,10265,10010,主题，新兴产业，5G,0.60%,华夏基金,2019-10-16,5G通信指数,16585.9,11284,13241,10999,8368,10000,89.74
豆粕ETF,159985,1.888,9974,9989,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,5540.07,10807,9393,12268,19285,10000,5.53
教育ETF,513360,0.534,9926,9889,跨境，教育,0.65%,博时基金,2021-06-17,中国教育人民币指数,8123.62,10616,10133,13350,10000,10000,4.65
恒生科技指数ETF,513180,0.536,9817,9963,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,168692.3,10850,9763,8221,10000,10000,196.92
科创芯片ETF,588200,1.237,9920,10000,行业，半导体，芯片，科创板,0.60%,嘉实基金,2022-10-26,科创芯片指数,56983.99,9259,12033,10000,10000,10000,14.89
证券ETF,512880,0.863,9965,9988,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,81996.55,9557,9931,8744,8536,11757,321.48
传媒ETF,512980,0.9,10135,9978,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,27336.41,10613,15025,13975,9534,11378,48.01
恒生互联网ETF,513330,0.418,9789,9976,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,197782.7,10503,9028,7586,10000,10000,294.43
纳指ETF,159941,0.828,10073,10049,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,47850.24,11011,13800,13312,14780,21630,147.59
软件ETF,515230,0.996,10020,10000,主题，新兴产业，软件,0.60%,国泰基金,2021-03-02,软件指数,14517.58,10462,12688,12481,10000,10000,10.73
云计算ETF,516510,1.2,10059,9992,主题，TMT，互联网,0.20%,易方达基金,2021-04-07,云计算指数,19594.24,10949,14963,15306,10000,10000,6.37
恒生ETF,159920,1.116,9885,9982,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,76017.6,10401,9947,9238,7994,7777,167.13
消费ETF,159928,0.925,9893,9989,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,20777.3,9788,8860,8107,10111,16833,107.59
创业板成长ETF,159967,0.528,10115,10019,策略，动量，成长,0.60%,华夏基金,2019-07-15,创成长指数,14259.44,9869,9378,7521,11175,10000,37.01
恒生医疗ETF,513060,0.481,9938,10084,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,108639.86,9413,8030,8070,10000,10000,79.55
医药ETF,512010,0.421,10000,10000,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,48966.15,9294,8808,7869,6704,8973,145.47
房地产ETF,512200,0.607,9838,9984,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,20382.57,9902,8431,8083,7083,7863,40.34
