fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,478899,,37.74,-0.18,0.788,6106.25,2023-07-13,15:14:06,1.94,0.7871,23:50:01,-0.06,0.7885,2023-07-13,中国A50互联互通,1.66,2023-07-13,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,200054,,15.72,0.00,0.786,2016.51,2023-07-13,15:14:27,2.08,0.7852,23:50:01,-0.10,0.7868,2023-07-13,中国A50互联互通,1.66,2023-07-13,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,227507,,20.07,-0.01,0.882,200.44,2023-07-13,15:14:09,1.03,0.8830,23:50:01,-0.10,0.8829,2023-07-13,科创创业50,1.28,2023-07-13,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,65322,,5.36,-0.01,0.821,650.23,2023-07-13,15:14:12,1.36,0.8223,23:50:01,-0.18,0.8225,2023-07-13,500质量,1.28,2023-07-13,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,33281,,2.30,-0.01,0.690,929.25,2023-07-13,15:14:03,0.88,0.6914,23:50:01,-0.22,0.6915,2023-07-13,CS稀金属,0.88,2023-07-13,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,37490,,2.70,0.00,0.719,1497.45,2023-07-13,15:14:15,0.98,0.7179,23:50:01,0.13,0.7181,2023-07-13,光伏产业,0.48,2023-07-13,0,0,-,-
159610,500增强,000905,0.60,0.50,0.10,100.0,景顺长城,http://www.igwfmc.com/main/jjcp/product/159610/detail.html,Y,,,60557,,5.05,0.01,0.834,2652.41,2023-07-13,15:14:18,1.46,0.8324,23:50:01,-0.16,0.8353,2023-07-13,中证500,1.36,2023-07-13,0,0,-,-
159611,电力ETF,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159611&fromSearch=1,Y,,,382876,,36.30,0.29,0.948,11295.85,2023-07-13,15:14:21,0.42,0.9477,23:50:01,0.04,0.9476,2023-07-13,电力指数,0.25,2023-07-13,0,0,-,-
159613,嘉实信安,399994,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159613/fundManager.shtml,Y,,,10159,,0.92,0.01,0.902,1002.07,2023-07-13,15:14:06,0.89,0.9039,23:50:01,-0.19,0.9037,2023-07-13,信息安全,1.36,2023-07-13,0,0,-,-
159616,农牧ETF,-,0.60,0.50,0.10,100.0,建信基金,https://www.ccbfund.cn/fund_info/info.jspx?fundCode=159616,Y,,,12756,,1.01,-0.02,0.788,539.13,2023-07-13,15:14:24,0.51,0.7865,23:50:01,0.10,0.7872,2023-07-13,农牧主题,0.44,2023-07-13,0,0,-,-
