name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
沪深300ETF,510300,3.837,10140,10032,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,563876.14,9660,9896,9335,8356,11952,718.71
豆粕ETF,159985,2.357,10099,10000,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,30199.22,10782,11726,14451,23063,10000,5.06
证券ETF,512880,1.023,10251,10019,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,213546.04,10929,11772,11036,8297,13918,329.09
酒ETF,512690,0.801,9988,10042,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,91380.73,9616,9424,9547,11392,10000,126.68
纳指ETF,513100,1.105,10128,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,53716.18,9684,13830,12077,11763,20631,85.5
科创50ETF,588000,0.922,10110,9997,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,426003.47,9248,9192,8420,10000,10000,671.92
医疗ETF,512170,0.399,10076,9997,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,81454.28,9344,7854,7901,5453,10000,226.83
黄金ETF,518880,4.45,10004,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,63751.41,10004,11164,11717,10833,16850,104.07
中概互联网ETF,513050,1.049,10125,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,109543.35,9813,10077,9695,4856,7713,345.76
房地产ETF,512200,0.672,10467,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,37630.35,10090,9333,9168,6935,8936,44.15
恒生科技指数ETF,513180,0.571,10178,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,304941.31,9811,10401,10196,10000,10000,185.95
上证50ETF,510050,2.596,10129,10001,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,271917.92,9785,9800,9423,8096,10910,576.21
纳指ETF,159941,0.834,10146,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,66888.18,9686,13900,12035,12426,19848,170.26
消费ETF,159928,0.929,10000,10032,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,15171.26,9538,8898,8602,7881,17941,108.93
光伏ETF,515790,1.04,10146,10007,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,60581.0,8973,7569,6057,10000,10000,164.95
半导体ETF,512480,0.782,10051,10011,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,124051.44,8937,9490,8418,7211,10000,247.29
创业板ETF,159915,2.01,10095,10006,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,203852.63,9441,8820,7833,7725,14095,390.03
新能源ETF,516160,0.76,10066,10030,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,20656.66,9069,7700,6056,10000,10000,64.43
游戏ETF,159869,1.136,10243,9998,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,48560.29,9668,14889,14182,10000,10000,80.38
医药ETF,512010,0.415,10147,10009,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,69365.75,9410,8682,8664,5825,9379,185.87
