name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
黄金ETF,518880,4.597,10110,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,60607.09,10083,11533,12120,11585,16814,104.07
纳指ETF,513100,1.086,9873,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,44532.14,9671,13592,13228,11713,20893,85.5
豆粕ETF,159985,2.242,10022,10002,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,6035.45,9960,11154,12922,19615,10000,5.06
创新药ETF,159992,0.815,9796,9984,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,31182.7,9927,8698,8801,6001,10000,77.31
医疗ETF,512170,0.397,9851,10023,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,50432.6,9683,7815,7815,5444,10000,226.83
通信ETF,515880,1.017,9723,9981,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,11883.75,9751,12357,11951,8798,10000,32.82
煤炭ETF,515220,2.216,9951,9998,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,10088.06,9515,10409,8989,20175,10000,38.25
科创50ETF,588000,0.904,9923,10013,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,249072.95,9858,9013,9104,10000,10000,671.92
沪深300ETF,510300,3.582,9950,10011,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,457068.87,9439,9239,9484,7764,12167,718.71
半导体ETF,512480,0.806,9805,10020,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,108166.04,9938,9782,10113,7883,10000,247.29
酒ETF,512690,0.711,9958,9987,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,51510.95,8821,8365,9582,10128,10000,126.68
恒生科技指数ETF,513180,0.509,9980,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,170249.46,9255,9271,11464,10000,10000,185.95
医药ETF,512010,0.408,9831,10025,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,60767.59,9691,8536,8608,5879,11117,185.87
光伏ETF,515790,0.946,10011,9967,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,32524.63,9633,6885,6123,10000,10000,164.95
恒生医疗ETF,513060,0.456,9935,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,106063.15,9480,7613,9500,10000,10000,98.11
军工ETF,512660,0.937,9863,10006,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,22814.54,9296,8708,8162,8404,15137,103.31
芯片ETF,159995,0.937,9832,10005,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,47113.68,9894,9370,9513,8071,10000,249.82
标普500ETF,513500,1.467,9879,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,18316.46,9588,11689,11708,13264,16465,71.88
中概互联网ETF,513050,0.977,9909,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,51134.73,9588,9385,10539,4659,8452,345.76
上证50ETF,510050,2.46,9943,9992,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,211673.02,9429,9287,9757,7521,10671,576.21
消费ETF,159928,0.844,9929,9974,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,12830.66,9046,8084,8595,7506,17277,108.93
日经ETF,513520,1.16,9949,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,3368.89,9355,11306,11717,10479,10000,4.36
房地产ETF,512200,0.571,10053,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,13584.6,9092,7931,8122,6166,8731,44.15
新能源ETF,516160,0.686,10133,10007,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,18579.51,9541,6950,6169,10000,10000,64.43
创业板ETF,159915,1.85,9909,10008,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,121510.78,9477,8118,7856,7115,15559,390.03
汽车ETF,516110,1.03,9838,9983,行业，汽车,0.60%,国泰基金,2021-05-07,800汽车指数,11907.66,9671,10586,10310,10000,10000,18.53
芯片ETF,512760,0.903,9805,9991,行业，半导体，芯片,0.60%,国泰基金,2019-06-12,中华半导体人民币指数,31794.59,9890,9668,9912,7893,10000,195.06
恒生互联网ETF,513330,0.377,9947,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,180951.35,9173,8143,9642,10000,10000,289.87
纳指ETF,159941,0.82,9891,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,50484.15,9681,13667,13183,12299,20138,170.26
旅游ETF,159766,0.722,9945,9998,主题，旅游,0.60%,富国基金,2021-07-23,中证旅游指数,11517.86,8454,6395,7705,10000,10000,29.51
游戏ETF,159869,0.979,9683,9993,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,21949.08,9523,12831,14168,10000,10000,80.38
红利ETF,510880,2.98,9923,10003,策略，红利,0.60%,华泰柏瑞基金,2007-01-18,红利指数,21864.44,9588,10927,10573,12464,14348,159.31
恒生ETF,159920,1.04,9924,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,41414.11,9603,9269,10766,7855,7536,159.88
证券ETF,512880,0.938,10032,10009,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,87590.47,9812,10794,11207,7614,14633,329.09
港股创新药ETF,513120,0.796,9950,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,75603.05,9684,8114,9827,10000,10000,24.84
工业母机ETF,159667,0.901,9890,10013,行业，机床,0.60%,国泰基金,2022-10-26,中证机床指数,3878.88,9657,9934,10000,10000,10000,5.75
有色金属ETF,512400,0.95,10053,9992,行业，资源，有色金属,0.60%,南方基金,2017-09-01,有色金属指数,7873.06,9295,8937,8644,11772,16934,39.87
银行ETF,512800,1.103,10009,10018,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,14127.45,9796,10232,10921,9955,11586,77.45
能源化工ETF,159981,1.585,9981,10000,商品，化工,0.60%,建信基金,2020-01-17,易盛能化A,3518.97,9183,10483,10681,18073,10000,4.28
德国ETF,513030,1.13,9965,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,969.45,9425,10939,12459,10581,10939,4.29
上证指数ETF,510210,0.798,9913,9999,宽基，综合,0.60%,富国基金,2011-03-25,上证指数,31501.93,9523,10117,10243,9834,14618,44.24
钢铁ETF,515210,1.23,10024,10003,行业，钢铁,0.60%,国泰基金,2020-03-02,中证钢铁指数,5146.69,9318,9594,9456,10985,10000,15.49
