name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.118,10145,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,41827.12,10304,13992,13618,14242,21475,62.11
沪深300ETF,510300,3.954,10162,10029,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,178111.18,10199,10198,9213,8460,12104,670.98
通信ETF,515880,1.262,10378,10010,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,27101.12,10570,15334,14164,9279,10000,19.35
科创50ETF,588000,1.039,10087,9988,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,220944.93,9585,10359,9454,10000,10000,560.59
酒ETF,512690,0.799,10390,10020,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,56166.37,10152,9400,9184,11821,10000,122.16
光伏ETF,515790,1.236,10065,10003,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,71554.83,10748,8996,7241,10000,10000,167.47
豆粕ETF,159985,2.035,9927,10000,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,7860.66,11369,10124,13189,20350,10000,5.53
医疗ETF,512170,0.424,10217,9972,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,46277.26,9747,8346,7531,5644,10000,190.7
创业板ETF,159915,2.182,10201,10007,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,107350.16,10336,9574,8188,7787,14150,336.25
创业板50ETF,159949,0.952,10193,10007,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,45509.86,10473,9252,7855,8351,16054,175.46
游戏ETF,159869,1.31,10234,10008,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,63883.98,8360,17169,16838,10000,10000,14.37
中概互联网ETF,513050,1.057,10282,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,103188.42,10115,10154,9488,5189,6927,384.27
人工智能ETF,159819,0.91,10202,10014,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,24003.73,9671,13522,12534,10000,10000,25.32
半导体ETF,512480,0.919,10200,10000,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,143853.14,9756,11153,9946,6949,10000,194.83
军工ETF,512660,1.099,10064,10022,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,22031.64,10567,10214,9548,10608,15435,109.42
电力ETF,159611,0.948,10042,10004,行业，电力,0.60%,广发基金,2022-01-07,电力指数,19379.3,10293,10985,9783,10000,10000,20.28
标普500ETF,513500,1.516,10066,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,16035.15,10306,12080,12457,14521,17425,61.88
煤炭ETF,515220,2.131,10052,10000,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,14220.94,10550,10009,9198,19879,10000,38.64
新能源车ETF,515030,1.554,10071,10002,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,23634.12,10402,9261,6762,12907,10000,116.54
恒生科技指数ETF,513180,0.571,10363,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,190975.4,10477,10401,9727,10000,10000,196.92
黄金ETF,518880,4.408,10085,9988,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,53091.32,10046,11059,12090,11191,16540,101.12
基建50ETF,516970,1.223,10166,9994,主题，基建,0.60%,广发基金,2021-07-05,基建工程指数,14351.11,10107,11462,10141,10000,10000,59.37
恒生互联网ETF,513330,0.443,10448,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,200330.31,10184,9568,8931,10000,10000,294.43
5GETF,515050,1.077,10306,10007,主题，新兴产业，5G,0.60%,华夏基金,2019-10-16,5G通信指数,8441.16,10590,13633,12295,7238,10000,89.74
汽车ETF,516110,1.096,10037,10064,行业，汽车,0.60%,国泰基金,2021-05-07,800汽车指数,18103.0,10949,11264,9233,10000,10000,9.78
证券ETF,512880,0.903,10157,9996,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,71388.36,10169,10391,9741,6684,12219,321.48
恒生科技ETF,513130,0.57,10383,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,132542.97,10459,10420,9694,10000,10000,112.17
德国ETF,513030,1.256,10154,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,2449.35,10145,12159,14371,11838,11544,3.68
智能汽车ETF,515250,0.943,10086,10028,主题，智能汽车,0.60%,富国基金,2021-01-08,CS智汽车指数,12883.04,10525,12121,10228,10000,10000,5.46
