name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.118,9833,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,61365.24,10164,13992,12619,14260,21311,85.5
豆粕ETF,159985,2.153,9885,9982,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,11547.24,11326,10711,13828,21005,10000,5.06
酒ETF,512690,0.847,10083,10015,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,92810.61,11086,9965,10254,13193,10000,126.68
证券ETF,512880,1.054,10354,10015,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,295387.73,11991,12129,12101,8466,14762,329.09
沪深300ETF,510300,4.073,10089,9995,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,484145.32,10492,10505,9928,8962,12895,718.71
科创50ETF,588000,1.015,10030,10003,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,254876.13,9648,10120,8834,10000,10000,671.92
医疗ETF,512170,0.429,10190,10004,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,70632.61,10142,8445,8282,5743,10000,226.83
黄金ETF,518880,4.406,9957,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,46131.59,10131,11054,11678,10451,16539,104.07
通信ETF,515880,1.19,9917,10005,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,19236.0,9084,14459,12949,9437,10000,32.82
房地产ETF,512200,0.718,10184,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,44626.02,11713,9972,10084,7590,9782,44.15
光伏ETF,515790,1.174,10182,9996,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,63302.75,9445,8544,6774,10000,10000,164.95
恒生科技指数ETF,513180,0.605,10151,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,304170.42,11308,11020,11183,10000,10000,185.95
半导体ETF,512480,0.89,10023,10011,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,132685.74,9955,10801,9560,7565,10000,247.29
煤炭ETF,515220,2.104,10000,9987,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,11371.36,10194,9883,9151,20362,10000,38.25
上证50ETF,510050,2.723,10093,9996,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,242717.0,10712,10279,9970,8613,11845,576.21
消费ETF,159928,0.988,10061,10013,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,31745.85,10670,9464,9286,8895,18443,108.93
中概互联网ETF,513050,1.095,10055,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,168086.15,10961,10519,10852,5601,7547,345.76
标普500ETF,513500,1.523,9909,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,24208.25,10133,12135,11662,14274,17180,71.88
医药ETF,512010,0.434,10140,9984,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,88651.12,10212,9079,9004,5775,9623,185.87
军工ETF,512660,1.072,9991,10020,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,34313.17,9537,9963,9131,9935,15929,103.31
创业板ETF,159915,2.187,10106,10001,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,127319.08,10106,9596,8395,8076,15188,390.03
创业板50ETF,159949,0.956,10116,10003,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,60250.16,10203,9291,8095,8498,17350,175.15
养殖ETF,159865,0.72,10070,10001,行业，畜牧养殖,0.60%,国泰基金,2021-03-08,中证畜牧指数,17544.81,10435,9195,8491,10000,10000,57.95
新能源车ETF,515030,1.537,10046,9998,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,24177.26,9987,9160,6780,14075,10000,116.5
纳指ETF,159941,0.843,9837,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,70227.1,10181,14050,12601,14293,20611,170.26
电力ETF,159611,0.935,10065,9980,行业，电力,0.60%,广发基金,2022-01-07,电力指数,16038.04,9947,10834,10747,10000,10000,36.52
德国ETF,513030,1.234,9920,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,2928.45,9944,11946,13240,11311,10920,4.29
游戏ETF,159869,1.194,9892,9984,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,55983.95,8128,15649,15711,10000,10000,80.38
