name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.209,10058,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,50313.34,10413,15131,14816,14048,25866,92.22
黄金ETF,518880,4.589,10028,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,59684.56,10037,11513,11722,11957,16621,120.91
游戏ETF,159869,1.157,10194,10012,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,46065.63,10471,15164,15345,10000,10000,60.62
煤炭ETF,515220,2.353,9949,9997,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,9858.53,10462,11052,10403,19034,10000,26.93
酒ETF,512690,0.665,10045,10012,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,46953.53,8950,7824,7706,7196,10000,134.54
半导体ETF,512480,0.808,10100,9992,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,71884.62,9309,9806,9255,7814,10000,268.12
标普500ETF,513500,1.601,10050,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,17703.85,10396,12757,12469,14013,19608,75.86
港股创新药ETF,513120,0.779,9924,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,133195.1,8733,7941,8166,10000,10000,40.66
科创50ETF,588000,0.892,10068,10005,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,226345.45,9571,8893,8745,6358,10000,946.73
豆粕ETF,159985,2.218,10009,9987,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,5983.08,9598,11035,11576,19039,10000,9.25
德国ETF,513030,1.274,10000,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,3121.04,10460,12333,12274,11146,13728,5.06
恒生医疗ETF,513060,0.446,9911,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,104183.07,8814,7446,7471,10000,10000,131.11
沪深300ETF,510300,3.4,10006,10002,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,293794.11,9356,8769,8597,7016,11556,1200.4
恒生科技指数ETF,513180,0.502,9980,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,206560.06,9194,9144,9061,10000,10000,215.86
医疗ETF,512170,0.386,9897,9979,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,46852.69,9257,7598,7735,5174,10000,270.03
证券ETF,512880,0.918,9978,9999,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,79310.25,9377,10564,10280,7826,12372,316.75
