name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.128,9834,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,59159.97,10301,14118,13178,14653,21609,85.5
豆粕ETF,159985,2.103,9915,10000,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,9538.55,11063,10463,13983,20699,10000,5.06
沪深300ETF,510300,3.89,10005,10013,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,220023.04,9868,10033,9123,8601,11854,718.71
酒ETF,512690,0.795,10232,10014,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,64063.22,9937,9353,9159,12914,10000,126.68
科创50ETF,588000,1.0,9930,10002,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,222190.53,9083,9970,8865,10000,10000,671.92
通信ETF,515880,1.195,9975,10013,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,17504.37,8697,14520,12526,9484,10000,32.82
医疗ETF,512170,0.419,10121,9993,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,43772.58,9566,8248,7429,5891,10000,226.83
光伏ETF,515790,1.163,9906,10012,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,47202.88,9548,8464,6738,10000,10000,164.95
创业板ETF,159915,2.11,10033,10001,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,122685.36,9548,9258,7873,8081,13746,390.03
创业板50ETF,159949,0.914,10022,10004,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,46284.99,9501,8882,7529,8623,15518,175.15
半导体ETF,512480,0.883,9955,10009,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,135390.91,9364,10716,9444,7602,10000,247.29
军工ETF,512660,1.067,9972,10012,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,21238.01,9674,9916,8753,9700,14986,103.31
煤炭ETF,515220,2.091,9891,9984,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,9250.19,10372,9822,8765,19697,10000,38.25
黄金ETF,518880,4.453,9962,10022,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,61039.51,10181,11172,12274,11345,16772,104.07
中概互联网ETF,513050,1.029,10059,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,86293.96,9837,9885,9171,5436,6748,345.76
标普500ETF,513500,1.536,9968,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,19884.96,10330,12239,12200,14649,17435,71.88
电力ETF,159611,0.921,10011,10017,行业，电力,0.60%,广发基金,2022-01-07,电力指数,13664.91,10066,10672,9746,10000,10000,36.52
游戏ETF,159869,1.234,10008,10007,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,48384.27,7323,16173,15329,10000,10000,80.38
人工智能ETF,159819,0.863,9931,10008,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,20591.25,8362,12823,11507,10000,10000,38.84
恒生科技指数ETF,513180,0.554,10036,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,161739.75,10054,10091,9358,10000,10000,185.95
纳指ETF,159941,0.851,9838,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,62332.06,10315,14183,13297,14826,20756,170.26
德国ETF,513030,1.268,9992,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,2099.86,10185,12275,13679,11687,11332,4.29
