name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
豆粕ETF,159985,2.368,10013,10004,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,26239.81,10887,11781,14360,22726,10000,5.06
沪深300ETF,510300,3.83,9864,9998,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,330798.95,9355,9878,9463,8289,12465,718.71
酒ETF,512690,0.822,9833,9983,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,75260.71,9705,9671,10275,11564,10000,126.68
科创50ETF,588000,0.942,9622,9992,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,461147.05,9226,9392,8666,10000,10000,671.92
纳指ETF,513100,1.134,9921,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,28466.45,10053,14193,13155,11700,21125,85.5
证券ETF,512880,0.959,9948,10006,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,103778.97,9022,11036,10301,7697,13526,329.09
黄金ETF,518880,4.504,9998,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,50233.26,10234,11300,11903,11080,17106,104.07
医疗ETF,512170,0.394,9825,9996,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,45391.77,9227,7756,7992,5422,10000,226.83
恒生科技指数ETF,513180,0.566,9826,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,160122.25,9309,10310,10481,10000,10000,185.95
中概互联网ETF,513050,1.05,9850,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,63841.77,9545,10086,10038,5140,8178,345.76
半导体ETF,512480,0.838,9621,9994,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,160251.62,9469,10170,8991,7706,10000,247.29
煤炭ETF,515220,2.252,10013,10006,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,24019.38,10744,10578,8240,21213,10000,38.25
房地产ETF,512200,0.65,9893,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,32025.55,9142,9028,8420,6743,8820,44.15
能源化工ETF,159981,1.666,9823,10000,商品，化工,0.60%,建信基金,2020-01-17,易盛能化A,6865.33,10571,11019,10875,18889,10000,4.28
纳指ETF,159941,0.857,9930,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,39433.6,10082,14283,13205,12139,20188,170.26
上证50ETF,510050,2.611,9901,9996,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,166438.81,9582,9857,9581,8108,11441,576.21
消费ETF,159928,0.939,9884,10010,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,18119.51,9514,8994,9012,7909,19066,108.93
光伏ETF,515790,1.022,9696,9992,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,44190.53,8654,7438,6047,10000,10000,164.95
恒生医疗ETF,513060,0.464,9915,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,70639.0,9116,7746,8975,10000,10000,98.11
游戏ETF,159869,1.126,9895,10015,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,40340.73,9207,14758,14075,10000,10000,80.38
芯片ETF,159995,0.979,9617,10006,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,69094.33,9351,9790,8498,7876,10000,249.82
创新药ETF,159992,0.772,9860,10012,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,21236.22,9312,8239,8419,5418,10000,77.31
通信ETF,515880,1.078,9747,10005,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,13343.4,8764,13098,11456,8603,10000,32.82
新能源ETF,516160,0.748,9752,10022,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,16935.12,8657,7579,6207,10000,10000,64.43
创业板ETF,159915,2.003,9776,9987,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,105419.58,9088,8789,8116,7593,14782,390.03
创业板50ETF,159949,0.868,9775,10001,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,47647.28,8976,8435,7827,8044,16565,175.15
医药ETF,512010,0.405,9830,9985,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,46343.59,9397,8473,8728,5678,9759,185.87
银行ETF,512800,1.117,9964,10016,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,21049.82,9629,10362,10588,10478,12128,77.45
标普500ETF,513500,1.535,9916,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,11080.1,10059,12231,11890,13250,16813,71.88
军工ETF,512660,1.038,9858,9994,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,28223.73,9692,9647,8782,9137,14298,103.31
恒生ETF,159920,1.097,9928,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,40151.11,9523,9777,10055,8072,7693,159.88
人工智能ETF,159819,0.782,9726,9978,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,23562.6,8728,11620,11333,10000,10000,38.84
芯片ETF,512760,0.945,9613,9997,行业，半导体，芯片,0.60%,国泰基金,2019-06-12,中华半导体人民币指数,46555.31,9375,10118,8824,7895,10000,195.06
传媒ETF,512980,0.785,9874,10024,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,16381.73,9334,13105,13171,7636,10739,50.19
恒生互联网ETF,513330,0.429,9862,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,161546.61,9226,9266,9346,10000,10000,289.87
电力ETF,159611,0.875,9865,9990,行业，电力,0.60%,广发基金,2022-01-07,电力指数,10558.76,9398,10139,9115,10000,10000,36.52
十年国债ETF,511260,122.76,9991,10000,债券，国债，利率债,0.40%,国泰基金,2017-08-24,10年国债指数,29806.89,10004,10287,10229,11131,12013,5.88
日经ETF,513520,1.231,9880,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,2418.83,10024,11998,12116,11242,10000,4.36
恒生科技ETF,513130,0.559,9842,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,153825.85,9209,10219,10352,10000,10000,91.5
券商ETF,512000,0.919,9946,10007,行业，金融，证券,0.60%,华宝基金,2016-09-14,证券公司指数,59240.86,8992,11046,10314,7723,13595,238.4
中证1000ETF,512100,2.448,9831,9998,宽基，中小盘,0.60%,南方基金,2016-11-04,中证1000指数,128350.83,9315,9765,8850,9039,14964,98.15
创业板成长ETF,159967,0.454,9784,10007,策略，动量，成长,0.60%,华夏基金,2019-07-15,创成长指数,7695.78,8972,8064,7050,8381,10000,36.53
新能源车ETF,515030,1.356,9776,9994,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,18228.9,8754,8081,6770,12475,10000,116.5
上证指数ETF,510210,0.834,9870,9994,宽基，综合,0.60%,富国基金,2011-03-25,上证指数,22408.51,9529,10573,10054,10216,14133,44.24
中概互联网ETF,159607,0.793,9814,10000,跨境，中概股,0.60%,嘉实基金,2021-12-02,中国互联网30人民币指数,41150.81,9329,9839,10089,10000,10000,19.71
科创芯片ETF,588200,1.136,9514,9981,行业，半导体，芯片，科创板,0.60%,嘉实基金,2022-10-26,科创芯片指数,105501.65,9451,11051,10000,10000,10000,63.12
钢铁ETF,515210,1.294,9818,9984,行业，钢铁,0.60%,国泰基金,2020-03-02,中证钢铁指数,11577.21,9473,10094,9094,11605,10000,15.49
生物医药ETF,512290,1.041,9858,10007,行业，医药，生物科技,0.60%,国泰基金,2019-05-20,CS生医指数,11339.95,9320,8610,9029,4913,10000,55.69
有色金属ETF,512400,1.025,9837,10005,行业，资源，有色金属,0.60%,南方基金,2017-09-01,有色金属指数,15616.29,9430,9643,8443,12246,15941,39.87
国债ETF,511010,131.722,9988,10000,债券，国债，利率债,0.40%,国泰基金,2013-03-25,5年国债指数,42884.17,9984,10203,10157,10932,11633,12.94
旅游ETF,159766,0.85,9942,9998,主题，旅游,0.60%,富国基金,2021-07-23,中证旅游指数,17109.22,9062,7529,8910,10000,10000,29.51
香港证券ETF,513090,1.142,9887,10163,跨境，香港,0.20%,易方达基金,2020-03-26,香港证券港元指数,60954.65,9232,10623,10673,9180,10000,15.32
德国ETF,513030,1.207,9942,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,2169.89,9750,11684,13638,10815,11259,4.29
电池ETF,159755,0.718,9769,10003,主题，新兴产业，新能源车，电池,0.60%,广发基金,2021-06-24,新能电池指数,19301.2,8692,8104,6780,10000,10000,57.06
工业母机ETF,159667,0.94,9741,9945,行业，机床,0.60%,国泰基金,2022-10-26,中证机床指数,4852.21,9428,10364,10000,10000,10000,5.75
有色ETF,159980,1.591,9956,9988,商品，有色金属,0.70%,大成基金,2019-12-24,上期有色金属指数,6211.15,10095,9956,11397,14786,10000,2.91
养殖ETF,159865,0.665,9896,9995,行业，畜牧养殖,0.60%,国泰基金,2021-03-08,中证畜牧指数,12943.13,9288,8493,7497,10000,10000,57.95
纳斯达克ETF,513300,1.41,9895,10000,跨境，美国,0.80%,华夏基金,2020-11-05,纳斯达克100指数,21178.33,10028,14030,13227,10000,10000,19.96
家电ETF,159996,1.116,9859,9983,行业，家电,0.60%,国泰基金,2020-03-16,家用电器指数,9836.69,9646,11093,10063,9000,10000,30.31
教育ETF,513360,0.566,9930,10000,跨境，教育,0.65%,博时基金,2021-06-17,中国教育人民币指数,7203.89,9465,10740,13102,10000,10000,3.66
中证500ETF,510500,5.809,9861,9998,宽基，中小盘,0.60%,南方基金,2013-03-15,中证500指数,169537.39,9308,9868,9246,9136,13062,483.95
红利ETF,510880,3.033,9974,9993,策略，红利,0.60%,华泰柏瑞基金,2007-01-18,红利指数,21461.05,9860,11122,10331,12525,14337,159.31
中概互联ETF,159605,0.8,9804,10000,跨境，中概股,0.60%,广发基金,2021-12-02,中国互联网30人民币指数,103391.5,9423,9950,10243,10000,10000,60.64
科创板50ETF,588080,0.921,9624,9989,宽基，中小盘，科创板,0.48%,易方达基金,2020-11-16,科创50指数,101157.47,9210,9331,8616,10000,10000,236.83
软件ETF,515230,0.853,9827,9974,主题，新兴产业，软件,0.60%,国泰基金,2021-03-02,软件指数,6331.43,8749,10866,11480,10000,10000,14.29
