name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.207,10008,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,52343.92,10432,15106,15069,14041,27507,92.22
游戏ETF,159869,0.99,9584,9986,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,46369.28,9278,12975,13235,10000,10000,60.62
黄金ETF,518880,4.634,10015,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,83396.09,10300,11626,11738,12093,16562,120.91
日经ETF,513520,1.326,10161,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,12126.77,10798,12924,12812,10772,10000,5.05
煤炭ETF,515220,2.406,10097,10011,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,10409.59,10411,11301,11268,19628,10000,26.93
沪深300ETF,510300,3.415,10026,9996,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,451674.87,9473,8808,8914,7034,11937,1200.4
标普500ETF,513500,1.6,10019,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,20641.6,10423,12749,12638,14122,20579,75.86
酒ETF,512690,0.672,10090,10013,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,35673.85,8996,7906,7841,7339,10000,134.54
科创50ETF,588000,0.883,9944,10012,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,234114.52,9746,8804,9179,6339,10000,946.73
港股创新药ETF,513120,0.753,10080,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,117157.34,8635,7676,7877,10000,10000,40.66
恒生医疗ETF,513060,0.434,10046,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,100773.61,8663,7245,7394,10000,10000,131.11
德国ETF,513030,1.287,10078,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,3635.43,10515,12459,12435,11399,13794,5.06
半导体ETF,512480,0.79,9937,10005,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,77185.92,9472,9587,9789,7582,10000,268.12
豆粕ETF,159985,2.196,10064,9993,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,5437.89,9661,10925,11361,18224,10000,9.25
恒生科技指数ETF,513180,0.481,10084,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,235976.03,8826,8761,8730,10000,10000,215.86
医疗ETF,512170,0.384,10079,10014,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,43888.81,9298,7559,7805,5077,10000,270.03
光伏ETF,515790,0.834,10000,9983,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,54176.02,9308,6070,6661,7500,10000,136.18
恒生互联网ETF,513330,0.335,10152,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,262225.46,8524,7235,7251,10000,10000,289.22
