fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,485659,,39.19,-0.06,0.807,7024.60,2023-08-02,15:14:18,-0.49,0.8059,21:35:01,0.15,0.8058,2023-08-02,中国A50互联互通,-0.84,2023-08-02,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,198254,,15.92,0.02,0.803,2712.11,2023-08-02,15:14:45,-0.62,0.8042,21:35:01,-0.15,0.8042,2023-08-02,中国A50互联互通,-0.84,2023-08-02,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,231907,,20.11,0.09,0.867,188.25,2023-08-02,15:14:48,-0.12,0.8664,21:35:01,0.07,0.8664,2023-08-02,科创创业50,-0.11,2023-08-02,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,62322,,5.06,-0.02,0.812,313.17,2023-08-02,15:14:21,-0.25,0.8131,21:35:01,-0.14,0.8131,2023-08-02,500质量,-0.29,2023-08-02,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,34721,,2.35,0.01,0.677,1155.53,2023-08-02,15:14:30,-0.59,0.6763,21:35:01,0.09,0.6764,2023-08-02,CS稀金属,-0.88,2023-08-02,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,42190,,2.84,0.08,0.672,1067.73,2023-08-02,15:14:24,-0.59,0.6705,21:35:01,0.22,0.6705,2023-08-02,光伏产业,-0.57,2023-08-02,0,0,-,-
159610,500增强,000905,0.60,0.50,0.10,100.0,景顺长城,http://www.igwfmc.com/main/jjcp/product/159610/detail.html,Y,,,61857,,5.17,0.02,0.836,2183.30,2023-08-02,15:14:27,-0.12,0.8364,21:35:01,-0.13,0.8371,2023-08-02,中证500,-0.35,2023-08-02,0,0,-,-
159611,电力ETF,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159611&fromSearch=1,Y,,,308556,,28.66,-0.52,0.929,9863.17,2023-08-02,15:14:42,-0.85,0.9315,21:35:01,-0.28,0.9316,2023-08-02,电力指数,-0.76,2023-08-02,0,0,-,-
159613,嘉实信安,399994,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159613/fundManager.shtml,Y,,,10959,,0.99,0.00,0.904,593.40,2023-08-02,15:14:45,-0.22,0.9062,21:35:01,-0.24,0.9062,2023-08-02,信息安全,-0.15,2023-08-02,0,0,-,-
159616,农牧ETF,-,0.60,0.50,0.10,100.0,建信基金,https://www.ccbfund.cn/fund_info/info.jspx?fundCode=159616,Y,,,11856,,0.95,0.00,0.801,714.43,2023-08-02,15:14:51,-1.11,0.8001,21:35:01,0.07,0.8004,2023-08-02,农牧主题,-1.20,2023-08-02,0,0,-,-
159617,500价值,-,0.60,0.50,0.10,100.0,华夏基金,http://www.chinaamc.com/fund/159617/index.shtml,Y,,,4542,,0.51,0.00,1.118,153.93,2023-08-02,15:14:36,-0.09,1.1157,21:35:01,0.21,1.1157,2023-08-02,500价值稳健,-0.41,2023-08-02,0,0,-,-
159618,光伏华安,-,0.60,0.50,0.10,100.0,华安基金,https://www.huaan.com.cn/funds/159618/index.shtml,Y,,,25013,,2.32,0.03,0.926,295.13,2023-08-02,15:14:30,-0.43,0.9241,21:35:01,0.21,0.9241,2023-08-02,光伏产业,-0.57,2023-08-02,0,0,-,-
159619,基建ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159619,Y,,,34498,,3.64,0.02,1.056,4483.69,2023-08-02,15:14:54,-0.09,1.0526,21:35:01,0.15,1.0544,2023-08-02,中证基建,-0.41,2023-08-02,0,0,-,-
159620,500创新,-,0.60,0.50,0.10,100.0,华夏基金,https://www.chinaamc.com/fund/159620/index.shtml,Y,,,2814,,0.26,-0.01,0.927,30.90,2023-08-02,15:14:33,-0.22,0.9288,21:35:01,-0.16,0.9285,2023-08-02,500成长创新,-0.25,2023-08-02,0,0,-,-
159623,成渝ETF,-,0.45,0.40,0.05,100.0,博时基金,https://www.bosera.com/fund/159623.html,Y,,,391827,,34.99,0.02,0.893,830.63,2023-08-02,15:14:54,-0.56,0.8933,21:35:01,-0.03,0.8933,2023-08-02,成渝经济圈,-0.54,2023-08-02,0,0,-,-
159625,绿色电力,399438,0.60,0.50,0.10,40.0,嘉实基金,https://www.jsfund.cn/main/fund/159625/fundManager.shtml,Y,,,47131,,5.15,0.07,1.092,2948.74,2023-08-02,15:14:42,-0.91,1.0941,21:35:01,-0.21,1.0943,2023-08-02,绿色电力,-0.75,2023-08-02,0,0,-,-
159627,中证100,000903,0.60,0.50,0.10,200.0,华夏基金,https://www.chinaamc.com/fund/159627/index.shtml,Y,,,3512,,0.37,0.00,1.052,347.85,2023-08-02,15:14:57,-0.85,1.0543,21:35:01,-0.22,1.0543,2023-08-02,中证100,-0.69,2023-08-02,0,0,-,-
159628,国证2000,399303,0.60,0.50,0.10,300.0,万家基金,https://www.wjasset.com/products/etf/159628/index.html,Y,,,78528,,7.99,0.00,1.018,8540.66,2023-08-02,15:14:57,0.20,1.0184,21:35:01,-0.07,1.0187,2023-08-02,国证2000,-0.10,2023-08-02,0,0,-,-
