name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.106,9955,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,41872.52,10543,13842,13504,14446,22147,62.11
通信ETF,515880,1.273,9961,10002,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,22606.18,11316,15468,13989,10008,10000,19.35
沪深300ETF,510300,3.868,9972,10002,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,128581.09,10158,9976,8825,8450,12326,670.98
科创50ETF,588000,1.037,9895,10000,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,235494.94,9719,10339,9017,10000,10000,560.59
医疗ETF,512170,0.414,9952,10017,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,51625.34,9517,8150,6946,6213,10000,190.7
游戏ETF,159869,1.332,9859,9992,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,80553.62,8845,17457,17011,10000,10000,14.37
光伏ETF,515790,1.19,9810,9997,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,59471.49,10411,8661,6955,10000,10000,167.47
豆粕ETF,159985,2.006,9945,10000,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,7409.24,11289,9980,13382,19783,10000,5.53
酒ETF,512690,0.764,9961,10013,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,59524.28,10026,8988,8604,12685,10000,122.16
半导体ETF,512480,0.896,9835,9998,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,132373.39,9782,10874,8996,7600,10000,194.83
创业板ETF,159915,2.118,9911,10007,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,105933.17,10057,9294,7772,8645,14467,336.25
中概互联网ETF,513050,1.005,10040,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,87118.84,9980,9654,8641,5287,6768,384.27
标普500ETF,513500,1.502,9934,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,18626.96,10482,11968,12413,14401,17650,61.88
人工智能ETF,159819,0.907,9869,10006,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,25268.01,10202,13477,11795,10000,10000,25.32
创业板50ETF,159949,0.918,9892,9997,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,46041.73,10077,8921,7433,9339,16190,175.46
军工ETF,512660,1.101,9901,10008,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,33853.94,10526,10232,9315,12099,15751,109.42
电力ETF,159611,0.944,10085,10007,行业，电力,0.60%,广发基金,2022-01-07,电力指数,16297.81,10239,10939,10205,10000,10000,20.28
黄金ETF,518880,4.359,9986,9999,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,35972.75,10005,10936,11702,11171,16265,101.12
新能源车ETF,515030,1.517,9883,10011,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,32718.75,10073,9041,6274,14420,10000,116.54
恒生科技指数ETF,513180,0.535,9926,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,200500.92,10409,9745,8785,10000,10000,196.92
5GETF,515050,1.059,9879,9999,主题，新兴产业，5G,0.60%,华夏基金,2019-10-16,5G通信指数,9036.7,11171,13405,11741,7747,10000,89.74
煤炭ETF,515220,2.137,10085,10007,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,13225.69,10527,10038,8980,19710,10000,38.64
恒生ETF,159920,1.095,9892,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,53482.3,9991,9759,9407,7310,7557,167.13
传媒ETF,512980,0.852,9919,10020,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,18480.91,9191,14224,13922,8632,10610,48.01
创业板成长ETF,159967,0.514,9923,10018,策略，动量，成长,0.60%,华夏基金,2019-07-15,创成长指数,10578.44,9961,9130,7353,10620,10000,37.01
恒生科技ETF,513130,0.532,9870,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,135484.7,10411,9726,8721,10000,10000,112.17
恒生互联网ETF,513330,0.411,9976,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,193897.6,10049,8877,7904,10000,10000,294.43
医药ETF,512010,0.421,9976,10000,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,51427.99,9723,8808,7518,6640,9077,145.47
纳指ETF,159941,0.835,9952,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,43595.28,10556,13917,13666,14654,21006,147.59
恒生医疗ETF,513060,0.486,9918,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,118999.06,9662,8114,7915,10000,10000,79.55
证券ETF,512880,0.89,10056,10006,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,62305.04,10091,10242,9438,6588,12158,321.48
云计算ETF,516510,1.164,9856,9992,主题，TMT，互联网,0.20%,易方达基金,2021-04-07,云计算指数,10751.91,10017,14514,15376,10000,10000,6.37
上证50ETF,510050,2.539,9957,9994,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,86835.91,10063,9585,8552,7628,11314,539.98
软件ETF,515230,0.966,9867,9989,主题，新兴产业，软件,0.60%,国泰基金,2021-03-02,软件指数,12912.92,9689,12306,12578,10000,10000,10.73
德国ETF,513030,1.213,9886,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,2248.17,10100,11742,13879,11368,11211,3.68
基建50ETF,516970,1.223,10025,10013,主题，基建,0.60%,广发基金,2021-07-05,基建工程指数,14923.51,10107,11462,10525,10000,10000,59.37
家电ETF,159996,1.147,9914,10003,行业，家电,0.60%,国泰基金,2020-03-16,家用电器指数,13095.25,10650,11402,10159,10324,10000,29.88
汽车ETF,516110,1.071,9917,9975,行业，汽车,0.60%,国泰基金,2021-05-07,800汽车指数,19990.94,11168,11007,8903,10000,10000,9.78
教育ETF,513360,0.53,9833,10000,跨境，教育,0.65%,博时基金,2021-06-17,中国教育人民币指数,6883.05,9743,10057,13054,10000,10000,4.65
日经ETF,513520,1.239,9912,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,5010.65,9718,12076,12786,11388,10000,0.701
科创芯片ETF,588200,1.253,9866,10006,行业，半导体，芯片，科创板,0.60%,嘉实基金,2022-10-26,科创芯片指数,41769.11,9529,12189,10000,10000,10000,14.89
国防ETF,512670,0.803,9914,10000,行业，军工,0.40%,鹏华基金,2019-08-01,中证国防指数,11068.92,10552,9053,8152,11826,10000,29.56
消费ETF,159928,0.926,10022,10021,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,14617.46,10087,8870,8195,9155,17142,107.59
芯片ETF,159995,1.051,9841,10010,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,57679.02,9850,10510,8282,7768,10000,258.68
游戏ETF,516010,1.319,9873,9998,主题，游戏,0.60%,国泰基金,2021-03-05,动漫游戏指数,20627.19,8846,17242,16781,10000,10000,6.03
新能源ETF,516160,0.85,9838,9994,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,19166.25,10107,8612,6282,10000,10000,40.2
创新药ETF,159992,0.817,9976,10000,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,24965.37,9578,8719,7295,6433,10000,50.12
房地产ETF,512200,0.614,9968,10021,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,13650.65,9808,8528,8187,5864,8286,40.34
工业母机ETF,159667,1.028,9856,9998,行业，机床,0.60%,国泰基金,2022-10-26,中证机床指数,10935.18,11114,11334,10000,10000,10000,4.07
芯片ETF,512760,1.015,9835,10007,行业，半导体，芯片,0.60%,国泰基金,2019-06-12,中华半导体人民币指数,47429.44,9732,10867,8896,7850,10000,161.53
银行ETF,512800,1.065,10000,9996,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,21296.24,9771,9879,9560,9157,12241,65.23
大数据ETF,515400,0.964,9807,9983,主题，新兴产业,0.60%,富国基金,2021-01-20,中证数据指数,9834.65,9757,12992,13151,10000,10000,10.84
养殖ETF,159865,0.695,10116,10014,行业，畜牧养殖,0.60%,国泰基金,2021-03-08,中证畜牧指数,18595.72,10358,8876,7898,10000,10000,34.86
中证1000ETF,512100,2.625,9958,10009,宽基，中小盘,0.60%,南方基金,2016-11-04,中证1000指数,115656.05,10104,10471,9435,10721,14993,98.99
旅游ETF,159766,0.907,10011,9993,主题，旅游,0.60%,富国基金,2021-07-23,中证旅游指数,22994.34,10157,8034,9034,10000,10000,22.99
农业ETF,159825,0.767,10132,10030,行业，农业,0.60%,富国基金,2020-12-29,中证农业指数,10725.7,10478,8939,7461,10000,10000,20.96
H股ETF,510900,0.786,9887,10000,跨境，香港，中概股,0.75%,易方达基金,2012-10-22,恒生中国企业指数,31594.92,10013,9728,9247,6102,7049,98.41
能源化工ETF,159981,1.491,10129,10000,商品，化工,0.60%,建信基金,2020-01-17,易盛能化A,2000.93,10522,9861,9576,17398,10000,4.66
智能汽车ETF,515250,0.929,9810,9992,主题，智能汽车,0.60%,富国基金,2021-01-08,CS智汽车指数,12927.47,11112,11941,9758,10000,10000,5.46
纳斯达克ETF,513300,1.385,9950,10000,跨境，美国,0.80%,华夏基金,2020-11-05,纳斯达克100指数,8205.67,10573,13781,13699,10000,10000,16.81
中证500ETF,510500,6.056,9974,9999,宽基，中小盘,0.60%,南方基金,2013-03-15,中证500指数,104475.68,10048,10287,9481,9994,13132,499.19
中概互联ETF,159605,0.749,9960,10000,跨境，中概股,0.60%,广发基金,2021-12-02,中国互联网30人民币指数,122468.74,10218,9316,8760,10000,10000,60.42
