fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,481239,,37.20,0.06,0.773,6795.88,2023-07-12,15:14:12,-0.13,0.7726,03:05:01,-0.15,0.7742,2023-07-12,中国A50互联互通,-0.12,2023-07-12,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,200054,,15.40,0.00,0.770,800.91,2023-07-12,15:14:15,-0.13,0.7709,03:05:01,-0.31,0.7724,2023-07-12,中国A50互联互通,-0.12,2023-07-12,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,227607,,19.87,0.04,0.873,308.41,2023-07-12,15:14:24,-0.68,0.8716,03:05:01,0.14,0.8718,2023-07-12,科创创业50,-0.87,2023-07-12,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,65422,,5.30,0.00,0.810,365.25,2023-07-12,15:14:33,-0.74,0.8114,03:05:01,-0.23,0.8119,2023-07-12,500质量,-0.79,2023-07-12,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,33441,,2.29,0.01,0.684,1264.50,2023-07-12,15:14:36,-0.29,0.6841,03:05:01,-0.20,0.6854,2023-07-12,CS稀金属,-0.51,2023-07-12,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,37490,,2.67,0.02,0.712,1747.02,2023-07-12,15:14:18,0.71,0.7147,03:05:01,-0.35,0.7145,2023-07-12,光伏产业,1.14,2023-07-12,0,0,-,-
159610,500增强,000905,0.60,0.50,0.10,100.0,景顺长城,http://www.igwfmc.com/main/jjcp/product/159610/detail.html,Y,,,60457,,4.97,0.03,0.822,2310.38,2023-07-12,15:14:27,-0.96,0.8221,03:05:01,0.10,0.8212,2023-07-12,中证500,-1.10,2023-07-12,0,0,-,-
159611,电力ETF,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159611&fromSearch=1,Y,,,379836,,35.86,-0.29,0.944,19747.58,2023-07-12,15:14:57,-0.11,0.9453,03:05:01,-0.14,0.9453,2023-07-12,电力指数,-0.03,2023-07-12,0,0,-,-
159613,嘉实信安,399994,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159613/fundManager.shtml,Y,,,10059,,0.90,0.00,0.894,734.78,2023-07-12,15:15:00,-2.93,0.8904,03:05:01,0.25,0.8918,2023-07-12,信息安全,-3.46,2023-07-12,0,0,-,-
159616,农牧ETF,-,0.60,0.50,0.10,100.0,建信基金,https://www.ccbfund.cn/fund_info/info.jspx?fundCode=159616,Y,,,12956,,1.02,0.00,0.784,571.55,2023-07-12,15:14:21,0.90,0.7832,03:05:01,0.11,0.7831,2023-07-12,农牧主题,0.70,2023-07-12,0,0,-,-
