name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
黄金ETF,518880,4.521,9934,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,84107.73,10192,11342,11777,11300,16597,120.91
纳指ETF,513100,1.127,10062,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,32514.01,10435,14105,13811,12570,21774,92.22
创新药ETF,159992,0.89,9889,10012,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,46823.47,10533,9498,9252,6687,10000,85.4
半导体ETF,512480,0.871,9875,9996,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,125499.03,10753,10570,9954,8121,10000,268.12
医疗ETF,512170,0.422,9883,9988,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,53489.24,10120,8307,8356,5771,10000,270.03
港股创新药ETF,513120,0.917,9892,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,201342.87,11252,9348,9978,10000,10000,40.66
豆粕ETF,159985,2.359,9970,9993,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,9693.16,10333,11736,12772,20603,10000,9.25
证券ETF,512880,0.975,9959,10011,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,139620.53,10296,11220,11538,8193,13105,316.75
酒ETF,512690,0.765,10013,10008,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,42834.99,9833,9000,10508,9921,10000,134.54
恒生科技指数ETF,513180,0.552,10018,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,241290.17,10554,10055,11948,10000,10000,215.86
恒生医疗ETF,513060,0.514,9923,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,183605.68,10844,8581,9625,10000,10000,131.11
沪深300ETF,510300,3.682,10008,9997,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,356418.21,9782,9497,9813,7773,12185,1200.4
科创50ETF,588000,0.937,9936,10000,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,314970.22,10054,9342,8534,10000,10000,946.73
医药ETF,512010,0.441,9910,10010,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,62246.36,10304,9226,9383,6457,11366,205.11
光伏ETF,515790,0.959,10246,10020,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,56309.22,9486,6980,5968,10000,10000,136.18
创业板ETF,159915,1.967,9980,10003,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,143622.77,10072,8631,8324,7459,15549,397.92
中概互联网ETF,513050,1.005,9980,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,64791.52,10060,9654,11020,4566,8481,348.42
消费ETF,159928,0.906,10000,9990,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,13587.91,9945,8678,9721,7861,20337,104.58
通信ETF,515880,1.056,10038,10018,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,18571.54,9454,12831,11986,9271,10000,25.79
恒生互联网ETF,513330,0.396,9975,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,223201.93,10000,8553,9975,10000,10000,289.22
芯片ETF,159995,1.009,9873,9984,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,61122.62,10666,10090,9448,8394,10000,266.56
煤炭ETF,515220,2.23,10324,10019,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,13825.1,9811,10474,9387,20337,10000,26.93
芯片ETF,512760,0.979,9879,10001,行业，半导体，芯片,0.60%,国泰基金,2019-06-12,中华半导体人民币指数,43214.5,10735,10482,9800,8241,10000,180.01
上证50ETF,510050,2.514,10000,10002,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,129134.3,9733,9490,10211,7688,10707,643.34
创业板50ETF,159949,0.846,9976,9994,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,62288.57,10083,8222,7944,7513,17924,180.13
汽车ETF,516110,1.072,10019,10001,行业，汽车,0.60%,国泰基金,2021-05-07,800汽车指数,13269.18,10229,11017,10479,10000,10000,14.91
标普500ETF,513500,1.505,10053,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,11376.7,10231,11992,11604,13833,16657,75.86
恒生科技ETF,513130,0.55,10018,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,172125.14,10618,10055,12035,10000,10000,134.26
游戏ETF,159869,1.128,9852,10004,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,45211.24,10368,14784,15368,10000,10000,60.62
中证1000ETF,512100,2.453,9935,9994,宽基，中小盘,0.60%,南方基金,2016-11-04,中证1000指数,96939.45,10016,9785,9156,9590,16423,121.13
军工ETF,512660,0.974,9969,10000,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,20893.05,9701,9052,8206,9215,15077,97.39
人工智能ETF,159819,0.778,9987,10002,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,23978.64,10013,11560,11275,7703,10000,40.79
新能源车ETF,515030,1.291,10023,10007,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,17200.64,10023,7694,6686,9348,10000,95.71
旅游ETF,159766,0.753,9960,9989,主题，旅游,0.60%,富国基金,2021-07-23,中证旅游指数,6713.9,9205,6670,7390,10000,10000,37.49
日经ETF,513520,1.2,10187,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,4146.79,10093,11696,11673,10517,10000,5.05
恒生ETF,159920,1.056,10009,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,66270.7,10038,9412,10954,7731,7495,156.62
恒生科技30ETF,513010,0.564,10018,10000,跨境，香港，科技,0.25%,易方达基金,2021-05-25,恒生科技指数,38653.77,10602,10162,12077,10000,10000,50.98
红利ETF,510880,2.981,10085,10007,策略，红利,0.60%,华泰柏瑞基金,2007-01-18,红利指数,26184.6,9688,10931,10966,12100,14049,161.7
中概互联ETF,159605,0.761,10013,10000,跨境，中概股,0.60%,广发基金,2021-12-02,中国互联网30人民币指数,91142.13,10326,9465,11798,10000,10000,81.62
创业板成长ETF,159967,0.431,10000,9992,策略，动量，成长,0.60%,华夏基金,2019-07-15,创成长指数,12589.84,9773,7655,7305,7575,10000,42.08
新能源ETF,516160,0.699,10116,10007,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,22409.69,9722,7082,6099,10000,10000,64.58
上证指数ETF,510210,0.813,9988,9997,宽基，综合,0.60%,富国基金,2011-03-25,上证指数,21427.73,9725,10307,10447,10030,14678,61.94
生物医药ETF,512290,1.187,9883,10002,行业，医药，生物科技,0.60%,国泰基金,2019-05-20,CS生医指数,14004.68,10636,9818,9310,6047,10000,53.23
红利低波ETF,512890,0.921,10022,9994,策略，红利,0.60%,华泰柏瑞基金,2019-01-18,红利低波指数,10085.31,9674,11259,11513,13574,10000,26.4
纳指ETF,159941,0.852,10059,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,36456.82,10467,14200,13899,13379,21100,157.21
房地产ETF,512200,0.582,9983,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,24425.47,9448,8083,8805,6424,8061,46.64
银行ETF,512800,1.086,10056,10011,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,18442.99,9662,10074,11231,9864,11093,68.07
恒生医药ETF,159892,0.628,9890,10000,跨境，香港，生物科技,0.65%,华夏基金,2021-10-19,恒生香港上市生物科技指数,48919.3,11155,8971,9968,10000,10000,20.97
科创芯片ETF,588200,1.172,9849,10007,行业，半导体，芯片，科创板,0.60%,嘉实基金,2022-10-26,科创芯片指数,57059.59,10684,11401,10530,10000,10000,74.4
德国ETF,513030,1.164,10184,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,2179.7,10131,11268,11878,11412,11378,5.06
红利低波100ETF,515100,1.733,10041,10021,策略，低波动，红利,0.60%,景顺长城基金,2020-07-03,红利低波100指数,9495.87,9730,11371,11854,14624,10000,19.71
红利低波50ETF,515450,1.338,10038,10000,策略，低波动，红利,0.60%,南方基金,2020-02-26,标普中国A股大盘红利低波50指数,3556.37,9591,11706,12330,13511,10000,6.44
中证红利ETF,515080,1.447,10070,9997,策略，红利,0.30%,招商基金,2019-12-27,中证红利指数,29939.68,9660,10683,10941,13052,10000,36.91
能源化工ETF,159981,1.618,9994,10000,商品，化工,0.60%,建信基金,2020-01-17,易盛能化A,3159.06,9800,10701,11213,18749,10000,3.15
教育ETF,513360,0.595,10102,10000,跨境，教育,0.65%,博时基金,2021-06-17,中国教育人民币指数,7914.48,10402,11290,12768,10000,10000,3.86
中证500ETF,510500,5.693,9979,10000,宽基，中小盘,0.60%,南方基金,2013-03-15,中证500指数,156374.19,9829,9670,9261,9378,13996,576.92
沪深300ETF易方达,510310,1.761,10017,10007,宽基，大盘股,0.20%,易方达基金,2013-03-25,沪深300指数,66083.71,9800,9545,9882,7936,12606,307.65
纳斯达克ETF,513300,1.399,10043,10000,跨境，美国,0.80%,华夏基金,2020-11-05,纳斯达克100指数,14925.76,10440,13920,13702,13920,10000,39.58
软件ETF,515230,0.807,9988,9998,主题，新兴产业，软件,0.60%,国泰基金,2021-03-02,软件指数,8046.48,9782,10280,9806,10000,10000,12.36
农业ETF,159825,0.726,10000,9990,行业，农业,0.60%,富国基金,2020-12-29,中证农业指数,4994.19,9891,8462,8335,10000,10000,28.63
有色金属ETF,512400,0.949,10032,10007,行业，资源，有色金属,0.60%,南方基金,2017-09-01,有色金属指数,8190.53,9586,8928,8063,10984,15634,44.61
智能汽车ETF,515250,0.9,9858,9991,主题，智能汽车,0.60%,富国基金,2021-01-08,CS智汽车指数,7482.2,10477,11568,10514,10000,10000,9.61
创新药ETF,515120,0.665,9866,10021,行业，医药,0.60%,广发基金,2021-01-04,CS创新药指数,23091.89,10556,9568,9340,10000,10000,37.72
科创板50ETF,588080,0.915,9946,10000,宽基，中小盘，科创板,0.48%,易方达基金,2020-11-16,科创50指数,68662.21,10066,9271,8449,10000,10000,293.8
十年国债ETF,511260,123.351,10001,10000,债券，国债，利率债,0.40%,国泰基金,2017-08-24,10年国债指数,29060.54,10054,10337,10282,11187,11872,6.76
券商ETF,512000,0.934,9957,10013,行业，金融，证券,0.60%,华宝基金,2016-09-14,证券公司指数,77100.8,10286,11226,11531,8215,13155,224.38
汽车ETF,159512,1.14,9939,10000,,0.60%,广发基金,2023-07-25,汽车指数,2602.41,11400,10000,10000,10000,10000,0.592
可转债ETF,511380,11.058,9989,10000,债券，可转债,0.20%,博时基金,2020-04-07,中证转债及可交换债指数,70284.47,9796,10085,9772,10720,10000,58.52
H股ETF,510900,0.774,10000,10182,跨境，香港，中概股,0.75%,易方达基金,2012-10-22,恒生中国企业指数,30717.97,10039,9579,11153,6696,6570,93.16
锂电池ETF,159840,0.542,10000,10008,主题，新兴产业，新能源车，电池,0.52%,工银瑞信基金,2021-08-20,新能电池指数,7845.52,10000,7688,6758,10000,10000,12.53
电池ETF,159755,0.679,10015,9996,主题，新兴产业，新能源车，电池,0.60%,广发基金,2021-06-24,新能电池指数,17540.69,10015,7664,6736,10000,10000,38.53
国证2000ETF,159628,0.986,9910,9992,宽基，中小盘,0.60%,万家基金,2022-07-18,国证2000指数,16465.83,10092,10523,9900,10000,10000,13.62
法国CAC40ETF,513080,1.438,10141,10000,跨境，法国,0.65%,华安基金,2020-06-12,法国CAC40指数,664.07,10021,11486,11983,14584,10000,1.26
MSCIA股ETF易方达,512090,1.404,9993,9995,MSCI,0.20%,易方达基金,2018-06-01,MSCI中国A股国际通指数,492.49,9818,9480,9663,8960,16009,4.49
钢铁ETF,515210,1.249,10056,10036,行业，钢铁,0.60%,国泰基金,2020-03-02,中证钢铁指数,6008.3,9765,9743,9299,10771,10000,14.94
养殖ETF,159865,0.653,10000,9998,行业，畜牧养殖,0.60%,国泰基金,2021-03-08,中证畜牧指数,10216.62,9894,8340,8183,10000,10000,56.79
工业母机ETF,159667,0.941,10011,9986,行业，机床,0.60%,国泰基金,2022-10-26,中证机床指数,4410.16,9721,10375,9298,10000,10000,4.56
传媒ETF,512980,0.784,9825,9990,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,18679.0,10169,13088,14126,8412,11737,43.75
电力ETF,159611,0.861,10058,9991,行业，电力,0.60%,广发基金,2022-01-07,电力指数,6970.13,9885,9977,10141,10000,10000,23.69
深红利ETF,159905,1.881,10005,10001,策略，红利,0.60%,工银瑞信基金,2011-01-11,深证红利指数,3874.01,9884,9701,11032,7235,14218,25.54
