fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,483839,,37.30,-0.02,0.771,5942.55,2023-07-05,15:14:30,-0.77,0.7707,15:37:53,0.04,0.7778,2023-07-04,中国A50互联互通,-0.91,2023-07-05,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,200654,,15.45,0.00,0.770,1146.37,2023-07-05,15:14:18,-0.90,0.7689,15:37:53,0.14,0.7760,2023-07-04,中国A50互联互通,-0.91,2023-07-05,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,227107,,20.05,0.00,0.883,312.19,2023-07-05,15:14:15,-0.45,0.8826,15:37:53,0.04,0.8868,2023-07-04,科创创业50,-0.47,2023-07-05,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,65922,,5.38,-0.02,0.816,574.22,2023-07-05,15:14:21,-0.49,0.8164,15:37:53,-0.05,0.8202,2023-07-04,500质量,-0.46,2023-07-05,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,33681,,2.36,0.00,0.701,2817.50,2023-07-05,15:14:24,3.09,0.7000,15:37:53,0.15,0.6813,2023-07-04,CS稀金属,2.74,2023-07-05,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,38090,,2.69,-0.04,0.706,1283.51,2023-07-05,15:14:27,-1.53,0.7058,15:37:53,0.03,0.7167,2023-07-04,光伏产业,-1.52,2023-07-05,0,0,-,-
159610,500增强,000905,0.60,0.50,0.10,100.0,景顺长城,http://www.igwfmc.com/main/jjcp/product/159610/detail.html,Y,,,60657,,5.02,0.00,0.827,1776.65,2023-07-05,15:14:33,-0.60,0.8281,15:37:53,-0.13,0.8328,2023-07-04,中证500,-0.57,2023-07-05,0,0,-,-
159611,电力ETF,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159611&fromSearch=1,Y,,,388636,,36.45,-0.07,0.938,11679.44,2023-07-05,15:14:36,-0.32,0.9372,15:37:53,0.08,0.9394,2023-07-04,电力指数,-0.23,2023-07-05,0,0,-,-
159613,嘉实信安,399994,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159613/fundManager.shtml,Y,,,10059,,0.94,0.00,0.936,839.34,2023-07-05,15:14:39,-1.68,0.9365,15:37:53,-0.05,0.9526,2023-07-04,信息安全,-1.69,2023-07-05,0,0,-,-
159616,农牧ETF,-,0.60,0.50,0.10,100.0,建信基金,https://www.ccbfund.cn/fund_info/info.jspx?fundCode=159616,Y,,,13156,,1.01,0.00,0.766,249.21,2023-07-05,15:14:33,-0.52,0.7670,15:37:53,-0.13,0.7709,2023-07-04,农牧主题,-0.51,2023-07-05,0,0,-,-
