fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159531,中证2000,-,0.60,0.50,0.10,400.0,南方基金,https://www.nffund.com/main/jjcp/fundproduct/159531.shtml,Y,,,7261,,0.76,-0.04,1.046,2958.09,2023-11-16,15:14:36,-0.48,1.0462,21:05:01,0.00,1.0460,2023-11-16,中证2000,-0.54,2023-11-16,0,0,-,-
159532,2000E,-,0.60,0.50,0.10,200.0,易方达,https://www.efunds.com.cn/fund/159532.shtml,Y,,,9156,,0.97,-0.04,1.057,2563.53,2023-11-16,15:14:27,-0.66,1.0590,21:05:01,-0.12,1.0583,2023-11-16,中证2000,-0.54,2023-11-16,0,0,-,-
159535,2000指数,-,0.60,0.50,0.10,300.0,嘉实基金,https://www.efunds.com.cn/fund/159532.shtml,Y,,,6498,,0.68,-0.06,1.053,2472.88,2023-11-16,15:14:36,-0.47,1.0519,21:05:01,0.02,1.0528,2023-11-16,中证2000,-0.54,2023-11-16,0,0,-,-
159536,CSI2000,-,0.60,0.50,0.10,400.0,汇添富,https://www.99fund.com/main/products/pofund/159536/fundgk.shtml,Y,,,18526,,1.95,-0.13,1.053,5406.36,2023-11-16,15:14:30,-0.75,1.0559,21:05:01,-0.27,1.0559,2023-11-16,中证2000,-0.54,2023-11-16,0,0,-,-
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,536619,,38.53,0.04,0.718,4281.94,2023-11-16,15:14:42,-0.97,0.7190,21:05:01,-0.14,0.7190,2023-11-16,中国A50互联互通,-0.94,2023-11-16,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,188854,,13.54,0.00,0.717,1077.30,2023-11-16,15:14:42,-0.97,0.7173,21:05:01,-0.04,0.7173,2023-11-16,中国A50互联互通,-0.94,2023-11-16,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,244607,,19.30,0.00,0.789,326.12,2023-11-16,15:14:45,-1.87,0.7889,21:05:01,0.01,0.7889,2023-11-16,科创创业50,-1.94,2023-11-16,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,61922,,4.71,0.00,0.761,687.48,2023-11-16,15:14:45,-1.04,0.7609,21:05:01,0.00,0.7610,2023-11-16,500质量,-1.01,2023-11-16,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,44081,,2.57,0.00,0.584,1509.12,2023-11-16,15:14:48,-2.01,0.5827,21:05:01,0.21,0.5828,2023-11-16,CS稀金属,-1.98,2023-11-16,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,47490,,2.58,0.03,0.544,1597.15,2023-11-16,15:14:06,-2.86,0.5436,21:05:01,0.02,0.5439,2023-11-16,光伏产业,-2.73,2023-11-16,0,0,-,-
159610,500增强,000905,0.60,0.50,0.10,100.0,景顺长城,http://www.igwfmc.com/main/jjcp/product/159610/detail.html,Y,,,59357,,4.58,0.00,0.772,1560.37,2023-11-16,15:14:48,-0.90,0.7708,21:05:02,0.04,0.7717,2023-11-16,中证500,-0.97,2023-11-16,0,0,-,-
159611,电力ETF,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159611&fromSearch=1,Y,,,239116,,20.68,1.01,0.865,3271.29,2023-11-16,15:14:48,-0.35,0.8661,21:05:02,-0.13,0.8661,2023-11-16,电力指数,-0.29,2023-11-16,0,0,-,-
159613,嘉实信安,399994,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159613/fundManager.shtml,Y,,,10359,,0.88,0.00,0.849,719.29,2023-11-16,15:14:12,-0.70,0.8483,21:05:02,0.01,0.8489,2023-11-16,信息安全,-0.93,2023-11-16,0,0,-,-
159616,农牧ETF,-,0.60,0.50,0.10,100.0,建信基金,https://www.ccbfund.cn/fund_info/info.jspx?fundCode=159616,Y,,,11956,,0.87,0.00,0.730,125.41,2023-11-16,15:14:51,-0.68,0.7304,21:05:02,-0.08,0.7306,2023-11-16,农牧主题,-0.80,2023-11-16,0,0,-,-
159617,500价值,-,0.60,0.50,0.10,100.0,华夏基金,http://www.chinaamc.com/fund/159617/index.shtml,Y,,,5342,,0.56,0.01,1.048,158.29,2023-11-16,15:14:51,-1.13,1.0525,21:05:02,-0.42,1.0524,2023-11-16,500价值稳健,-0.55,2023-11-16,0,0,-,-
159618,光伏华安,-,0.60,0.50,0.10,100.0,华安基金,https://www.huaan.com.cn/funds/159618/index.shtml,Y,,,26213,,1.97,0.00,0.751,735.77,2023-11-16,15:14:54,-2.34,0.7481,21:05:02,0.36,0.7483,2023-11-16,光伏产业,-2.73,2023-11-16,0,0,-,-
159619,基建ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159619,Y,,,29998,,2.58,-0.01,0.860,3261.16,2023-11-16,15:14:54,-1.15,0.8610,21:05:02,-0.12,0.8610,2023-11-16,中证基建,-0.97,2023-11-16,0,0,-,-
159620,500创新,-,0.60,0.50,0.10,100.0,华夏基金,https://www.chinaamc.com/fund/159620/index.shtml,Y,,,2614,,0.22,0.01,0.852,372.80,2023-11-16,15:14:54,-1.16,0.8520,21:05:02,-0.02,0.8522,2023-11-16,500成长创新,-1.08,2023-11-16,0,0,-,-
159623,成渝ETF,-,0.45,0.40,0.05,100.0,博时基金,https://www.bosera.com/fund/159623.html,Y,,,388927,,31.89,0.00,0.820,900.22,2023-11-16,15:14:18,-1.32,0.8201,21:05:02,-0.02,0.8202,2023-11-16,成渝经济圈,-1.25,2023-11-16,0,0,-,-
159625,绿色电力,399438,0.60,0.50,0.10,40.0,嘉实基金,https://www.jsfund.cn/main/fund/159625/fundManager.shtml,Y,,,29171,,3.00,-0.04,1.028,3558.12,2023-11-16,15:14:57,-0.39,1.0287,21:05:02,-0.06,1.0286,2023-11-16,绿色电力,-0.45,2023-11-16,0,0,-,-
159627,中证100,000903,0.60,0.50,0.10,200.0,华夏基金,https://www.chinaamc.com/fund/159627/index.shtml,Y,,,3312,,0.31,0.00,0.943,63.55,2023-11-16,15:15:00,-0.95,0.9436,21:05:02,-0.06,0.9436,2023-11-16,中证100,-1.07,2023-11-16,0,0,-,-
159628,国证2000,399303,0.60,0.50,0.10,300.0,万家基金,https://www.wjasset.com/products/etf/159628/index.html,Y,,,147528,,14.78,0.57,1.002,17963.15,2023-11-16,15:14:57,-0.69,1.0006,21:05:02,0.11,1.0009,2023-11-16,国证2000,-0.81,2023-11-16,0,0,-,-
159629,1000ETF,000852,0.60,0.50,0.10,300.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/159629/index.html,Y,,,237425,1拆0.752079,58.55,-0.81,2.466,49931.79,2023-11-16,15:14:03,-1.16,2.4682,21:05:02,-0.09,2.4681,2023-11-16,中证1000,-1.00,2023-11-16,0,0,-,-
