name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
黄金ETF,518880,4.587,9950,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,55243.53,10340,11508,12058,11569,16790,120.91
纳指ETF,513100,1.111,10109,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,39261.69,10287,13905,13649,11946,22176,92.22
医疗ETF,512170,0.425,10241,9963,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,50786.08,10192,8366,8268,5652,10000,270.03
创新药ETF,159992,0.898,10310,10009,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,44391.56,10627,9584,9201,6536,10000,85.4
半导体ETF,512480,0.878,10209,10021,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,112600.14,10840,10655,9777,8402,10000,268.12
港股创新药ETF,513120,0.935,10470,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,192853.43,11472,9531,10424,10000,10000,40.66
恒生科技指数ETF,513180,0.56,10351,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,256630.68,10707,10200,12308,10000,10000,215.86
豆粕ETF,159985,2.357,10181,9988,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,9121.96,10324,11726,12929,20585,10000,9.25
沪深300ETF,510300,3.701,10131,9993,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,362747.85,9833,9546,9804,7816,12060,1200.4
酒ETF,512690,0.773,10026,10017,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,63885.27,9936,9094,10503,9898,10000,134.54
恒生医疗ETF,513060,0.52,10400,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,170263.04,10970,8681,9886,10000,10000,131.11
科创50ETF,588000,0.934,10174,10000,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,259299.67,10021,9312,8332,10000,10000,946.73
医药ETF,512010,0.445,10230,9995,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,62415.71,10397,9310,9310,6337,11463,205.11
证券ETF,512880,0.984,10402,10013,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,122512.8,10391,11323,11576,8297,12648,316.75
中概互联网ETF,513050,1.02,10169,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,74517.36,10210,9798,11075,4568,8740,348.42
通信ETF,515880,1.033,10238,10014,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,12298.23,9248,12552,11686,8998,10000,25.79
光伏ETF,515790,0.935,10320,10012,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,39817.55,9248,6805,5684,10000,10000,136.18
消费ETF,159928,0.912,9989,10004,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,18616.83,10011,8736,9671,7835,20303,104.58
煤炭ETF,515220,2.158,9854,10020,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,9961.13,9494,10136,9194,19800,10000,26.93
恒生互联网ETF,513330,0.402,10361,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,200928.51,10152,8683,10152,10000,10000,289.22
芯片ETF,159995,1.019,10221,9993,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,56139.21,10772,10190,9340,8628,10000,266.56
创业板ETF,159915,1.981,10328,10004,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,118735.74,10143,8692,8313,7364,15392,397.92
标普500ETF,513500,1.494,10054,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,13696.47,10156,11904,11718,13789,17133,75.86
上证50ETF,510050,2.533,10080,9995,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,158218.45,9806,9562,10251,7724,10700,643.34
芯片ETF,512760,0.985,10186,9990,行业，半导体，芯片,0.60%,国泰基金,2019-06-12,中华半导体人民币指数,36598.99,10800,10546,9582,8433,10000,180.01
汽车ETF,516110,1.078,10122,10023,行业，汽车,0.60%,国泰基金,2021-05-07,800汽车指数,12160.93,10286,11079,10375,10000,10000,14.91
军工ETF,512660,0.982,10134,10010,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,21849.31,9781,9126,8129,9126,14834,97.39
恒生科技ETF,513130,0.559,10352,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,153989.76,10792,10219,12422,10000,10000,134.26
中证1000ETF,512100,2.451,10204,9990,宽基，中小盘,0.60%,南方基金,2016-11-04,中证1000指数,83091.31,10008,9777,9108,9501,16290,121.13
新能源车ETF,515030,1.302,10383,10012,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,17277.73,10109,7759,6774,9347,10000,95.71
旅游ETF,159766,0.762,10120,10003,主题，旅游,0.60%,富国基金,2021-07-23,中证旅游指数,7567.62,9315,6749,7278,10000,10000,37.49
游戏ETF,159869,1.106,10665,10039,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,44749.49,10165,14495,15425,10000,10000,60.62
红利ETF,510880,2.955,9936,10008,策略，红利,0.60%,华泰柏瑞基金,2007-01-18,红利指数,24034.47,9604,10836,10966,12093,13838,161.7
创业板50ETF,159949,0.855,10376,10007,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,54654.89,10191,8309,7968,7454,17702,180.13
恒生ETF,159920,1.08,10150,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,63917.52,10266,9626,11404,7918,7770,156.62
新能源ETF,516160,0.694,10343,10013,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,19789.86,9652,7031,6035,10000,10000,64.58
