fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,487219,,39.76,0.08,0.816,11935.76,2023-07-31,15:14:42,0.49,0.8157,21:20:01,0.04,0.8157,2023-07-31,中国A50互联互通,0.53,2023-07-31,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,197454,,16.09,-0.05,0.815,2037.22,2023-07-31,15:14:42,0.87,0.8141,21:20:01,0.12,0.8140,2023-07-31,中国A50互联互通,0.53,2023-07-31,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,230907,,20.16,0.03,0.873,364.92,2023-07-31,15:14:36,0.92,0.8716,21:20:01,0.16,0.8716,2023-07-31,科创创业50,0.66,2023-07-31,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,62722,,5.13,0.00,0.818,1639.36,2023-07-31,15:14:45,0.37,0.8176,21:20:01,0.04,0.8177,2023-07-31,500质量,0.26,2023-07-31,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,34801,,2.36,-0.01,0.679,1839.02,2023-07-31,15:14:48,1.19,0.6793,15:37:53,-0.04,0.6718,2023-07-28,CS稀金属,1.11,2023-07-31,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,40890,,2.81,0.01,0.686,1555.37,2023-07-31,15:14:48,0.59,0.6840,21:20:01,0.29,0.6840,2023-07-31,光伏产业,0.52,2023-07-31,0,0,-,-
159610,500增强,000905,0.60,0.50,0.10,100.0,景顺长城,http://www.igwfmc.com/main/jjcp/product/159610/detail.html,Y,,,61457,,5.15,0.01,0.838,2109.54,2023-07-31,15:14:51,0.48,0.8398,21:20:01,-0.15,0.8393,2023-07-31,中证500,0.74,2023-07-31,0,0,-,-
159611,电力ETF,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159611&fromSearch=1,Y,,,327356,,30.28,-0.24,0.925,24716.26,2023-07-31,15:14:54,0.76,0.9257,15:37:53,-0.07,0.9195,2023-07-28,电力指数,0.67,2023-07-31,0,0,-,-
159613,嘉实信安,399994,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159613/fundManager.shtml,Y,,,10959,,0.99,0.00,0.899,783.00,2023-07-31,15:14:03,1.01,0.9009,21:20:01,-0.20,0.9008,2023-07-31,信息安全,0.94,2023-07-31,0,0,-,-
159616,农牧ETF,-,0.60,0.50,0.10,100.0,建信基金,https://www.ccbfund.cn/fund_info/info.jspx?fundCode=159616,Y,,,11856,,0.97,0.00,0.815,864.01,2023-07-31,15:14:45,0.99,0.8168,21:20:01,-0.18,0.8165,2023-07-31,农牧主题,1.36,2023-07-31,0,0,-,-
159617,500价值,-,0.60,0.50,0.10,100.0,华夏基金,http://www.chinaamc.com/fund/159617/index.shtml,Y,,,4542,,0.51,0.00,1.118,344.21,2023-07-31,15:14:06,0.90,1.1181,21:20:01,-0.04,1.1184,2023-07-31,500价值稳健,0.69,2023-07-31,0,0,-,-
159618,光伏华安,-,0.60,0.50,0.10,100.0,华安基金,https://www.huaan.com.cn/funds/159618/index.shtml,Y,,,24713,,2.33,0.00,0.944,582.53,2023-07-31,15:14:51,0.64,0.9432,15:37:53,0.09,0.9383,2023-07-28,光伏产业,0.52,2023-07-31,0,0,-,-
159619,基建ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159619,Y,,,34198,,3.63,-0.04,1.061,4706.19,2023-07-31,15:14:09,2.61,1.0589,21:20:01,0.23,1.0586,2023-07-31,中证基建,2.18,2023-07-31,0,0,-,-
159620,500创新,-,0.60,0.50,0.10,100.0,华夏基金,https://www.chinaamc.com/fund/159620/index.shtml,Y,,,3014,,0.28,0.00,0.930,174.62,2023-07-31,15:14:57,0.32,0.9312,21:20:01,-0.16,0.9315,2023-07-31,500成长创新,0.47,2023-07-31,0,0,-,-
159623,成渝ETF,-,0.45,0.40,0.05,100.0,博时基金,https://www.bosera.com/fund/159623.html,Y,,,391627,,35.44,0.17,0.905,936.41,2023-07-31,15:14:03,0.89,0.9018,21:20:01,0.37,0.9017,2023-07-31,成渝经济圈,0.76,2023-07-31,0,0,-,-
159625,绿色电力,399438,0.60,0.50,0.10,40.0,嘉实基金,https://www.jsfund.cn/main/fund/159625/fundManager.shtml,Y,,,46971,,5.12,-0.03,1.090,3812.40,2023-07-31,15:14:12,0.74,1.0910,21:20:01,-0.08,1.0909,2023-07-31,绿色电力,0.75,2023-07-31,0,0,-,-
159627,中证100,000903,0.60,0.50,0.10,200.0,华夏基金,https://www.chinaamc.com/fund/159627/index.shtml,Y,,,3512,,0.38,0.00,1.068,415.72,2023-07-31,15:14:15,0.95,1.0656,21:20:01,0.23,1.0656,2023-07-31,中证100,0.49,2023-07-31,0,0,-,-
