name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
纳指ETF,513100,1.102,10009,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,37642.02,10406,13792,13505,14323,21373,62.11
沪深300ETF,510300,3.891,9951,10012,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,159997.01,10112,10036,9081,8499,11931,670.98
通信ETF,515880,1.216,9507,9965,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,27078.48,10411,14775,13787,9198,10000,19.35
科创50ETF,588000,1.03,9847,10000,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,207904.76,9617,10269,9398,10000,10000,560.59
光伏ETF,515790,1.228,10082,9989,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,66685.5,10669,8937,7336,10000,10000,167.47
豆粕ETF,159985,2.05,10164,10000,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,7028.01,11562,10199,13049,20277,10000,5.53
医疗ETF,512170,0.415,9905,10000,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,43061.79,9562,8169,7411,5722,10000,190.7
酒ETF,512690,0.769,10000,9982,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,46535.54,9846,9047,8911,12129,10000,122.16
游戏ETF,159869,1.28,9617,9967,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,63023.3,8322,16776,16732,10000,10000,14.37
创业板ETF,159915,2.139,9898,9979,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,105400.96,10210,9386,8158,7966,13890,336.25
创业板50ETF,159949,0.934,9936,10004,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,45891.1,10343,9077,7862,8616,15724,175.46
中概互联网ETF,513050,1.028,10059,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,94466.24,10010,9875,9295,5082,6790,384.27
军工ETF,512660,1.092,9820,9990,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,24075.54,10520,10149,9438,10759,15230,109.42
人工智能ETF,159819,0.892,9696,9981,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,24147.81,9835,13254,12253,10000,10000,25.32
电力ETF,159611,0.944,9989,9986,行业，电力,0.60%,广发基金,2022-01-07,电力指数,21229.19,10172,10939,9854,10000,10000,20.28
半导体ETF,512480,0.901,9783,10012,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,133768.75,9879,10934,9606,7078,10000,194.83
标普500ETF,513500,1.506,10047,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,15469.41,10365,12000,12375,14786,17300,61.88
煤炭ETF,515220,2.12,9991,10101,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,14155.61,10382,9958,9151,20167,10000,38.64
新能源车ETF,515030,1.543,9948,9999,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,25078.55,10335,9195,6846,13559,10000,116.54
黄金ETF,518880,4.371,9993,9996,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,39003.85,9984,10966,11917,11133,16383,101.12
恒生科技指数ETF,513180,0.551,10110,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,189753.61,10357,10036,9451,10000,10000,196.92
汽车ETF,516110,1.092,9918,10012,行业，汽车,0.60%,国泰基金,2021-05-07,800汽车指数,19132.33,10964,11223,9278,10000,10000,9.78
5GETF,515050,1.045,9658,10014,主题，新兴产业，5G,0.60%,华夏基金,2019-10-16,5G通信指数,8179.21,10503,13228,11821,7303,10000,89.74
基建50ETF,516970,1.203,9757,9974,主题，基建,0.60%,广发基金,2021-07-05,基建工程指数,13747.71,9869,11275,10067,10000,10000,59.37
德国ETF,513030,1.237,10032,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,2342.49,10164,11975,14251,11963,11328,3.68
证券ETF,512880,0.889,9933,10023,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,59283.54,10068,10230,9569,6679,11997,321.48
