name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
黄金ETF,518880,4.572,9946,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,67219.84,10024,11470,12124,11516,16747,104.07
纳指ETF,513100,1.079,9936,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,44077.04,9881,13504,13321,11842,20854,85.5
创新药ETF,159992,0.814,9988,10015,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,29910.14,9951,8687,8810,6034,10000,77.31
豆粕ETF,159985,2.222,9911,9981,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,5781.83,9828,11055,12763,19406,10000,5.06
医疗ETF,512170,0.393,9899,9998,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,52042.76,9656,7736,7721,5369,10000,226.83
通信ETF,515880,0.988,9715,9926,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,12372.5,8901,12005,11462,8713,10000,32.82
沪深300ETF,510300,3.544,9894,10009,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,564550.9,9285,9141,9468,7650,11434,718.71
煤炭ETF,515220,2.185,9860,10008,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,8849.97,9562,10263,9015,20222,10000,38.25
科创50ETF,588000,0.883,9768,10017,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,267730.19,9525,8804,8725,10000,10000,671.92
半导体ETF,512480,0.785,9739,9994,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,107257.43,9632,9527,9527,7838,10000,247.29
酒ETF,512690,0.712,10014,10009,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,51256.46,8889,8376,9661,9662,10000,126.68
医药ETF,512010,0.409,10025,10030,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,59039.99,9761,8556,8647,5929,10574,185.87
恒生科技指数ETF,513180,0.5,9823,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,151045.89,9124,9107,11547,10000,10000,185.95
恒生医疗ETF,513060,0.452,9912,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,92729.17,9658,7546,9281,10000,10000,98.11
光伏ETF,515790,0.914,9662,9983,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,36095.96,9336,6652,6045,10000,10000,164.95
军工ETF,512660,0.927,9893,9993,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,23641.18,9160,8615,8047,8623,14218,103.31
标普500ETF,513500,1.457,9932,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,20616.57,9759,11610,11826,13522,16362,71.88
中概互联网ETF,513050,0.969,9918,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,46395.42,9509,9308,10625,4614,8184,345.76
芯片ETF,159995,0.915,9765,9998,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,45649.49,9621,9150,9141,8069,10000,249.82
上证50ETF,510050,2.441,9923,9996,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,241091.13,9267,9215,9797,7439,10148,576.21
新能源ETF,516160,0.664,9679,10006,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,18596.12,9287,6727,6154,10000,10000,64.43
创业板ETF,159915,1.815,9811,9987,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,126607.62,9241,7964,7820,7029,14405,390.03
汽车ETF,516110,1.02,9903,9995,行业，汽车,0.60%,国泰基金,2021-05-07,800汽车指数,11353.52,9659,10483,10440,10000,10000,18.53
日经ETF,513520,1.152,9931,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,3095.07,9513,11228,11803,10463,10000,4.36
消费ETF,159928,0.842,9976,9992,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,13322.59,9034,8065,8707,7320,16318,108.93
房地产ETF,512200,0.559,9790,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,13093.55,8859,7764,8009,6089,8233,44.15
