name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
黄金ETF,518880,4.61,9993,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,58909.62,10392,11565,12078,11730,16880,120.91
纳指ETF,513100,1.099,10073,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,43720.19,10176,13755,13115,12920,21574,92.22
医疗ETF,512170,0.415,10122,10007,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,70818.75,9952,8169,8234,5546,10000,270.03
创新药ETF,159992,0.871,10011,10018,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,52469.99,10308,9296,9101,6481,10000,85.4
半导体ETF,512480,0.86,10263,9996,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,126076.34,10617,10437,9977,8390,10000,268.12
酒ETF,512690,0.771,10118,9996,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,65295.79,9910,9071,10874,10238,10000,134.54
港股创新药ETF,513120,0.893,10159,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,200153.52,10957,9103,10182,10000,10000,40.66
豆粕ETF,159985,2.315,10074,10002,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,7984.07,10140,11517,12671,20912,10000,9.25
恒生医疗ETF,513060,0.5,10163,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,193809.83,10549,8347,9690,10000,10000,131.11
沪深300ETF,510300,3.653,10077,9996,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,387716.82,9705,9422,9929,7979,11751,1200.4
医药ETF,512010,0.435,10046,9996,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,83098.29,10164,9100,9236,6306,11063,205.11
科创50ETF,588000,0.918,10166,9997,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,277282.64,9850,9153,8469,10000,10000,946.73
恒生科技指数ETF,513180,0.541,10324,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,249807.63,10344,9854,12380,10000,10000,215.86
通信ETF,515880,1.009,10264,10018,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,11458.21,9033,12260,11598,9404,10000,25.79
证券ETF,512880,0.946,10118,10006,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,105099.1,9989,10886,11370,8255,12159,316.75
光伏ETF,515790,0.906,10214,10011,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,41696.33,8961,6594,5808,10000,10000,136.18
煤炭ETF,515220,2.19,10041,10029,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,9942.78,9635,10287,9624,20796,10000,26.93
中概互联网ETF,513050,1.003,10235,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,74224.62,10040,9635,11411,4661,8331,348.42
消费ETF,159928,0.913,10088,10001,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,19585.14,10022,8745,9967,8078,20013,104.58
芯片ETF,159995,0.997,10215,9984,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,62094.12,10539,9970,9568,8610,10000,266.56
创业板ETF,159915,1.918,10148,10001,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,158489.93,9821,8416,8321,7329,14857,397.92
汽车ETF,516110,1.065,10124,9991,行业，汽车,0.60%,国泰基金,2021-05-07,800汽车指数,12706.62,10162,10946,10576,10000,10000,14.91
上证50ETF,510050,2.513,10080,9996,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,168433.85,9729,9487,10377,7896,10468,643.34
恒生互联网ETF,513330,0.388,10265,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,198053.17,9798,8380,10157,10000,10000,289.22
军工ETF,512660,0.969,10189,10006,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,23714.08,9651,9006,8102,9399,14682,97.39
标普500ETF,513500,1.486,10157,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,14737.74,10102,11841,11318,14371,16858,75.86
旅游ETF,159766,0.753,10080,9997,主题，旅游,0.60%,富国基金,2021-07-23,中证旅游指数,10156.29,9205,6670,7470,10000,10000,37.49
恒生科技ETF,513130,0.54,10305,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,151327.08,10425,9872,12471,10000,10000,134.26
中证1000ETF,512100,2.402,10126,9994,宽基，中小盘,0.60%,南方基金,2016-11-04,中证1000指数,68450.44,9808,9581,9207,9649,16052,121.13
新能源ETF,516160,0.671,10121,9999,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,22594.53,9332,6798,6139,10000,10000,64.58
红利ETF,510880,2.974,9953,10022,策略，红利,0.60%,华泰柏瑞基金,2007-01-18,红利指数,21584.82,9665,10905,11151,12573,13848,161.7
新能源车ETF,515030,1.254,10137,9990,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,20287.34,9736,7473,6852,9721,10000,95.71
日经ETF,513520,1.195,10127,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,2927.95,10050,11647,11636,10933,10000,5.05
芯片ETF,512760,0.967,10233,10011,行业，半导体，芯片,0.60%,国泰基金,2019-06-12,中华半导体人民币指数,41418.06,10603,10353,9817,8453,10000,180.01
游戏ETF,159869,1.037,10000,9981,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,35467.8,9531,13591,14483,10000,10000,60.62
