name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
豆粕ETF,159985,2.365,10155,9997,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,24696.62,10874,11766,14342,22697,10000,5.06
沪深300ETF,510300,3.883,9974,9995,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,322870.94,9485,10015,9594,8404,12638,718.71
酒ETF,512690,0.836,10000,10015,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,71858.75,9870,9835,10450,11761,10000,126.68
纳指ETF,513100,1.143,10018,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,30568.27,10133,14305,13260,11793,21293,85.5
科创50ETF,588000,0.979,10041,9996,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,448019.07,9589,9761,9006,10000,10000,671.92
证券ETF,512880,0.964,9969,10017,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,108305.62,9069,11093,10354,7737,13597,329.09
黄金ETF,518880,4.505,9993,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,52783.7,10236,11302,11905,11082,17110,104.07
医疗ETF,512170,0.401,9828,10007,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,36767.03,9391,7894,8134,5518,10000,226.83
恒生科技指数ETF,513180,0.576,9914,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,177873.6,9474,10492,10667,10000,10000,185.95
中概互联网ETF,513050,1.066,9935,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,65490.62,9691,10240,10191,5218,8302,345.76
煤炭ETF,515220,2.249,10027,9991,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,20901.14,10730,10564,8229,21185,10000,38.25
半导体ETF,512480,0.871,10271,9985,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,154607.91,9842,10570,9345,8009,10000,247.29
房地产ETF,512200,0.657,10250,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,43330.56,9241,9125,8510,6815,8915,44.15
纳指ETF,159941,0.863,10012,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,39561.37,10153,14383,13297,12224,20330,170.26
上证50ETF,510050,2.637,9985,9994,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,171530.45,9677,9955,9676,8189,11555,576.21
能源化工ETF,159981,1.696,10125,10000,商品，化工,0.60%,建信基金,2020-01-17,易盛能化A,7000.81,10761,11217,11070,19229,10000,4.28
消费ETF,159928,0.95,9969,9995,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,17353.57,9625,9100,9117,8002,19289,108.93
芯片ETF,159995,1.018,10190,9997,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,65078.66,9723,10180,8837,8190,10000,249.82
恒生医疗ETF,513060,0.468,9832,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,81124.8,9194,7813,9052,10000,10000,98.11
游戏ETF,159869,1.138,9785,9997,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,39866.29,9305,14915,14225,10000,10000,80.38
光伏ETF,515790,1.054,9887,10013,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,38120.87,8925,7671,6237,10000,10000,164.95
创新药ETF,159992,0.783,9824,10007,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,20678.95,9445,8356,8539,5495,10000,77.31
通信ETF,515880,1.106,10036,9985,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,14494.88,8992,13439,11753,8827,10000,32.82
创业板ETF,159915,2.049,9961,10001,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,97022.62,9297,8991,8302,7767,15122,390.03
新能源ETF,516160,0.767,9910,10006,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,16707.04,8877,7771,6365,10000,10000,64.43
医药ETF,512010,0.412,9856,10009,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,44976.05,9559,8619,8879,5776,9928,185.87
创业板50ETF,159949,0.888,9922,9995,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,44917.88,9183,8630,8007,8230,16947,175.15
标普500ETF,513500,1.548,10000,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,13460.14,10144,12335,11991,13362,16955,71.88
军工ETF,512660,1.053,10164,9983,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,25935.7,9832,9786,8909,9269,14504,103.31
银行ETF,512800,1.121,10027,10019,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,22622.42,9664,10399,10626,10516,12172,77.45
恒生ETF,159920,1.105,9964,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,41586.52,9592,9848,10128,8131,7749,159.88
恒生互联网ETF,513330,0.435,9909,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,170397.11,9355,9395,9477,10000,10000,289.87
人工智能ETF,159819,0.804,10037,10006,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,16497.12,8973,11947,11652,10000,10000,38.84
恒生科技ETF,513130,0.568,9913,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,168526.52,9357,10384,10519,10000,10000,91.5
十年国债ETF,511260,122.869,9988,10000,债券，国债，利率债,0.40%,国泰基金,2017-08-24,10年国债指数,30843.31,10013,10296,10238,11140,12024,5.88
电力ETF,159611,0.887,9944,10023,行业，电力,0.60%,广发基金,2022-01-07,电力指数,10091.6,9527,10278,9240,10000,10000,36.52
日经ETF,513520,1.246,10081,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,2461.55,10147,12144,12264,11379,10000,4.36
传媒ETF,512980,0.795,9851,10009,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,14959.67,9453,13272,13339,7733,10876,50.19
芯片ETF,512760,0.983,10208,9999,行业，半导体，芯片,0.60%,国泰基金,2019-06-12,中华半导体人民币指数,47099.04,9752,10525,9178,8212,10000,195.06
券商ETF,512000,0.924,9978,10021,行业，金融，证券,0.60%,华宝基金,2016-09-14,证券公司指数,66883.75,9041,11106,10370,7765,13669,238.4
创业板成长ETF,159967,0.464,9915,9994,策略，动量，成长,0.60%,华夏基金,2019-07-15,创成长指数,6922.12,9170,8242,7205,8566,10000,36.53
新能源车ETF,515030,1.387,9978,9993,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,15448.9,8954,8266,6925,12760,10000,116.5
中概互联网ETF,159607,0.808,9926,10000,跨境，中概股,0.60%,嘉实基金,2021-12-02,中国互联网30人民币指数,46084.36,9506,10025,10280,10000,10000,19.71
上证指数ETF,510210,0.845,10024,10012,宽基，综合,0.60%,富国基金,2011-03-25,上证指数,23238.34,9655,10712,10187,10350,14320,44.24
中证1000ETF,512100,2.49,10036,9986,宽基，中小盘,0.60%,南方基金,2016-11-04,中证1000指数,120437.27,9475,9932,9002,9194,15221,98.15
钢铁ETF,515210,1.318,9932,10019,行业，钢铁,0.60%,国泰基金,2020-03-02,中证钢铁指数,11091.37,9649,10281,9263,11821,10000,15.49
科创芯片ETF,588200,1.194,10231,9994,行业，半导体，芯片，科创板,0.60%,嘉实基金,2022-10-26,科创芯片指数,114234.51,9933,11615,10000,10000,10000,63.12
生物医药ETF,512290,1.056,9814,10011,行业，医药，生物科技,0.60%,国泰基金,2019-05-20,CS生医指数,10693.73,9454,8734,9159,4983,10000,55.69
旅游ETF,159766,0.855,9907,10012,主题，旅游,0.60%,富国基金,2021-07-23,中证旅游指数,17761.98,9115,7573,8962,10000,10000,29.51
德国ETF,513030,1.214,9975,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,2315.19,9806,11752,13718,10878,11325,4.29
有色金属ETF,512400,1.042,9971,10007,行业，资源，有色金属,0.60%,南方基金,2017-09-01,有色金属指数,14351.16,9586,9802,8583,12449,16205,39.87
香港证券ETF,513090,1.155,10000,10162,跨境，香港,0.20%,易方达基金,2020-03-26,香港证券港元指数,65703.95,9337,10744,10794,9285,10000,15.32
国债ETF,511010,131.883,9992,10000,债券，国债，利率债,0.40%,国泰基金,2013-03-25,5年国债指数,43453.34,9997,10215,10169,10945,11647,12.94
工业母机ETF,159667,0.965,10073,10004,行业，机床,0.60%,国泰基金,2022-10-26,中证机床指数,4948.17,9679,10639,10000,10000,10000,5.75
