fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
159531,中证2000,-,0.60,0.50,0.10,400.0,南方基金,https://www.nffund.com/main/jjcp/fundproduct/159531.shtml,Y,,,7261,,0.76,0.00,1.052,3942.73,2023-12-01,15:14:09,1.06,1.0504,23:05:02,0.17,1.0502,2023-12-01,中证2000,0.97,2023-12-01,0,0,-,-
159532,2000E,-,0.60,0.50,0.10,200.0,易方达,https://www.efunds.com.cn/fund/159532.shtml,Y,,,9156,,0.98,0.00,1.065,2632.16,2023-12-01,15:14:39,0.95,1.0663,23:05:02,-0.14,1.0665,2023-12-01,中证2000,0.97,2023-12-01,0,0,-,-
159535,2000指数,-,0.60,0.50,0.10,300.0,嘉实基金,https://www.efunds.com.cn/fund/159532.shtml,Y,,,5898,,0.62,0.00,1.057,2264.36,2023-12-01,15:14:57,0.96,1.0573,23:05:02,-0.05,1.0575,2023-12-01,中证2000,0.97,2023-12-01,0,0,-,-
159536,CSI2000,-,0.60,0.50,0.10,400.0,汇添富,https://www.99fund.com/main/products/pofund/159536/fundgk.shtml,Y,,,17326,,1.84,0.00,1.061,4561.19,2023-12-01,15:15:00,0.95,1.0611,23:05:02,0.01,1.0609,2023-12-01,中证2000,0.97,2023-12-01,0,0,-,-
159601,A50,-,0.60,0.50,0.10,260.0,华夏基金,https://www.chinaamc.com/fund/159601/index.shtml,Y,,,543379,,37.76,0.04,0.695,7146.38,2023-12-01,15:14:45,-0.71,0.6944,23:05:02,0.10,0.6943,2023-12-01,中国A50互联互通,-0.71,2023-12-01,0,0,-,-
159602,中国A50,-,0.60,0.50,0.10,200.0,南方基金,http://www.nffund.com/main/jjcp/fundproduct/159602.shtml,Y,,,189654,,13.14,0.01,0.693,1316.84,2023-12-01,15:14:57,-1.00,0.6925,23:05:02,0.09,0.6924,2023-12-01,中国A50互联互通,-0.71,2023-12-01,0,0,-,-
159603,双创天弘,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159603,Y,,,245807,,18.98,0.00,0.772,226.12,2023-12-01,15:15:00,0.13,0.7731,23:05:02,-0.14,0.7731,2023-12-01,科创创业50,0.28,2023-12-01,0,0,-,-
159606,500成长,-,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159606.shtml,Y,,,59422,,4.54,-0.03,0.764,1049.73,2023-12-01,15:14:51,0.13,0.7633,23:05:02,0.07,0.7635,2023-12-01,500质量,0.05,2023-12-01,0,0,-,-
159608,稀有金属,-,0.60,0.50,0.10,80.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159608&fromSearch=1,Y,,,45681,,2.53,0.01,0.554,1346.28,2023-12-01,15:14:09,0.18,0.5540,23:05:02,0.00,0.5540,2023-12-01,CS稀金属,0.30,2023-12-01,0,0,-,-
159609,光伏龙头,-,0.60,0.50,0.10,0.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159609,Y,,,52790,,2.64,0.04,0.501,1154.61,2023-12-01,15:14:18,-0.99,0.5020,23:05:02,-0.20,0.5020,2023-12-01,光伏产业,-0.56,2023-12-01,0,0,-,-
