name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
黄金ETF,518880,4.613,10022,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,58909.62,10399,11573,12108,11837,16897,120.91
纳指ETF,513100,1.091,10206,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,43720.19,10102,13655,12820,12832,21698,92.22
医疗ETF,512170,0.41,9903,9966,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,70818.75,9832,8071,8266,5481,10000,270.03
创新药ETF,159992,0.87,9989,10016,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,52469.99,10296,9285,9197,6430,10000,85.4
半导体ETF,512480,0.838,9870,10023,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,126076.34,10346,10170,9744,8330,10000,268.12
酒ETF,512690,0.762,9832,9991,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,65295.79,9794,8965,10980,10264,10000,134.54
港股创新药ETF,513120,0.879,9921,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,200153.52,10785,8960,10603,10000,10000,40.66
豆粕ETF,159985,2.298,10132,10033,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,7984.07,10066,11433,12530,20573,10000,9.25
恒生医疗ETF,513060,0.492,9960,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,193809.83,10380,8214,10020,10000,10000,131.11
沪深300ETF,510300,3.625,9953,10003,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,387716.82,9631,9350,9943,7964,12149,1200.4
医药ETF,512010,0.433,9954,9977,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,83098.29,10117,9059,9332,6208,11615,205.11
科创50ETF,588000,0.903,9890,10013,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,277282.64,9689,9003,8431,10000,10000,946.73
恒生科技指数ETF,513180,0.524,10116,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,249807.63,10019,9545,12102,10000,10000,215.86
通信ETF,515880,0.983,9899,9998,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,11458.21,8800,11944,11364,9010,10000,25.79
证券ETF,512880,0.935,9926,9998,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,105099.1,9873,10759,11265,8138,12319,316.75
光伏ETF,515790,0.887,9769,10014,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,41696.33,8773,6456,5752,10000,10000,136.18
