name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
豆粕ETF,159985,2.251,9778,9980,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,18232.5,9804,11199,13012,20389,10000,5.06
纳指ETF,513100,1.123,9991,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,34296.73,10369,14055,13353,11794,21006,85.5
沪深300ETF,510300,3.795,9987,10006,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,369281.38,9852,9788,9636,8244,12310,718.71
酒ETF,512690,0.806,9926,10001,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,56979.51,10075,9482,10177,11722,10000,126.68
黄金ETF,518880,4.559,10077,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,119301.43,10312,11438,12229,11179,17230,104.07
科创50ETF,588000,0.917,9935,10007,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,290817.5,9653,9143,8775,10000,10000,671.92
煤炭ETF,515220,2.329,10022,9993,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,26161.26,11394,10939,9253,21186,10000,38.25
医疗ETF,512170,0.41,9951,10002,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,51699.18,10149,8071,8705,6074,10000,226.83
半导体ETF,512480,0.811,9951,9996,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,124210.83,10112,9842,8961,7912,10000,247.29
证券ETF,512880,0.956,10010,10005,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,78238.6,9363,11001,11001,7747,13446,329.09
能源化工ETF,159981,1.726,10058,10000,商品，化工,0.60%,建信基金,2020-01-17,易盛能化A,4928.34,10862,11415,11208,19681,10000,4.28
恒生科技指数ETF,513180,0.55,9928,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,163264.99,9892,10018,10597,10000,10000,185.95
中概互联网ETF,513050,1.019,9951,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,60673.87,9845,9789,10020,5141,7973,345.76
纳指ETF,159941,0.847,9988,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,45980.3,10367,14117,13339,12863,20062,170.26
芯片ETF,159995,0.947,9958,10003,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,43188.76,9968,9470,8555,7951,10000,249.82
上证50ETF,510050,2.609,9996,9995,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,170438.93,10112,9849,9714,7983,11218,576.21
消费ETF,159928,0.933,9979,9991,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,14008.81,9989,8937,9111,8398,18868,108.93
光伏ETF,515790,0.982,9840,10002,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,36860.83,9067,7147,6495,10000,10000,164.95
